,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.3773,0.0041,0.0094,0.0130,0.0211,0.0122,0.0029,Paete
1,Local Economy Growth,-,-,0.0769,0.0065,0.0011,0.0011,1.0262,0.0013,0.0002,Paete
2,Active Establishments in the Locality,-,-,-,0.0284,0.0071,0.4536,0.5007,0.5492,0.5307,Paete
3,Safety Compliant Business,-,-,-,0.6298,0.3130,0.4809,0.4833,0.4318,0.3521,Paete
4,Employment Generation,-,-,0.0000,0.3493,0.1220,0.2083,0.2246,0.2603,0.234,Paete
5,Cost of Living,-,-,3.5000,1.9397,1.8981,1.7500,1.6146,1.3750,1.9992,Paete
6,Cost of Doing Business,-,-,3.0055,2.0138,2.1284,2.1468,2.3092,2.3721,1.8707,Paete
7,Financial Deepening,-,-,1.2346,0.2381,0.0755,0.1032,0.3278,0.5162,0.1659,Paete
8,Productivity,-,-,0.0000,0.0025,0.0060,0.1393,0.1745,0.1398,0.1677,Paete
9,Presence of Business and Professional Organizations,-,-,0.0391,0.0030,0.0098,0.0316,0.0164,0.0046,0.0,Paete
10,Compliance to National Directives,-,-,2.5168,0.5921,0.0000,2.4988,2.4286,2.3571,1.8462,Paete
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,1.2500,1.2500,1.2500,1.9991,Paete
12,Compliance to ARTA Citizens Charter,-,-,1.7535,2.1116,0.0000,2.1993,2.4749,2.1667,2.0,Paete
13,Capacity to Generate Local Resource,-,-,1.5278,1.1161,0.0000,0.0957,0.2239,0.0328,0.027,Paete
14,Capacity of Health Services,-,-,0.2786,0.2426,0.0000,0.2005,0.1235,0.1123,0.0659,Paete
15,Capacity of School Services,-,-,0.3392,0.1979,0.0000,0.3272,0.1057,0.2350,0.0077,Paete
16,Recognition of Performance,-,-,0.0000,0.1979,0.0000,0.2124,0.1068,0.0658,0.125,Paete
17,Getting Business Permits,-,-,1.1111,2.4381,0.0000,2.4391,2.4035,2.4903,2.0,Paete
18,Peace and Order,-,-,0.1326,0.1971,0.0000,0.2419,0.3699,0.1047,0.0002,Paete
19,Social Protection,-,-,0.0802,0.5377,0.0000,0.8136,0.9354,0.1677,0.0,Paete
20,Road Network,-,-,0.0013,0.0009,0.0000,0.0288,0.0002,0.0270,0.0006,Paete
21,Distance to Ports,-,-,2.7951,2.3369,0.0000,2.2652,2.1701,2.2419,1.9297,Paete
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.3313,2.0813,2.3750,0.2271,Paete
23,Transportation Vehicles,-,-,0.3436,0.1449,0.0000,0.0079,0.0223,0.0583,0.0069,Paete
24,Education,-,-,0.0858,0.1244,0.0000,0.1146,0.0488,0.0685,0.1177,Paete
25,Health,-,-,0.5137,0.3344,0.0000,0.0742,0.0820,0.0034,0.0493,Paete
26,LGU Investment,-,-,0.5842,0.0989,0.0000,0.0495,0.0578,0.0958,0.0001,Paete
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,0.0341,Paete
28,Information Technology Capacity,-,-,1.4974,0.6250,0.0000,0.3194,0.6065,0.4348,0.1304,Paete
29,Financial Technology Capacity,-,-,0.2381,0.1563,0.0000,0.0543,0.1250,0.1587,0.0455,Paete
30,Land Use Plan,-,-,-,1.8750,0.0000,1.2821,2.2821,1.7143,1.8919,Paete
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4853,1.9998,Paete
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2500,1.001,Paete
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2998,1.0395,Paete
34,Budget for DRRMP,-,-,-,0.0015,0.0000,0.0995,0.0351,0.0025,0.0,Paete
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Paete
36,Emergency Infrastructure,-,-,-,0.8591,0.0000,0.4615,0.4838,0.3040,0.4721,Paete
37,Utilities,-,-,-,0.9766,0.0000,1.8765,1.8744,1.2494,1.5008,Paete
38,Employed Population,-,-,-,0.3065,0.0000,0.0366,0.1404,0.0044,0.0225,Paete
39,Sanitary System,-,-,-,1.0865,0.0000,2.0492,1.9931,1.8751,1.5,Paete
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Paete
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Paete
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Paete
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0102,Paete
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Paete
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Paete
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Paete
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Paete
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Paete
49,New Technology,-,-,-,-,-,-,-,-,0.0,Paete
