,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0307,0.0552,0.1691,0.0038,0.0015,0.0029,0.0143,0.0081,Sara
1,Local Economy Growth,-,0.0073,0.0566,0.0034,0.0002,0.0594,0.3302,0.0033,0.0,Sara
2,Active Establishments in the Locality,-,-,-,0.0000,0.1472,0.0423,0.0807,0.1203,0.1165,Sara
3,Safety Compliant Business,-,-,-,0.0000,0.1939,0.0853,0.0552,0.0744,0.0,Sara
4,Employment Generation,-,0.0212,0.0574,0.0345,0.0523,0.0533,0.0403,0.1030,0.0788,Sara
5,Cost of Living,-,2.7616,1.7500,1.3176,1.9907,1.1905,1.6379,1.7188,1.8894,Sara
6,Cost of Doing Business,-,2.5806,2.6247,2.0850,2.0157,1.9620,2.1949,2.2227,1.8626,Sara
7,Financial Deepening,-,0.8287,0.9284,0.6944,0.0313,0.1562,0.2621,0.2223,0.2742,Sara
8,Productivity,-,0.0002,0.0000,0.0232,0.0000,0.0006,0.0363,0.0512,0.0442,Sara
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.5482,0.0168,0.0085,0.0118,0.0790,0.0324,Sara
10,Compliance to National Directives,-,0.3333,2.7924,0.0000,0.0000,2.0500,2.5000,2.3810,0.0,Sara
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,1.2500,0.0000,2.5000,1.2500,2.5000,1.9744,Sara
12,Compliance to ARTA Citizens Charter,-,1.0417,1.5442,2.0886,0.0000,2.3349,2.3738,2.2221,2.0,Sara
13,Capacity to Generate Local Resource,-,0.6963,0.0000,0.7157,0.0000,0.0694,0.0412,0.0087,0.004,Sara
14,Capacity of Health Services,-,0.0000,0.2203,0.1818,0.0000,0.0761,0.0414,0.0389,0.003,Sara
15,Capacity of School Services,-,0.0000,0.0000,0.2210,0.0000,0.1883,0.1357,0.0686,0.0268,Sara
16,Recognition of Performance,-,0.0000,0.0000,0.2210,0.0000,0.0000,0.0023,0.1062,0.0863,Sara
17,Getting Business Permits,-,-,0.0000,0.3860,0.0000,2.4932,1.5398,1.4212,1.5,Sara
18,Peace and Order,-,0.0481,0.0308,0.2717,0.0000,0.0012,0.0168,0.0366,0.0,Sara
19,Social Protection,-,-,0.1224,0.0000,0.0000,0.2185,0.2795,0.1754,0.0011,Sara
20,Road Network,-,0.0022,0.0002,0.0000,0.0000,0.0230,0.0030,0.0383,0.0,Sara
21,Distance to Ports,-,1.1093,2.8699,2.1823,0.0000,2.2100,2.4735,2.3087,1.7728,Sara
22,Availability of Basic Utilities,-,1.9048,2.0833,2.5000,0.0000,2.5000,2.3813,1.7614,0.0646,Sara
23,Transportation Vehicles,-,0.0081,0.1184,0.0276,0.0000,0.0130,0.0228,0.0190,0.0145,Sara
24,Education,-,0.1761,0.0785,0.1168,0.0000,0.0699,0.1665,0.0298,0.0907,Sara
25,Health,-,0.2333,0.1609,0.1938,0.0000,0.2962,0.1569,0.1512,0.1482,Sara
26,LGU Investment,-,0.4603,0.0000,0.0000,0.0000,0.2246,0.1034,0.0144,0.0002,Sara
27,Accommodation Capacity,-,0.0386,0.0509,0.0398,0.0000,0.0000,0.0014,0.0020,0.0,Sara
28,Information Technology Capacity,-,0.1961,0.8116,0.7336,0.0000,0.2721,0.3538,0.2273,0.0264,Sara
29,Financial Technology Capacity,-,0.1481,0.3548,0.1389,0.0000,0.1558,0.1412,0.1803,0.0431,Sara
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.5000,2.4545,1.9848,Sara
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4474,0.9998,Sara
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,0.0,Sara
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2683,0.0,Sara
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1513,0.1056,0.0033,0.0,Sara
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Sara
36,Emergency Infrastructure,-,-,-,0.8579,0.0000,0.4375,0.4466,0.2283,0.3477,Sara
37,Utilities,-,-,-,0.7007,0.0000,1.8779,1.8786,1.2713,1.007,Sara
38,Employed Population,-,-,-,0.0000,0.0000,0.0200,0.0220,0.0037,0.0027,Sara
39,Sanitary System,-,-,-,0.5000,0.0000,2.0115,1.0048,1.8753,1.5002,Sara
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Sara
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0002,Sara
42,STEM graduates,-,-,-,-,-,-,-,-,0.0063,Sara
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0012,Sara
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sara
45,Internet Capability,-,-,-,-,-,-,-,-,1.0143,Sara
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sara
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sara
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sara
49,New Technology,-,-,-,-,-,-,-,-,0.001,Sara
