,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0472,0.2627,0.0357,0.0028,0.0032,0.0009,0.0015,0.0029,0.0016,Kalamansig
1,Local Economy Growth,0.0102,0.3370,0.0680,0.0027,0.0111,0.0017,0.3311,0.0024,0.0,Kalamansig
2,Active Establishments in the Locality,-,-,-,0.0102,0.1014,0.0453,0.0618,0.1728,0.1224,Kalamansig
3,Safety Compliant Business,-,-,-,0.0615,0.0776,0.0376,0.0381,0.0458,0.0,Kalamansig
4,Employment Generation,0.1190,0.0504,0.0632,0.0236,0.0213,0.0326,0.0250,0.0567,0.0375,Kalamansig
5,Cost of Living,3.3046,2.8585,3.6667,0.7095,1.8981,1.3095,0.3879,1.8125,1.8462,Kalamansig
6,Cost of Doing Business,1.7527,3.5252,3.6037,2.1820,2.1890,2.1083,2.3034,2.3066,1.8832,Kalamansig
7,Financial Deepening,0.2328,0.2762,0.4755,0.3030,0.0442,0.1487,0.1404,0.1305,0.1175,Kalamansig
8,Productivity,0.0000,0.0015,0.0011,0.0094,0.0020,0.0001,0.0178,0.0200,0.0164,Kalamansig
9,Presence of Business and Professional Organizations,0.0000,0.0239,0.0154,0.0817,0.0621,0.0291,0.0218,0.0905,0.0123,Kalamansig
10,Compliance to National Directives,0.0000,2.9167,3.1871,2.2756,0.0000,2.4500,2.3106,2.3810,1.8929,Kalamansig
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9231,Kalamansig
12,Compliance to ARTA Citizens Charter,-,2.6567,1.4964,1.6801,0.0000,2.4035,2.4633,2.2364,2.0,Kalamansig
13,Capacity to Generate Local Resource,0.0000,0.5062,1.2485,1.0627,0.0000,0.0138,0.1628,0.0101,0.002,Kalamansig
14,Capacity of Health Services,0.0375,0.1927,0.1457,0.0555,0.0000,0.0178,0.0318,0.0815,0.0012,Kalamansig
15,Capacity of School Services,0.0000,0.4478,0.5296,0.2118,0.0000,0.2011,0.0603,0.0218,0.0046,Kalamansig
16,Recognition of Performance,0.0000,0.3968,0.3030,0.2118,0.0000,0.0550,0.0755,0.0000,0.1728,Kalamansig
17,Getting Business Permits,-,-,1.1111,2.2776,0.0000,2.4371,2.4079,1.4717,2.0,Kalamansig
18,Peace and Order,0.6862,0.0863,0.0698,0.4936,0.0000,0.0251,0.0239,0.0496,0.1627,Kalamansig
19,Social Protection,-,-,0.0042,0.3417,0.0000,0.3071,0.2640,0.3417,0.0,Kalamansig
20,Road Network,0.0000,0.0006,0.0006,0.0004,0.0000,0.0850,0.0021,0.1597,0.0001,Kalamansig
21,Distance to Ports,0.0000,3.1319,2.9384,2.2128,0.0000,2.4993,2.4983,2.3154,1.8514,Kalamansig
22,Availability of Basic Utilities,0.0000,2.8571,3.3333,2.5000,0.0000,2.4054,2.4188,2.4999,0.0702,Kalamansig
23,Transportation Vehicles,0.0000,0.0298,0.0542,0.0254,0.0000,0.0082,0.0070,0.0097,0.0126,Kalamansig
24,Education,0.1658,0.1743,0.0510,0.0661,0.0000,0.0869,0.0709,0.0379,0.0539,Kalamansig
25,Health,0.0000,0.1113,0.2678,0.0762,0.0000,0.0857,0.0489,0.0403,0.0373,Kalamansig
26,LGU Investment,0.0000,2.2923,0.4394,0.3872,0.0000,0.2622,0.1368,0.0107,0.0006,Kalamansig
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Kalamansig
28,Information Technology Capacity,0.0000,0.4776,0.7005,0.4857,0.0000,0.3405,0.4431,0.2727,0.0529,Kalamansig
29,Financial Technology Capacity,0.0000,0.0767,0.0710,0.0497,0.0000,0.1102,0.0436,0.0436,0.0173,Kalamansig
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.2955,1.8485,Kalamansig
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.1759,2.4074,2.3947,1.9993,Kalamansig
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,1.3125,1.008,Kalamansig
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.0124,Kalamansig
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1942,0.1378,0.0220,0.0,Kalamansig
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Kalamansig
36,Emergency Infrastructure,-,-,-,0.8682,0.0000,0.5887,0.5144,0.3332,0.4252,Kalamansig
37,Utilities,-,-,-,1.0035,0.0000,1.8842,1.8809,1.2689,1.5065,Kalamansig
38,Employed Population,-,-,-,0.1617,0.0000,0.0118,0.0113,0.0123,0.009,Kalamansig
39,Sanitary System,-,-,-,1.5784,0.0000,2.0002,1.9996,1.8755,1.5005,Kalamansig
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0394,Kalamansig
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0192,Kalamansig
42,STEM graduates,-,-,-,-,-,-,-,-,0.0018,Kalamansig
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0143,Kalamansig
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Kalamansig
45,Internet Capability,-,-,-,-,-,-,-,-,0.0286,Kalamansig
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Kalamansig
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Kalamansig
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Kalamansig
49,New Technology,-,-,-,-,-,-,-,-,0.0,Kalamansig
