,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1829,0.1859,0.0079,0.0002,0.0117,0.0752,0.0245,0.0151,Poro
1,Local Economy Growth,-,0.2396,0.4298,0.0017,0.0000,0.1338,1.0650,0.0011,0.0009,Poro
2,Active Establishments in the Locality,-,-,-,0.0032,0.0054,0.2934,0.2929,0.4076,0.3437,Poro
3,Safety Compliant Business,-,-,-,0.3183,0.1091,0.3005,0.3157,0.2671,0.1793,Poro
4,Employment Generation,-,0.0525,0.1524,0.2534,0.0728,0.1154,0.1316,0.1314,0.0846,Poro
5,Cost of Living,-,3.2051,2.6667,0.6466,1.4352,1.5000,1.6667,2.3750,1.9996,Poro
6,Cost of Doing Business,-,2.0207,3.2573,1.9468,1.9149,2.0381,2.1218,2.2119,1.8907,Poro
7,Financial Deepening,-,1.8362,2.0833,0.4233,0.1258,0.3286,0.4660,0.3836,0.17,Poro
8,Productivity,-,0.0000,0.0200,0.0002,0.0001,0.0887,0.0617,0.0643,0.0249,Poro
9,Presence of Business and Professional Organizations,-,0.0000,0.0260,0.0275,0.0000,0.0150,0.0534,0.0000,0.0021,Poro
10,Compliance to National Directives,-,0.0000,3.2323,0.0000,0.0000,2.4981,2.4286,2.3571,1.8077,Poro
11,Presence of Investment Promotion Unit,-,0.0000,2.5000,0.0000,0.0000,2.5000,2.5000,2.5000,1.3314,Poro
12,Compliance to ARTA Citizens Charter,-,2.0781,1.6251,1.4580,0.0000,2.3612,2.4768,2.2126,1.0,Poro
13,Capacity to Generate Local Resource,-,1.6423,0.0989,0.0269,0.0000,0.0993,0.6567,0.0453,0.1406,Poro
14,Capacity of Health Services,-,0.0600,0.1867,0.1250,0.0000,0.0495,0.0571,0.0474,0.0174,Poro
15,Capacity of School Services,-,0.1498,0.3154,0.2226,0.0000,0.3505,0.0788,0.1123,0.0198,Poro
16,Recognition of Performance,-,0.0000,0.5013,0.2226,0.0000,0.0490,0.1055,0.2505,0.137,Poro
17,Getting Business Permits,-,-,1.1111,2.1395,0.0000,2.4653,2.4950,1.8655,1.0,Poro
18,Peace and Order,-,0.1436,0.0815,0.1862,0.0000,0.1959,0.2934,0.0985,0.1891,Poro
19,Social Protection,-,-,0.0356,0.4598,0.0000,1.1676,0.4546,0.0009,1.1264,Poro
20,Road Network,-,0.0000,0.0062,0.0022,0.0000,0.0363,0.0010,0.0631,0.0005,Poro
21,Distance to Ports,-,0.0000,3.1553,2.4495,0.0000,2.3967,2.3329,2.3326,1.999,Poro
22,Availability of Basic Utilities,-,3.3333,2.4306,2.5000,0.0000,2.4375,2.1875,2.4375,0.2263,Poro
23,Transportation Vehicles,-,0.0000,0.0637,0.7373,0.0000,0.0139,0.1539,0.0161,0.0152,Poro
24,Education,-,0.3393,0.3040,0.2406,0.0000,0.1776,0.1179,0.2060,0.1096,Poro
25,Health,-,0.0000,0.0361,0.1390,0.0000,0.1596,0.0432,0.0370,0.0248,Poro
26,LGU Investment,-,0.0000,0.0737,0.3774,0.0000,0.0756,0.0884,0.0946,0.0001,Poro
27,Accommodation Capacity,-,0.0000,0.0000,0.0210,0.0000,0.0744,0.1432,0.1011,0.0115,Poro
28,Information Technology Capacity,-,0.6709,1.3651,0.7440,0.0000,0.3291,0.5972,0.1630,0.1304,Poro
29,Financial Technology Capacity,-,0.5159,0.5714,0.4063,0.0000,1.2500,1.2813,0.4762,0.3915,Poro
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4571,1.3243,Poro
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4537,2.4706,1.9998,Poro
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2500,1.002,Poro
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.4243,1.2174,Poro
34,Budget for DRRMP,-,-,-,0.0121,0.0000,0.1125,0.0384,0.0023,0.0,Poro
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Poro
36,Emergency Infrastructure,-,-,-,0.8799,0.0000,0.6363,0.5395,0.3324,0.4095,Poro
37,Utilities,-,-,-,1.0643,0.0000,1.8760,2.0068,1.4393,1.5672,Poro
38,Employed Population,-,-,-,0.2657,0.0000,0.1255,0.1394,0.1291,0.0315,Poro
39,Sanitary System,-,-,-,1.0778,0.0000,2.0515,1.5007,1.2501,1.0,Poro
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Poro
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Poro
42,STEM graduates,-,-,-,-,-,-,-,-,0.0183,Poro
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Poro
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Poro
45,Internet Capability,-,-,-,-,-,-,-,-,0.0652,Poro
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0009,Poro
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Poro
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Poro
49,New Technology,-,-,-,-,-,-,-,-,0.0,Poro
