,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1448,0.0011,0.0153,0.0068,0.0101,0.0046,0.001,San Gabriel
1,Local Economy Growth,-,-,0.0834,0.0115,0.0068,0.0012,1.0261,0.0008,0.0006,San Gabriel
2,Active Establishments in the Locality,-,-,-,0.0000,0.0034,0.2420,0.3348,0.4860,0.3781,San Gabriel
3,Safety Compliant Business,-,-,-,0.0119,0.2217,0.2913,0.3174,0.2890,0.2246,San Gabriel
4,Employment Generation,-,-,0.0209,0.1743,0.0820,0.1959,0.1440,0.1768,0.2091,San Gabriel
5,Cost of Living,-,-,3.0000,1.4224,1.8981,2.0000,1.8750,1.6250,1.9994,San Gabriel
6,Cost of Doing Business,-,-,2.9886,1.9226,1.3469,2.1690,2.3143,2.4010,1.9104,San Gabriel
7,Financial Deepening,-,-,0.3858,0.0397,0.0336,0.0640,0.1050,0.1964,0.0655,San Gabriel
8,Productivity,-,-,0.0000,0.0010,0.0019,0.1063,0.0985,0.1395,0.0996,San Gabriel
9,Presence of Business and Professional Organizations,-,-,0.2995,0.0226,0.0000,0.0000,0.1063,0.0960,0.0719,San Gabriel
10,Compliance to National Directives,-,-,0.2222,2.3026,0.0000,2.4988,2.4286,2.4643,1.9615,San Gabriel
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9997,San Gabriel
12,Compliance to ARTA Citizens Charter,-,-,2.0104,2.3461,0.0000,2.1938,2.4925,2.3595,2.0,San Gabriel
13,Capacity to Generate Local Resource,-,-,1.7209,0.4814,0.0000,0.0306,0.2079,0.0324,0.0186,San Gabriel
14,Capacity of Health Services,-,-,0.2208,0.1570,0.0000,0.0351,0.0816,0.0910,0.0497,San Gabriel
15,Capacity of School Services,-,-,0.3746,0.4778,0.0000,0.2700,0.0546,0.0390,0.0077,San Gabriel
16,Recognition of Performance,-,-,0.3258,0.4778,0.0000,0.6046,0.2957,0.3287,0.0,San Gabriel
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.5288,1.6261,1.5530,1.0,San Gabriel
18,Peace and Order,-,-,0.2738,0.2291,0.0000,0.1728,0.2934,0.0739,0.0002,San Gabriel
19,Social Protection,-,-,0.0441,0.9845,0.0000,1.1644,0.4050,0.1382,1.1552,San Gabriel
20,Road Network,-,-,0.0030,0.0000,0.0000,0.0721,0.0006,0.0613,0.0006,San Gabriel
21,Distance to Ports,-,-,3.2347,2.4547,0.0000,2.4242,2.4109,1.8967,1.9694,San Gabriel
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.9063,1.6625,1.9063,0.2258,San Gabriel
23,Transportation Vehicles,-,-,0.1171,0.0617,0.0000,0.0109,0.0171,0.0499,0.0063,San Gabriel
24,Education,-,-,0.1859,0.1151,0.0000,0.0526,0.0937,0.0441,0.0509,San Gabriel
25,Health,-,-,0.0404,0.0467,0.0000,0.1334,0.0704,0.1525,0.085,San Gabriel
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0647,0.0677,0.0863,0.0,San Gabriel
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Gabriel
28,Information Technology Capacity,-,-,0.4286,0.3373,0.0000,0.4000,0.4630,0.5435,0.1739,San Gabriel
29,Financial Technology Capacity,-,-,0.0000,0.2500,0.0000,0.3668,0.1563,0.1389,0.0909,San Gabriel
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.5000,1.9865,San Gabriel
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,San Gabriel
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2911,1.002,San Gabriel
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3396,1.0711,San Gabriel
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1032,0.0355,0.0025,0.0,San Gabriel
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,San Gabriel
36,Emergency Infrastructure,-,-,-,0.8814,0.0000,0.5017,0.4794,0.2580,0.3703,San Gabriel
37,Utilities,-,-,-,0.7215,0.0000,1.8829,1.8842,1.2831,1.5031,San Gabriel
38,Employed Population,-,-,-,0.1741,0.0000,0.2206,0.1705,0.6028,0.1556,San Gabriel
39,Sanitary System,-,-,-,1.5581,0.0000,2.0317,1.9963,1.8751,1.5,San Gabriel
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Gabriel
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Gabriel
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Gabriel
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Gabriel
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Gabriel
45,Internet Capability,-,-,-,-,-,-,-,-,1.087,San Gabriel
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Gabriel
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Gabriel
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Gabriel
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Gabriel
