,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0786,0.3217,0.5350,0.0055,0.0209,0.0290,0.0538,0.0230,0.0049,Paoay
1,Local Economy Growth,0.3680,0.2932,0.1756,0.0044,0.0016,0.0012,1.0264,0.0007,0.0006,Paoay
2,Active Establishments in the Locality,-,-,-,0.0000,0.0031,0.2233,0.3066,0.4031,0.3525,Paoay
3,Safety Compliant Business,-,-,-,0.1178,0.2860,0.0771,0.7754,0.4116,0.3439,Paoay
4,Employment Generation,0.1090,0.9806,0.2739,0.1774,0.1082,0.2177,0.4268,0.2865,0.3926,Paoay
5,Cost of Living,0.0000,3.5256,2.9167,0.0000,1.3426,1.2500,0.8333,1.1563,1.9994,Paoay
6,Cost of Doing Business,0.0000,3.5734,3.6618,2.2678,2.1504,2.2102,2.3288,2.4073,1.9152,Paoay
7,Financial Deepening,0.2095,0.7062,0.8488,0.0397,0.0461,0.1119,0.1358,0.2277,0.0707,Paoay
8,Productivity,0.0250,0.0540,0.0271,0.0039,0.0119,0.1787,0.3000,0.2282,0.2015,Paoay
9,Presence of Business and Professional Organizations,0.0000,0.3276,0.7292,0.0551,0.0601,0.3537,0.1420,0.0564,0.0507,Paoay
10,Compliance to National Directives,0.0000,3.3333,3.2323,2.2697,0.0000,2.4969,2.2857,2.4643,1.9231,Paoay
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,0.6250,0.0000,2.5000,2.5000,2.5000,1.9981,Paoay
12,Compliance to ARTA Citizens Charter,-,2.7752,2.1229,1.9852,0.0000,2.4576,2.4984,2.4496,2.0,Paoay
13,Capacity to Generate Local Resource,0.0000,0.8566,1.7229,0.5124,0.0000,0.0903,0.2600,0.0892,0.0642,Paoay
14,Capacity of Health Services,0.0295,1.7506,1.7808,0.8494,0.0000,0.7604,0.5080,0.7492,0.5595,Paoay
15,Capacity of School Services,0.0000,0.3035,0.3809,0.2189,0.0000,0.2855,0.0434,0.0304,0.0077,Paoay
16,Recognition of Performance,0.0000,0.5556,0.0877,0.2189,0.0000,0.2757,0.0208,0.1049,0.1,Paoay
17,Getting Business Permits,-,-,1.1111,1.4661,0.0000,1.6409,2.4977,2.1875,2.0,Paoay
18,Peace and Order,0.7335,0.2065,0.1484,0.1992,0.0000,0.2995,0.3571,0.1170,0.0002,Paoay
19,Social Protection,-,-,0.0554,0.7947,0.0000,1.2228,0.5256,0.1593,1.2114,Paoay
20,Road Network,0.0000,0.0005,0.0151,0.0054,0.0000,0.0454,0.0021,0.0365,0.0039,Paoay
21,Distance to Ports,0.0000,3.1742,3.2330,2.4777,0.0000,2.4425,2.4311,2.4280,1.9837,Paoay
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,0.0000,2.2500,1.9147,2.1653,0.3855,Paoay
23,Transportation Vehicles,0.0032,0.3023,0.2067,0.1307,0.0000,0.0178,0.0246,0.0825,0.013,Paoay
24,Education,0.0417,0.2314,0.1898,0.1612,0.0000,0.0520,0.0463,0.0595,0.1054,Paoay
25,Health,0.0838,0.4395,0.3516,0.2612,0.0000,0.2934,0.3032,0.5316,0.3347,Paoay
26,LGU Investment,0.0000,0.4948,0.4972,0.1610,0.0000,0.0855,0.0775,0.1259,0.0004,Paoay
27,Accommodation Capacity,0.0269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,0.0445,0.0836,Paoay
28,Information Technology Capacity,0.0000,1.3419,0.4286,0.6349,0.0000,0.4194,0.5463,0.4891,0.4348,Paoay
29,Financial Technology Capacity,0.0775,0.2778,0.8095,0.5000,0.0000,0.1563,0.1250,0.1389,0.0455,Paoay
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,2.4000,1.8784,Paoay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9995,Paoay
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2664,1.002,Paoay
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3670,1.1028,Paoay
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1399,0.0480,0.0036,0.0,Paoay
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Paoay
36,Emergency Infrastructure,-,-,-,0.9359,0.0000,0.5593,0.5780,0.3834,0.4359,Paoay
37,Utilities,-,-,-,1.0530,0.0000,1.9141,1.9125,1.4391,1.5165,Paoay
38,Employed Population,-,-,-,0.2084,0.0000,0.1828,0.2986,0.9159,0.2814,Paoay
39,Sanitary System,-,-,-,1.5874,0.0000,2.2197,1.9952,1.8755,1.5003,Paoay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Paoay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Paoay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Paoay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0138,Paoay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Paoay
45,Internet Capability,-,-,-,-,-,-,-,-,1.2174,Paoay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0003,Paoay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Paoay
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Paoay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Paoay
