,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1253,0.5045,0.1823,0.0020,0.0041,0.0095,0.0122,0.0070,0.0015,San Fernando (RN)
1,Local Economy Growth,0.3620,0.2382,0.0807,0.4880,0.0009,0.0018,1.0246,0.0010,0.0014,San Fernando (RN)
2,Active Establishments in the Locality,-,-,-,0.2148,0.0033,0.2292,0.2213,0.2502,0.2779,San Fernando (RN)
3,Safety Compliant Business,-,-,-,0.1626,0.1244,0.1432,0.5160,0.3339,0.2855,San Fernando (RN)
4,Employment Generation,0.0000,0.8231,0.1901,0.1277,0.0407,0.0663,0.1061,0.1089,0.2526,San Fernando (RN)
5,Cost of Living,3.4962,3.4188,2.2500,1.2931,1.1574,2.5000,0.3125,1.3750,1.9985,San Fernando (RN)
6,Cost of Doing Business,0.8658,2.5864,2.7995,2.0508,2.0764,2.0539,2.3480,2.4003,1.8864,San Fernando (RN)
7,Financial Deepening,0.0466,0.3531,0.3858,0.1190,0.0881,0.1827,0.2372,0.2678,0.0538,San Fernando (RN)
8,Productivity,0.0000,0.0289,0.0127,0.0018,0.0069,0.0336,0.0768,0.0834,0.1494,San Fernando (RN)
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0148,0.0033,0.1142,0.0548,0.0198,0.0264,San Fernando (RN)
10,Compliance to National Directives,1.3333,1.3333,0.2222,2.4013,0.0000,2.4994,2.4643,2.3929,1.8462,San Fernando (RN)
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,1.8750,2.5000,2.5000,1.9987,San Fernando (RN)
12,Compliance to ARTA Citizens Charter,-,2.6449,1.4875,2.4796,0.0000,2.3736,2.4974,2.3580,2.0,San Fernando (RN)
13,Capacity to Generate Local Resource,0.4945,0.5525,1.7364,0.5892,0.0000,0.0451,0.0193,0.0243,0.0188,San Fernando (RN)
14,Capacity of Health Services,0.0234,0.0422,0.0855,0.1221,0.0000,0.0475,0.0395,0.0496,0.0423,San Fernando (RN)
15,Capacity of School Services,0.6015,0.3193,0.2206,0.3244,0.0000,0.3525,0.0510,0.0529,0.0147,San Fernando (RN)
16,Recognition of Performance,0.0000,0.4167,0.0000,0.3244,0.0000,0.7639,0.4871,1.4412,1.0963,San Fernando (RN)
17,Getting Business Permits,-,-,0.0000,1.4169,0.0000,2.4391,2.4932,1.8655,1.0,San Fernando (RN)
18,Peace and Order,0.7472,0.2119,0.1651,0.2362,0.0000,0.4147,0.3316,0.2648,0.0004,San Fernando (RN)
19,Social Protection,-,-,0.0000,0.2979,0.0000,0.3985,0.1707,0.0396,0.0,San Fernando (RN)
20,Road Network,0.0000,0.0001,0.0043,0.0006,0.0000,0.1153,0.0003,0.0947,0.0002,San Fernando (RN)
21,Distance to Ports,1.1104,1.7819,1.8867,1.5717,0.0000,1.4652,2.1835,2.1841,1.3329,San Fernando (RN)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4750,2.2375,2.4875,0.4594,San Fernando (RN)
23,Transportation Vehicles,0.0038,0.0402,0.0670,0.0879,0.0000,0.0104,0.2467,0.3906,0.1855,San Fernando (RN)
24,Education,0.0906,0.2072,0.1828,0.1343,0.0000,0.0429,0.0555,0.0883,0.103,San Fernando (RN)
25,Health,0.2190,0.2767,0.2822,0.2387,0.0000,0.1780,0.1521,0.1925,0.1023,San Fernando (RN)
26,LGU Investment,0.5710,0.0000,0.0000,0.2305,0.0000,0.0726,0.0569,0.1061,0.0002,San Fernando (RN)
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Fernando (RN)
28,Information Technology Capacity,0.2809,0.6709,1.2804,0.8036,0.0000,0.3485,1.0417,0.3261,0.2609,San Fernando (RN)
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.4688,0.5000,0.0694,0.1818,San Fernando (RN)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4714,1.9865,San Fernando (RN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4706,1.9998,San Fernando (RN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2664,1.0035,San Fernando (RN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.4243,1.2273,San Fernando (RN)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1266,0.0514,0.0025,0.0,San Fernando (RN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Fernando (RN)
36,Emergency Infrastructure,-,-,-,0.9030,0.0000,0.5887,0.6801,0.5547,0.6444,San Fernando (RN)
37,Utilities,-,-,-,1.0798,0.0000,1.8989,1.9175,1.4063,1.5356,San Fernando (RN)
38,Employed Population,-,-,-,0.1313,0.0000,0.2682,0.3758,1.6975,0.4923,San Fernando (RN)
39,Sanitary System,-,-,-,1.0396,0.0000,2.0303,1.9929,1.8751,1.5,San Fernando (RN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1872,San Fernando (RN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0003,San Fernando (RN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.003,San Fernando (RN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Fernando (RN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Fernando (RN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1304,San Fernando (RN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0983,San Fernando (RN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Fernando (RN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Fernando (RN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Fernando (RN)
