,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0126,0.0711,0.0004,0.0103,0.0031,0.0073,0.0026,0.0069,Bien Unido
1,Local Economy Growth,-,0.0000,0.1981,0.0038,0.0119,0.0024,1.0276,0.0005,0.0011,Bien Unido
2,Active Establishments in the Locality,-,-,-,0.0000,0.0012,0.0582,0.1641,0.1380,0.1247,Bien Unido
3,Safety Compliant Business,-,-,-,0.0534,0.0783,0.1261,0.0927,0.2372,0.1364,Bien Unido
4,Employment Generation,-,0.0000,0.1122,0.0864,0.0000,0.0633,0.0910,0.0699,0.0875,Bien Unido
5,Cost of Living,-,3.2051,2.9167,0.5603,1.8981,1.2500,1.9271,2.2500,1.9993,Bien Unido
6,Cost of Doing Business,-,2.0496,3.4495,1.8900,2.0278,2.0380,2.1443,2.2017,1.8899,Bien Unido
7,Financial Deepening,-,0.9181,1.2346,0.1852,0.0545,0.0949,0.1336,0.2539,0.0439,Bien Unido
8,Productivity,-,0.0000,0.0020,0.0006,0.0000,0.0384,0.0556,0.0564,0.0601,Bien Unido
9,Presence of Business and Professional Organizations,-,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Bien Unido
10,Compliance to National Directives,-,3.3333,3.2660,2.3026,0.0000,2.4944,2.4643,2.4643,1.9615,Bien Unido
11,Presence of Investment Promotion Unit,-,1.6667,0.0000,0.6250,0.0000,2.5000,0.6250,2.5000,1.9987,Bien Unido
12,Compliance to ARTA Citizens Charter,-,2.2110,1.9077,2.2898,0.0000,2.2908,2.4930,2.2042,2.0,Bien Unido
13,Capacity to Generate Local Resource,-,1.5863,1.7181,0.1918,0.0000,0.0235,0.4627,0.0192,0.0229,Bien Unido
14,Capacity of Health Services,-,0.1019,0.1979,0.1453,0.0000,0.0692,0.0623,0.0536,0.0248,Bien Unido
15,Capacity of School Services,-,0.3168,0.2693,0.1549,0.0000,0.7147,0.0414,0.1649,0.0077,Bien Unido
16,Recognition of Performance,-,0.0000,0.0000,0.1549,0.0000,0.0347,0.0417,0.0893,0.0,Bien Unido
17,Getting Business Permits,-,-,0.0000,1.4539,0.0000,1.6057,1.5239,1.8646,1.0,Bien Unido
18,Peace and Order,-,0.1912,0.1025,0.2168,0.0000,0.2535,0.4592,0.1416,0.0002,Bien Unido
19,Social Protection,-,-,0.0000,0.4324,0.0000,1.3001,0.9326,0.2285,1.7144,Bien Unido
20,Road Network,-,0.0002,0.0438,0.0040,0.0000,0.0164,0.0002,0.0088,0.0,Bien Unido
21,Distance to Ports,-,1.8114,2.6877,2.4110,0.0000,2.3171,2.2068,2.1904,0.6655,Bien Unido
22,Availability of Basic Utilities,-,1.9386,1.9444,1.4583,0.0000,1.7500,1.5000,1.4375,0.2022,Bien Unido
23,Transportation Vehicles,-,0.2374,0.1257,0.0332,0.0000,0.0027,0.0046,0.0094,0.0008,Bien Unido
24,Education,-,0.3595,0.3098,0.3040,0.0000,0.0704,0.0472,0.0652,0.0608,Bien Unido
25,Health,-,0.0000,0.0375,0.0206,0.0000,0.0131,0.0088,0.0149,0.0215,Bien Unido
26,LGU Investment,-,0.2394,0.0000,0.3069,0.0000,0.0514,0.0393,0.0851,0.0001,Bien Unido
27,Accommodation Capacity,-,0.3274,0.1203,0.0526,0.0000,0.0409,0.0254,0.0530,0.0,Bien Unido
28,Information Technology Capacity,-,0.6709,0.2222,0.4464,0.0000,0.2930,0.4074,0.1630,0.1739,Bien Unido
29,Financial Technology Capacity,-,1.3492,0.9048,0.5000,0.0000,0.3125,0.2500,0.2480,0.1818,Bien Unido
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3974,2.3974,2.5000,1.9865,Bien Unido
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,2.0,Bien Unido
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Bien Unido
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.0316,Bien Unido
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1033,0.0360,0.0007,0.0,Bien Unido
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bien Unido
36,Emergency Infrastructure,-,-,-,0.8498,0.0000,0.4450,0.4468,0.2416,0.3577,Bien Unido
37,Utilities,-,-,-,0.9773,0.0000,1.8726,1.8710,1.2544,1.2497,Bien Unido
38,Employed Population,-,-,-,0.1487,0.0000,0.2206,0.1705,0.1579,0.0169,Bien Unido
39,Sanitary System,-,-,-,1.0028,0.0000,1.5568,1.0007,1.8751,1.0008,Bien Unido
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Bien Unido
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bien Unido
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bien Unido
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Bien Unido
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Bien Unido
45,Internet Capability,-,-,-,-,-,-,-,-,0.087,Bien Unido
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0003,Bien Unido
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bien Unido
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Bien Unido
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bien Unido
