,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0047,0.0000,0.0148,0.0187,0.0152,0.0029,Vinzons
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0013,1.0259,0.0013,0.0007,Vinzons
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.1123,0.1155,0.1823,0.1468,Vinzons
3,Safety Compliant Business,-,-,-,0.1169,0.0000,0.1450,0.1452,0.1358,0.0962,Vinzons
4,Employment Generation,-,-,-,0.0486,0.0000,0.0469,0.0595,0.1164,0.1663,Vinzons
5,Cost of Living,-,-,-,1.7672,2.1296,1.0000,0.8333,0.4063,1.9986,Vinzons
6,Cost of Doing Business,-,-,-,1.9616,1.5796,1.9980,2.2738,2.3431,1.8914,Vinzons
7,Financial Deepening,-,-,-,0.1058,0.0294,0.0956,0.1502,0.1365,0.0725,Vinzons
8,Productivity,-,-,-,0.0039,0.0000,0.0408,0.0519,0.1065,0.0849,Vinzons
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0046,0.0042,Vinzons
10,Compliance to National Directives,-,-,-,2.4013,0.0000,2.5000,2.5000,2.4643,1.9615,Vinzons
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,1.8750,1.8750,1.8750,0.6657,Vinzons
12,Compliance to ARTA Citizens Charter,-,-,-,1.0349,0.0000,2.3744,2.4980,1.4722,2.0,Vinzons
13,Capacity to Generate Local Resource,-,-,-,0.4560,0.0000,0.0197,0.0309,0.0146,0.0136,Vinzons
14,Capacity of Health Services,-,-,-,0.1555,0.0000,0.0271,0.0317,0.0454,0.018,Vinzons
15,Capacity of School Services,-,-,-,0.1008,0.0000,0.9113,0.1149,0.1510,0.0208,Vinzons
16,Recognition of Performance,-,-,-,0.1008,0.0000,0.0000,0.1733,0.1501,0.0333,Vinzons
17,Getting Business Permits,-,-,-,1.1346,0.0000,1.5870,1.6625,1.8656,1.0,Vinzons
18,Peace and Order,-,-,-,0.1524,0.0000,0.2995,0.4337,0.1663,0.0002,Vinzons
19,Social Protection,-,-,-,0.5521,0.0000,0.8500,0.4822,0.0598,0.9681,Vinzons
20,Road Network,-,-,-,0.0004,0.0000,0.0780,0.0004,0.0668,0.0035,Vinzons
21,Distance to Ports,-,-,-,1.5662,0.0000,1.4608,1.9005,1.5711,1.8265,Vinzons
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.0625,1.5313,1.7813,0.379,Vinzons
23,Transportation Vehicles,-,-,-,0.1393,0.0000,0.0206,0.0841,0.0754,0.0103,Vinzons
24,Education,-,-,-,0.2832,0.0000,0.0231,0.0842,0.0822,0.1032,Vinzons
25,Health,-,-,-,0.0486,0.0000,0.0392,0.0437,0.0398,0.0544,Vinzons
26,LGU Investment,-,-,-,0.0000,0.0000,0.0866,0.0552,0.1284,0.0008,Vinzons
27,Accommodation Capacity,-,-,-,0.0171,0.0000,0.0021,0.0321,0.0190,0.0202,Vinzons
28,Information Technology Capacity,-,-,-,0.4960,0.0000,0.2264,0.4537,0.2717,0.2174,Vinzons
29,Financial Technology Capacity,-,-,-,0.2500,0.0000,0.1563,0.1563,0.3175,0.0909,Vinzons
30,Land Use Plan,-,-,-,2.5000,0.0000,2.1923,2.1923,2.2857,1.973,Vinzons
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.4853,1.9995,Vinzons
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2582,1.0005,Vinzons
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2674,1.0138,Vinzons
34,Budget for DRRMP,-,-,-,0.0160,0.0000,0.1574,0.0391,0.0041,0.0,Vinzons
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,1.2500,2.0,Vinzons
36,Emergency Infrastructure,-,-,-,0.8796,0.0000,0.4516,0.4822,0.2713,0.3807,Vinzons
37,Utilities,-,-,-,1.0128,0.0000,1.9274,0.6304,0.2688,1.002,Vinzons
38,Employed Population,-,-,-,0.0714,0.0000,0.0414,0.0320,0.0209,0.0054,Vinzons
39,Sanitary System,-,-,-,1.0833,0.0000,1.0152,1.0001,1.8751,1.5071,Vinzons
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0015,Vinzons
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Vinzons
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Vinzons
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0362,Vinzons
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Vinzons
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Vinzons
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Vinzons
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Vinzons
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Vinzons
49,New Technology,-,-,-,-,-,-,-,-,0.0,Vinzons
