,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4851,0.2764,0.2715,0.0270,0.0360,0.0043,0.0108,0.0456,0.0201,Nabunturan
1,Local Economy Growth,0.4638,0.2687,0.0765,0.0037,0.0093,0.0015,0.3323,0.0047,0.0,Nabunturan
2,Active Establishments in the Locality,-,-,-,0.3496,0.5342,0.2648,0.4023,0.3918,0.3728,Nabunturan
3,Safety Compliant Business,-,-,-,0.1855,0.5090,0.2349,0.1099,0.3744,0.0,Nabunturan
4,Employment Generation,0.5211,0.2141,0.2435,0.1751,0.1578,0.2523,0.0808,0.0851,0.3696,Nabunturan
5,Cost of Living,3.2567,3.2461,2.6667,1.4189,1.0648,1.2698,0.9483,2.4688,1.8462,Nabunturan
6,Cost of Doing Business,3.2986,3.1179,3.5264,1.9265,1.8865,1.7843,1.9765,2.0165,1.8035,Nabunturan
7,Financial Deepening,2.3045,1.1510,2.3777,0.5934,0.2246,0.6927,0.3346,0.4739,0.5714,Nabunturan
8,Productivity,0.0527,0.0062,0.0027,0.0141,0.0035,0.0014,0.0499,0.0940,0.2854,Nabunturan
9,Presence of Business and Professional Organizations,0.0689,0.4358,0.0525,0.0494,0.0437,0.0752,0.0317,0.0800,0.0357,Nabunturan
10,Compliance to National Directives,3.3333,3.3333,3.3041,2.3718,0.0000,2.4500,2.4621,2.3214,1.8571,Nabunturan
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8462,Nabunturan
12,Compliance to ARTA Citizens Charter,-,2.9466,1.7705,2.2839,0.0000,2.3534,2.4497,2.2435,2.0,Nabunturan
13,Capacity to Generate Local Resource,1.7696,0.6005,0.3007,0.6921,0.0000,0.3161,0.2830,0.0327,0.0132,Nabunturan
14,Capacity of Health Services,0.0616,0.1128,0.1497,0.0692,0.0000,0.0972,0.0976,0.2216,0.0035,Nabunturan
15,Capacity of School Services,0.4106,0.7442,0.4352,0.5721,0.0000,0.4382,0.1377,0.2713,0.0728,Nabunturan
16,Recognition of Performance,0.5411,0.9524,0.0000,0.5721,0.0000,0.0758,0.0434,0.1287,0.0577,Nabunturan
17,Getting Business Permits,-,-,1.1111,1.3692,0.0000,2.4843,2.2690,2.1354,2.0,Nabunturan
18,Peace and Order,0.3879,0.0592,0.0535,0.2440,0.0000,0.0335,0.0263,0.0460,0.0,Nabunturan
19,Social Protection,-,-,0.1373,0.6559,0.0000,0.6818,0.6330,0.5053,0.0017,Nabunturan
20,Road Network,0.0000,0.0036,0.0036,0.0022,0.0000,0.5544,0.0020,0.0621,0.0008,Nabunturan
21,Distance to Ports,2.9585,1.9869,2.7142,2.0813,0.0000,2.2637,2.4118,2.3276,1.7958,Nabunturan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3216,2.3211,2.3055,0.0962,Nabunturan
