,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1110,0.1182,0.0000,0.0023,0.0044,0.0000,0.0497,0.0025,Pandan (CT)
1,Local Economy Growth,-,0.2264,0.0767,0.0000,0.0000,0.0013,0.0000,0.5932,0.0,Pandan (CT)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0017,0.1142,0.0000,0.2208,0.1758,Pandan (CT)
3,Safety Compliant Business,-,-,-,0.0000,0.0647,0.1175,0.0000,0.1219,0.0983,Pandan (CT)
4,Employment Generation,-,0.2610,0.1792,0.0000,0.0450,0.0868,0.0000,0.1735,0.1664,Pandan (CT)
5,Cost of Living,-,3.3120,3.3333,1.4224,1.7130,1.5000,1.7188,0.0000,1.9993,Pandan (CT)
6,Cost of Doing Business,-,3.2084,3.0959,1.5872,1.6561,2.0351,2.2950,2.1421,1.5312,Pandan (CT)
7,Financial Deepening,-,0.1412,0.1543,0.0265,0.0378,0.0215,0.0592,0.0921,0.0192,Pandan (CT)
8,Productivity,-,0.0478,0.0169,0.0000,0.0054,0.0550,0.0000,0.1204,0.0619,Pandan (CT)
9,Presence of Business and Professional Organizations,-,0.0926,0.1693,0.0128,0.2273,0.1976,0.3266,0.0320,0.0222,Pandan (CT)
10,Compliance to National Directives,-,3.3333,3.3333,0.0000,0.0000,0.0000,0.0000,2.4286,1.9231,Pandan (CT)
11,Presence of Investment Promotion Unit,-,1.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6663,Pandan (CT)
12,Compliance to ARTA Citizens Charter,-,2.7759,1.5436,1.7026,0.0000,0.0000,0.0000,2.3510,2.0,Pandan (CT)
13,Capacity to Generate Local Resource,-,0.8022,0.0794,0.0000,0.0000,0.0000,0.0000,0.0176,0.0202,Pandan (CT)
14,Capacity of Health Services,-,0.0480,0.1522,0.1163,0.0000,0.0000,0.0000,0.1084,0.0658,Pandan (CT)
15,Capacity of School Services,-,0.2629,0.2316,0.0000,0.0000,0.0000,0.0000,0.0457,0.0096,Pandan (CT)
16,Recognition of Performance,-,0.4167,0.4135,0.0000,0.0000,0.0000,0.0000,0.0391,0.0667,Pandan (CT)
17,Getting Business Permits,-,-,0.0000,1.4211,0.0000,0.0000,0.0000,1.5531,1.0,Pandan (CT)
18,Peace and Order,-,0.2060,0.1703,0.0000,0.0000,0.0000,0.0000,0.0739,0.0002,Pandan (CT)
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4867,Pandan (CT)
20,Road Network,-,0.0001,0.0080,0.0000,0.0000,0.0000,0.0000,0.0560,0.0005,Pandan (CT)
21,Distance to Ports,-,2.7567,2.9627,2.3487,0.0000,0.0000,0.0000,2.2442,1.9354,Pandan (CT)
22,Availability of Basic Utilities,-,3.3333,3.3333,0.0000,0.0000,0.0000,0.0000,1.9988,0.2268,Pandan (CT)
23,Transportation Vehicles,-,0.2438,0.1041,0.0676,0.0000,0.0000,0.0000,0.0930,0.0307,Pandan (CT)
24,Education,-,0.1273,0.1236,0.0919,0.0000,0.0000,0.0000,0.0236,0.0612,Pandan (CT)
