,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0291,0.0003,0.0008,0.0013,0.0087,0.0164,0.0411,Bingawan
1,Local Economy Growth,-,0.0000,0.0000,0.0044,0.0015,0.0022,0.0319,0.0147,0.0,Bingawan
2,Active Establishments in the Locality,-,-,-,0.0011,0.0017,0.1117,0.6773,0.4129,0.8165,Bingawan
3,Safety Compliant Business,-,-,-,0.0890,0.2613,0.2791,0.4973,0.7571,0.0,Bingawan
4,Employment Generation,-,0.0000,0.0000,0.0000,0.0346,0.0884,0.2902,0.1204,0.1949,Bingawan
5,Cost of Living,-,3.0449,1.7500,0.9914,1.9907,1.7500,1.6803,1.7188,1.7368,Bingawan
6,Cost of Doing Business,-,1.5700,2.3754,2.0490,1.6576,2.3068,2.1891,2.2808,1.5967,Bingawan
7,Financial Deepening,-,0.4237,0.3086,0.2116,0.0755,0.1827,0.5138,0.4948,0.0351,Bingawan
8,Productivity,-,0.0000,0.0000,0.0000,0.0011,0.0322,0.1800,0.0636,0.0984,Bingawan
9,Presence of Business and Professional Organizations,-,0.0427,0.0000,0.0000,0.0011,0.0167,0.0210,0.0102,0.0211,Bingawan
10,Compliance to National Directives,-,3.3333,3.0303,0.0000,0.0000,2.4926,2.0833,2.4405,1.9545,Bingawan
11,Presence of Investment Promotion Unit,-,2.5000,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.9968,Bingawan
12,Compliance to ARTA Citizens Charter,-,0.0000,2.0571,2.1794,0.0000,2.3677,2.3854,2.2294,2.0,Bingawan
13,Capacity to Generate Local Resource,-,0.0000,0.9617,0.0215,0.0000,0.0620,0.0745,0.0120,0.0095,Bingawan
14,Capacity of Health Services,-,0.0839,0.1218,0.0872,0.0000,0.0344,0.1269,0.0694,0.0002,Bingawan
15,Capacity of School Services,-,0.2116,0.2657,0.0987,0.0000,0.1831,0.1054,0.0401,0.0542,Bingawan
16,Recognition of Performance,-,0.2778,0.3258,0.0987,0.0000,0.1981,0.1012,0.1141,0.1181,Bingawan
17,Getting Business Permits,-,-,0.0000,1.1591,0.0000,2.4032,2.3403,2.4823,2.0,Bingawan
18,Peace and Order,-,0.0000,0.4711,0.3776,0.0000,0.2189,0.6579,0.2917,0.0001,Bingawan
19,Social Protection,-,-,0.0572,0.0000,0.0000,0.3897,0.1780,0.5599,0.1467,Bingawan
20,Road Network,-,0.0002,0.0032,0.0012,0.0000,0.0461,0.0118,0.0324,0.0,Bingawan
21,Distance to Ports,-,2.8311,3.0247,2.3464,0.0000,2.2424,2.2604,1.9915,1.7465,Bingawan
22,Availability of Basic Utilities,-,0.0000,1.6667,2.5000,0.0000,2.3750,2.3750,2.4000,0.4599,Bingawan
23,Transportation Vehicles,-,0.0063,0.0267,0.0194,0.0000,0.0016,0.0035,0.0184,0.0188,Bingawan
24,Education,-,0.0736,0.0946,0.0870,0.0000,0.0065,0.2344,0.1015,0.2494,Bingawan
25,Health,-,0.0321,0.0315,0.0000,0.0000,0.0219,0.0360,0.0593,0.0616,Bingawan
26,LGU Investment,-,0.0000,0.1852,0.1666,0.0000,0.0497,0.1781,0.0138,0.002,Bingawan
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0226,Bingawan
28,Information Technology Capacity,-,1.1154,1.0952,0.4960,0.0000,0.2194,0.7500,0.3571,0.25,Bingawan
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1621,Bingawan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4189,2.4423,1.9306,Bingawan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9998,Bingawan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2544,1.0213,Bingawan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2595,1.0152,Bingawan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0868,0.1982,0.0774,0.0017,Bingawan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Bingawan
36,Emergency Infrastructure,-,-,-,0.4571,0.0000,0.4855,0.6731,0.3172,0.4071,Bingawan
37,Utilities,-,-,-,0.9976,0.0000,1.8749,1.8204,1.3035,1.5037,Bingawan
38,Employed Population,-,-,-,0.0260,0.0000,0.0512,0.2372,0.2014,0.0705,Bingawan
39,Sanitary System,-,-,-,1.0278,0.0000,2.0156,1.5041,1.8772,1.5001,Bingawan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1235,Bingawan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bingawan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bingawan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Bingawan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bingawan
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Bingawan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.5814,Bingawan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bingawan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Bingawan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bingawan
