,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.3199,0.2961,0.0040,0.0397,0.1019,0.1251,0.0522,0.0118,Santa Teresita (CG)
1,Local Economy Growth,-,0.3573,0.1020,0.0017,0.0066,0.0020,1.0259,0.0007,0.0003,Santa Teresita (CG)
2,Active Establishments in the Locality,-,-,-,0.5100,0.0062,0.3120,0.5670,0.7242,0.5968,Santa Teresita (CG)
3,Safety Compliant Business,-,-,-,0.1940,0.1368,0.2704,0.2826,0.3286,0.3206,Santa Teresita (CG)
4,Employment Generation,-,0.9474,0.3379,0.3241,0.1192,0.2997,0.3277,0.4073,0.5432,Santa Teresita (CG)
5,Cost of Living,-,3.5256,2.2500,1.0345,1.2963,2.0000,1.4583,0.7813,1.9994,Santa Teresita (CG)
6,Cost of Doing Business,-,2.8812,3.5892,2.2376,2.1080,2.0503,2.1902,2.2136,1.905,Santa Teresita (CG)
7,Financial Deepening,-,0.7768,1.2346,0.1587,0.0461,0.1210,0.3007,0.3453,0.0879,Santa Teresita (CG)
8,Productivity,-,0.1106,0.0414,0.0032,0.0172,0.2091,0.2014,0.2832,0.2293,Santa Teresita (CG)
9,Presence of Business and Professional Organizations,-,0.0570,0.1172,0.0089,0.0481,0.3381,0.0000,0.0168,0.0011,Santa Teresita (CG)
10,Compliance to National Directives,-,3.3333,2.9764,2.2697,0.0000,2.4994,2.5000,2.4286,1.8846,Santa Teresita (CG)
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9974,Santa Teresita (CG)
12,Compliance to ARTA Citizens Charter,-,2.7100,2.2567,2.4433,0.0000,2.4163,2.4974,2.3998,1.0,Santa Teresita (CG)
13,Capacity to Generate Local Resource,-,0.6801,0.0000,0.3658,0.0000,0.0770,0.0450,0.0458,0.0553,Santa Teresita (CG)
14,Capacity of Health Services,-,0.0670,0.1630,0.7238,0.0000,0.2676,0.3576,0.2461,0.16,Santa Teresita (CG)
15,Capacity of School Services,-,0.1878,0.5117,0.1886,0.0000,0.2874,0.0617,0.0428,0.0077,Santa Teresita (CG)
16,Recognition of Performance,-,0.4167,0.6516,0.1886,0.0000,0.3309,0.0652,0.0391,0.1084,Santa Teresita (CG)
17,Getting Business Permits,-,-,0.0000,2.3794,0.0000,2.4442,2.4837,1.8655,1.5,Santa Teresita (CG)
18,Peace and Order,-,0.3284,0.2530,0.3865,0.0000,0.3111,0.5357,0.2094,0.0004,Santa Teresita (CG)
19,Social Protection,-,-,0.0148,0.3885,0.0000,0.4598,0.3315,0.0678,0.8482,Santa Teresita (CG)
20,Road Network,-,0.0000,0.0027,0.0011,0.0000,0.0927,0.0005,0.4080,0.0006,Santa Teresita (CG)
21,Distance to Ports,-,3.1867,2.9913,2.3761,0.0000,2.4314,2.4012,2.4438,1.9725,Santa Teresita (CG)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,1.2618,2.1813,2.4313,0.442,Santa Teresita (CG)
23,Transportation Vehicles,-,0.2022,0.1293,0.1459,0.0000,0.0217,0.0109,0.0255,0.0027,Santa Teresita (CG)
24,Education,-,0.0816,0.1798,0.1481,0.0000,0.0795,0.0297,0.0458,0.0582,Santa Teresita (CG)
25,Health,-,0.0952,0.1031,0.0854,0.0000,0.0542,0.0239,0.1769,0.0545,Santa Teresita (CG)
26,LGU Investment,-,0.0000,0.0000,0.1594,0.0000,0.0903,0.0508,0.0851,0.0002,Santa Teresita (CG)
27,Accommodation Capacity,-,0.0000,0.0564,0.0074,0.0000,0.0051,0.0321,0.0063,0.0029,Santa Teresita (CG)
28,Information Technology Capacity,-,0.2778,0.7249,0.8532,0.0000,0.2388,0.5000,0.3804,0.1739,Santa Teresita (CG)
