,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0127,Datu Blah Sinsuat
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Datu Blah Sinsuat
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0004,0.0193,Datu Blah Sinsuat
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.006,Datu Blah Sinsuat
4,Employment Generation,-,-,-,-,-,-,-,0.0004,0.0355,Datu Blah Sinsuat
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Datu Blah Sinsuat
6,Cost of Doing Business,-,-,-,-,-,-,-,2.4709,1.6029,Datu Blah Sinsuat
7,Financial Deepening,-,-,-,-,-,-,-,0.0034,0.0158,Datu Blah Sinsuat
8,Productivity,-,-,-,-,-,-,-,0.0004,0.0138,Datu Blah Sinsuat
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0686,Datu Blah Sinsuat
10,Compliance to National Directives,-,-,-,-,-,-,-,0.0000,1.9545,Datu Blah Sinsuat
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,1.9997,Datu Blah Sinsuat
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.2083,1.0,Datu Blah Sinsuat
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0001,0.0012,Datu Blah Sinsuat
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0449,0.0001,Datu Blah Sinsuat
15,Capacity of School Services,-,-,-,-,-,-,-,0.0227,0.016,Datu Blah Sinsuat
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.1528,Datu Blah Sinsuat
17,Getting Business Permits,-,-,-,-,-,-,-,0.5570,1.0,Datu Blah Sinsuat
18,Peace and Order,-,-,-,-,-,-,-,0.0224,0.0,Datu Blah Sinsuat
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0418,Datu Blah Sinsuat
20,Road Network,-,-,-,-,-,-,-,0.0332,0.0,Datu Blah Sinsuat
21,Distance to Ports,-,-,-,-,-,-,-,2.3330,1.7056,Datu Blah Sinsuat
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.5062,0.3611,Datu Blah Sinsuat
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0003,0.0352,Datu Blah Sinsuat
24,Education,-,-,-,-,-,-,-,0.0464,0.0132,Datu Blah Sinsuat
25,Health,-,-,-,-,-,-,-,0.0754,0.0,Datu Blah Sinsuat
26,LGU Investment,-,-,-,-,-,-,-,0.0095,0.0012,Datu Blah Sinsuat
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0016,0.0,Datu Blah Sinsuat
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0455,0.125,Datu Blah Sinsuat
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Datu Blah Sinsuat
30,Land Use Plan,-,-,-,-,-,-,-,0.5000,1.9861,Datu Blah Sinsuat
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.0000,1.9998,Datu Blah Sinsuat
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2667,1.0213,Datu Blah Sinsuat
33,Early Warning System,-,-,-,-,-,-,-,1.2518,1.0152,Datu Blah Sinsuat
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0215,0.0009,Datu Blah Sinsuat
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,2.0,Datu Blah Sinsuat
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2111,0.3562,Datu Blah Sinsuat
37,Utilities,-,-,-,-,-,-,-,0.7506,1.5908,Datu Blah Sinsuat
38,Employed Population,-,-,-,-,-,-,-,0.0010,0.0302,Datu Blah Sinsuat
39,Sanitary System,-,-,-,-,-,-,-,0.6250,0.5,Datu Blah Sinsuat
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
45,Internet Capability,-,-,-,-,-,-,-,-,0.02,Datu Blah Sinsuat
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0277,Datu Blah Sinsuat
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Datu Blah Sinsuat
49,New Technology,-,-,-,-,-,-,-,-,0.0,Datu Blah Sinsuat
