,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3848,0.1670,0.1643,0.0061,0.0128,0.0007,0.0073,0.0237,0.0088,Lallo
1,Local Economy Growth,0.3534,0.2719,0.0620,0.0021,0.0215,0.0001,0.3314,0.0024,0.0,Lallo
2,Active Establishments in the Locality,-,-,-,0.0117,0.3117,0.1684,0.2461,0.3338,0.3214,Lallo
3,Safety Compliant Business,-,-,-,0.2899,0.2062,0.1719,0.2296,0.1912,0.0,Lallo
4,Employment Generation,0.1065,0.0991,0.1058,0.0445,0.0489,0.0836,0.0353,0.0908,0.0995,Lallo
5,Cost of Living,3.7356,3.1977,2.2500,1.3514,1.2963,1.5079,1.2069,0.7813,1.8654,Lallo
6,Cost of Doing Business,1.0323,3.0246,3.4862,2.2136,2.1552,1.9949,2.1829,2.2067,1.8715,Lallo
7,Financial Deepening,0.2793,0.4374,0.3623,0.2399,0.0331,0.1311,0.1596,0.1313,0.1171,Lallo
8,Productivity,0.0000,0.0043,0.0024,0.0185,0.0038,0.0008,0.0295,0.0639,0.0559,Lallo
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0093,0.0000,0.0000,0.0000,0.0382,0.0369,0.0056,Lallo
10,Compliance to National Directives,1.6667,3.3333,2.9386,2.3397,0.0000,2.4000,2.4242,2.2619,1.8214,Lallo
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.7949,Lallo
12,Compliance to ARTA Citizens Charter,-,2.9543,2.0700,2.1635,0.0000,1.6146,2.2014,2.1595,2.0,Lallo
13,Capacity to Generate Local Resource,1.7706,1.0507,0.1711,0.7972,0.0000,0.0360,0.1771,0.0126,0.0037,Lallo
14,Capacity of Health Services,0.0777,0.0573,0.1364,0.0913,0.0000,0.0299,0.0907,0.0713,0.0017,Lallo
15,Capacity of School Services,0.1240,0.2975,0.4033,0.0000,0.0000,0.1701,0.0678,0.0222,0.0042,Lallo
16,Recognition of Performance,0.8442,0.0000,0.0505,0.0000,0.0000,0.0595,0.0566,0.0000,0.0965,Lallo
17,Getting Business Permits,-,-,0.0000,1.2547,0.0000,1.6592,2.4808,1.8237,1.5,Lallo
18,Peace and Order,0.7535,0.0717,0.0717,0.4264,0.0000,0.0263,0.0335,0.0555,0.0003,Lallo
19,Social Protection,-,-,0.0527,0.1389,0.0000,0.1478,0.1808,0.0000,0.0,Lallo
20,Road Network,0.0000,0.0008,0.0007,0.0004,0.0000,0.0875,0.0019,0.1604,0.0002,Lallo
21,Distance to Ports,0.0000,2.0013,2.7674,2.1987,0.0000,1.6328,2.4557,2.4708,1.936,Lallo
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,0.0000,1.9915,2.1878,2.2268,0.0865,Lallo
23,Transportation Vehicles,0.0070,0.0078,0.0142,0.0417,0.0000,0.0314,0.0329,0.0145,0.0182,Lallo
24,Education,0.1372,0.1638,0.0465,0.0539,0.0000,0.0446,0.0587,0.0927,0.0458,Lallo
25,Health,0.0000,0.0252,0.0414,0.0222,0.0000,0.0141,0.0497,0.0453,0.0496,Lallo
26,LGU Investment,0.0000,0.0000,0.2565,0.5786,0.0000,0.2597,0.1621,0.0145,0.0007,Lallo
27,Accommodation Capacity,0.0000,0.0352,0.0117,0.0129,0.0000,0.0059,0.0125,0.0104,0.007,Lallo
28,Information Technology Capacity,0.0000,0.5958,0.5411,0.3799,0.0000,0.5191,0.6184,0.5909,0.0529,Lallo
29,Financial Technology Capacity,0.0000,0.0000,0.0710,0.0763,0.0000,0.0671,0.0631,0.0871,0.0345,Lallo
30,Land Use Plan,-,-,-,1.8750,0.0000,2.3462,2.3462,2.1818,1.7727,Lallo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.5000,2.4474,1.9993,Lallo
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2667,1.008,Lallo
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2829,1.0174,Lallo
34,Budget for DRRMP,-,-,-,0.0010,0.0000,0.2077,0.1454,0.0215,0.0,Lallo
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Lallo
36,Emergency Infrastructure,-,-,-,0.8977,0.0000,0.4930,0.5257,0.2837,0.3921,Lallo
37,Utilities,-,-,-,0.9934,0.0000,1.8784,1.8782,1.2754,1.5087,Lallo
38,Employed Population,-,-,-,0.0511,0.0000,0.0000,0.1168,0.0779,0.0567,Lallo
39,Sanitary System,-,-,-,1.5785,0.0000,1.9999,1.9855,1.8753,1.5002,Lallo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Lallo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lallo
42,STEM graduates,-,-,-,-,-,-,-,-,0.012,Lallo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0218,Lallo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Lallo
45,Internet Capability,-,-,-,-,-,-,-,-,0.0286,Lallo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lallo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lallo
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Lallo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lallo
