,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.0257,0.0283,0.0029,0.0042,0.0016,0.0022,0.0049,0.0029,Arakan
1,Local Economy Growth,0.0000,0.0051,0.0713,0.0095,0.0136,0.0024,0.3307,0.0034,0.0,Arakan
2,Active Establishments in the Locality,-,-,-,0.0337,0.0440,0.0397,0.0824,0.1312,0.1197,Arakan
3,Safety Compliant Business,-,-,-,0.0673,0.0534,0.0471,0.0629,0.1117,0.0,Arakan
4,Employment Generation,0.0000,0.0433,0.0345,0.0389,0.0386,0.0547,0.0545,0.0531,0.0449,Arakan
5,Cost of Living,3.0651,2.6647,2.5833,1.2162,1.8519,0.4365,1.5086,0.5938,1.7356,Arakan
6,Cost of Doing Business,0.3794,3.2861,3.6410,2.2521,2.2085,2.1550,2.3261,2.3149,1.9047,Arakan
7,Financial Deepening,0.0000,0.0921,0.2491,0.2525,0.0405,0.1040,0.1156,0.0917,0.0835,Arakan
8,Productivity,0.0000,0.0015,0.0013,0.0056,0.0013,0.0002,0.0319,0.0402,0.0257,Arakan
9,Presence of Business and Professional Organizations,0.0000,0.0096,0.0093,0.0064,0.0067,0.0057,0.0126,0.0123,0.0011,Arakan
10,Compliance to National Directives,0.0000,3.3333,3.1579,2.3397,0.0000,2.4000,2.4242,2.2619,1.8214,Arakan
11,Presence of Investment Promotion Unit,0.0000,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8719,Arakan
12,Compliance to ARTA Citizens Charter,-,2.3257,1.9264,2.1623,0.0000,2.2938,2.4171,2.0554,2.0,Arakan
13,Capacity to Generate Local Resource,0.0000,0.6356,0.8813,0.8143,0.0000,0.0134,0.1605,0.0127,0.0019,Arakan
14,Capacity of Health Services,0.0000,0.1553,0.1673,0.0756,0.0000,0.0495,0.0458,0.0797,0.0016,Arakan
15,Capacity of School Services,0.0000,0.6034,0.5113,0.2006,0.0000,0.2234,0.0841,0.0230,0.0002,Arakan
16,Recognition of Performance,0.0000,0.3968,0.1515,0.2006,0.0000,0.0595,0.0023,0.0340,0.1538,Arakan
17,Getting Business Permits,-,-,1.1111,2.1371,0.0000,2.4788,2.4704,1.8186,2.0,Arakan
18,Peace and Order,0.5058,0.0789,0.0667,0.4904,0.0000,0.0239,0.0263,0.0425,0.0822,Arakan
19,Social Protection,-,-,0.5145,0.4208,0.0000,0.4237,0.4251,0.3471,0.0015,Arakan
20,Road Network,0.0000,0.0006,0.0005,0.0004,0.0000,0.0836,0.0006,0.1475,0.0,Arakan
21,Distance to Ports,0.0000,2.4520,2.6489,2.0246,0.0000,2.2502,2.2810,2.3084,1.644,Arakan
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,0.0000,2.4246,2.4250,2.4126,0.004,Arakan
23,Transportation Vehicles,0.0000,0.0439,0.0730,0.0416,0.0000,0.0021,0.0303,0.0308,0.0184,Arakan
24,Education,0.3779,0.3463,0.1335,0.1748,0.0000,0.1777,0.1280,0.1482,0.0684,Arakan
25,Health,0.0000,0.1422,0.4490,0.2547,0.0000,0.0758,0.1146,0.0991,0.0644,Arakan
26,LGU Investment,0.0000,0.6771,0.6392,0.8212,0.0000,0.3325,0.1544,0.0349,0.0011,Arakan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Arakan
28,Information Technology Capacity,0.0000,0.2941,0.4783,0.2873,0.0000,0.2637,0.3786,0.4545,0.0352,Arakan
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Arakan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,1.9359,2.3409,1.8788,Arakan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3148,2.3148,2.3421,1.9983,Arakan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.008,Arakan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2518,1.0012,Arakan
34,Budget for DRRMP,-,-,-,0.0024,0.0000,0.2110,0.1440,0.0215,0.0,Arakan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Arakan
36,Emergency Infrastructure,-,-,-,0.8566,0.0000,0.5583,0.5467,0.3521,0.4048,Arakan
37,Utilities,-,-,-,0.9965,0.0000,1.8749,1.8746,1.2701,1.5026,Arakan
38,Employed Population,-,-,-,0.0633,0.0000,0.0327,0.0315,0.0343,0.025,Arakan
39,Sanitary System,-,-,-,1.5071,0.0000,1.4935,1.4957,1.8751,1.5001,Arakan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0394,Arakan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Arakan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0023,Arakan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1096,Arakan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Arakan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0238,Arakan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Arakan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Arakan
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Arakan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Arakan
