,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2242,0.1428,0.0010,0.0005,0.0028,0.0059,0.0030,0.0004,President Garcia
1,Local Economy Growth,-,0.6078,0.0444,0.0095,0.0009,0.0062,1.0302,0.0005,0.0013,President Garcia
2,Active Establishments in the Locality,-,-,-,0.0000,0.0048,0.3847,0.5155,0.4801,0.2935,President Garcia
3,Safety Compliant Business,-,-,-,0.1016,0.1252,0.2409,0.4030,0.3914,0.1274,President Garcia
4,Employment Generation,-,1.0745,0.1709,0.0980,0.0604,0.2283,0.2196,0.2166,0.2912,President Garcia
5,Cost of Living,-,3.2051,2.9167,0.5603,1.8981,1.2500,1.9271,2.2500,1.9993,President Garcia
6,Cost of Doing Business,-,2.6845,1.5271,1.3466,1.9916,2.0645,2.1599,2.1925,1.9177,President Garcia
7,Financial Deepening,-,0.5650,1.4660,0.0529,0.0168,0.0785,0.0992,0.1191,0.0501,President Garcia
8,Productivity,-,0.0019,0.0041,0.0001,0.0005,0.0969,0.1519,0.1649,0.2161,President Garcia
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5412,President Garcia
10,Compliance to National Directives,-,0.0000,2.3990,1.2500,0.0000,2.4994,2.4643,2.3571,1.9615,President Garcia
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,0.0000,2.5000,1.9997,President Garcia
12,Compliance to ARTA Citizens Charter,-,1.2673,1.4920,2.3553,0.0000,2.3672,2.4903,2.3298,2.0,President Garcia
13,Capacity to Generate Local Resource,-,1.6875,1.7208,0.8351,0.0000,0.0254,0.0130,0.0169,0.0199,President Garcia
14,Capacity of Health Services,-,0.0779,0.1477,0.0669,0.0000,0.0250,0.0394,0.0979,0.0591,President Garcia
15,Capacity of School Services,-,0.3774,0.4008,0.1803,0.0000,0.3827,0.1343,0.0506,0.0077,President Garcia
16,Recognition of Performance,-,0.4167,0.4135,0.1803,0.0000,0.1981,0.0430,0.0720,0.1084,President Garcia
17,Getting Business Permits,-,-,1.1111,2.1209,0.0000,2.2576,2.4479,2.1779,2.0,President Garcia
18,Peace and Order,-,0.2295,0.2385,0.3201,0.0000,0.3226,0.3316,0.1108,0.0003,President Garcia
19,Social Protection,-,-,0.0413,0.3539,0.0000,1.2591,1.0981,0.2166,1.3228,President Garcia
20,Road Network,-,0.0000,0.0000,0.0012,0.0000,0.0291,0.0002,0.0232,0.0006,President Garcia
21,Distance to Ports,-,0.0000,0.0000,2.3744,0.0000,2.2317,2.4875,2.0825,1.9903,President Garcia
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3125,2.1938,1.2291,0.2535,President Garcia
23,Transportation Vehicles,-,0.1776,0.0486,0.0526,0.0000,0.0044,0.0085,0.0183,0.0199,President Garcia
24,Education,-,0.2961,0.3277,0.2466,0.0000,0.0581,0.0509,0.0554,0.0671,President Garcia
25,Health,-,0.0877,0.0538,0.0577,0.0000,0.0222,0.0648,0.0068,0.0389,President Garcia
26,LGU Investment,-,0.0000,0.0000,0.5811,0.0000,0.0512,0.0339,0.0137,0.0001,President Garcia
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,President Garcia
28,Information Technology Capacity,-,0.6709,0.8836,0.6151,0.0000,0.2291,0.2130,0.2174,0.087,President Garcia
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0694,0.0517,President Garcia
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,1.5000,1.9865,President Garcia
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.5000,1.9998,President Garcia
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2829,1.0005,President Garcia
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,0.0000,1.2525,1.002,President Garcia
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0418,0.0231,0.0173,0.0,President Garcia
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,President Garcia
36,Emergency Infrastructure,-,-,-,0.8647,0.0000,0.4891,0.0979,0.3366,0.3672,President Garcia
37,Utilities,-,-,-,0.9838,0.0000,1.8757,1.2507,1.0011,1.25,President Garcia
38,Employed Population,-,-,-,0.0000,0.0000,0.0122,0.0188,0.0174,0.0045,President Garcia
39,Sanitary System,-,-,-,1.0833,0.0000,1.5568,1.5007,1.3613,1.0001,President Garcia
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,President Garcia
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,President Garcia
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,President Garcia
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,President Garcia
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,President Garcia
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,President Garcia
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,President Garcia
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,President Garcia
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,President Garcia
49,New Technology,-,-,-,-,-,-,-,-,0.001,President Garcia
