,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1109,0.1266,0.0012,0.0101,0.0205,0.0391,0.0207,0.0052,Alimodian
1,Local Economy Growth,-,0.3161,0.0840,0.0072,0.0036,0.0006,1.0260,0.0011,0.0008,Alimodian
2,Active Establishments in the Locality,-,-,-,0.2341,0.0027,0.1846,0.2842,0.3317,0.2887,Alimodian
3,Safety Compliant Business,-,-,-,0.1874,0.1087,0.2388,0.3498,0.2410,0.1824,Alimodian
4,Employment Generation,-,0.0000,0.0042,0.0332,0.0785,0.1304,0.1149,0.1449,0.1775,Alimodian
5,Cost of Living,-,3.0449,1.7500,0.9914,1.9907,1.7500,1.9792,1.7188,1.9995,Alimodian
6,Cost of Doing Business,-,2.8892,2.6956,2.0321,2.0423,2.0829,2.1783,2.2552,1.8865,Alimodian
7,Financial Deepening,-,0.9887,0.8488,0.2116,0.0923,0.1691,0.2431,0.2642,0.1708,Alimodian
8,Productivity,-,0.0000,0.0000,0.0061,0.0091,0.0744,0.1117,0.1361,0.1037,Alimodian
9,Presence of Business and Professional Organizations,-,0.0071,0.0130,0.0000,0.0055,0.0278,0.0337,0.0152,0.0116,Alimodian
10,Compliance to National Directives,-,1.5000,0.5556,0.0000,0.0000,2.4988,2.4286,2.3571,1.8077,Alimodian
11,Presence of Investment Promotion Unit,-,1.6667,0.8333,1.2500,0.0000,2.5000,2.5000,2.5000,1.9997,Alimodian
12,Compliance to ARTA Citizens Charter,-,0.0000,0.0896,2.2705,0.0000,2.3744,2.4965,2.0624,2.0,Alimodian
13,Capacity to Generate Local Resource,-,0.0000,0.0000,0.3802,0.0000,0.2264,0.0905,0.0522,0.0262,Alimodian
14,Capacity of Health Services,-,0.1079,0.2987,0.1119,0.0000,0.4121,0.3369,0.4405,0.1495,Alimodian
15,Capacity of School Services,-,0.0000,0.3464,0.1366,0.0000,0.3813,0.0699,0.0739,0.0287,Alimodian
16,Recognition of Performance,-,0.0000,0.0000,0.1366,0.0000,0.1042,0.0847,0.2394,0.1907,Alimodian
17,Getting Business Permits,-,-,0.0000,1.4237,0.0000,2.4392,2.4957,2.4905,2.0,Alimodian
18,Peace and Order,-,0.1504,0.1027,0.1765,0.0000,1.0829,1.2755,0.9052,0.0011,Alimodian
19,Social Protection,-,-,0.1623,0.8066,0.0000,0.9168,1.1426,0.2531,1.1358,Alimodian
20,Road Network,-,0.0001,0.0025,0.0010,0.0000,0.0818,0.0011,0.0689,0.0008,Alimodian
21,Distance to Ports,-,2.1306,3.1571,2.4376,0.0000,2.3940,2.3909,2.3976,1.9566,Alimodian
22,Availability of Basic Utilities,-,1.9386,1.9444,2.5000,0.0000,2.4875,2.2375,2.5000,0.2262,Alimodian
23,Transportation Vehicles,-,0.3530,0.2467,0.1611,0.0000,0.0157,0.0638,0.0853,0.0304,Alimodian
24,Education,-,0.0546,0.1389,0.2406,0.0000,0.0206,0.0635,0.2714,0.0991,Alimodian
25,Health,-,1.0131,0.3779,0.4848,0.0000,0.3060,0.3686,0.3183,0.279,Alimodian
26,LGU Investment,-,0.0000,0.8673,0.1781,0.0000,0.1001,0.0873,0.1484,0.0003,Alimodian
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0,Alimodian
28,Information Technology Capacity,-,1.5641,1.6349,0.5754,0.0000,0.7415,1.2870,0.3261,0.2174,Alimodian
29,Financial Technology Capacity,-,0.2381,0.2381,0.1563,0.0000,0.0543,0.1563,0.2679,0.1395,Alimodian
30,Land Use Plan,-,-,-,1.8750,0.0000,2.3846,2.3846,2.5000,2.0,Alimodian
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.3529,1.9998,Alimodian
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2500,1.0005,Alimodian
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0099,Alimodian
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1775,0.0529,0.0043,0.0,Alimodian
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Alimodian
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.4647,0.5198,0.2867,0.39,Alimodian
37,Utilities,-,-,-,1.0189,0.0000,1.8866,1.8855,1.2879,1.5033,Alimodian
38,Employed Population,-,-,-,0.0884,0.0000,0.0536,0.0414,0.0384,0.0047,Alimodian
39,Sanitary System,-,-,-,1.0722,0.0000,1.0492,1.0006,1.8751,1.5,Alimodian
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0274,Alimodian
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0002,Alimodian
42,STEM graduates,-,-,-,-,-,-,-,-,0.235,Alimodian
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.019,Alimodian
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Alimodian
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Alimodian
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.022,Alimodian
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Alimodian
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Alimodian
49,New Technology,-,-,-,-,-,-,-,-,0.0,Alimodian
