,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0766,0.0972,0.0383,0.0078,0.0039,0.0019,0.0712,0.0354,Bataraza
1,Local Economy Growth,-,0.2769,0.0736,0.0031,0.0038,0.0021,0.3225,0.0237,0.0,Bataraza
2,Active Establishments in the Locality,-,-,-,0.1545,0.1556,0.0624,0.3093,0.1658,0.1311,Bataraza
3,Safety Compliant Business,-,-,-,0.0348,0.1123,0.0753,0.1047,0.0977,0.0,Bataraza
4,Employment Generation,-,0.0000,0.1870,0.1472,0.1099,0.2271,0.6943,0.1620,0.162,Bataraza
5,Cost of Living,-,2.7616,3.0833,1.5203,1.9907,0.9921,0.3017,1.6250,1.9279,Bataraza
6,Cost of Doing Business,-,2.3578,2.9816,1.8370,1.6561,1.9780,1.6572,2.1378,1.8848,Bataraza
7,Financial Deepening,-,0.4144,0.3397,0.2778,0.0423,0.1856,0.2304,0.1804,0.1552,Bataraza
8,Productivity,-,0.0000,0.0073,0.0343,0.0011,0.0003,0.1779,0.1940,0.1311,Bataraza
9,Presence of Business and Professional Organizations,-,0.2011,0.0031,0.0021,0.0000,0.0000,0.0000,0.0000,0.0,Bataraza
10,Compliance to National Directives,-,1.6667,3.1287,2.1795,0.0000,1.1500,2.5000,2.4405,1.9286,Bataraza
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8206,Bataraza
12,Compliance to ARTA Citizens Charter,-,2.8028,1.9528,2.0511,0.0000,2.2198,2.4216,2.1781,2.0,Bataraza
13,Capacity to Generate Local Resource,-,1.5158,0.3012,0.2284,0.0000,0.4422,1.0745,0.0414,0.0229,Bataraza
14,Capacity of Health Services,-,0.1613,0.1483,0.0931,0.0000,0.0476,0.1108,0.1281,0.0006,Bataraza
15,Capacity of School Services,-,0.2585,0.2378,0.1348,0.0000,0.2185,0.1228,0.0416,0.0022,Bataraza
16,Recognition of Performance,-,0.2381,0.2381,0.1348,0.0000,0.0000,0.0023,0.0156,0.019,Bataraza
17,Getting Business Permits,-,-,1.1111,2.0929,0.0000,2.3778,2.3385,2.4516,0.5,Bataraza
18,Peace and Order,-,0.0339,0.0117,0.1496,0.0000,0.0036,0.0072,0.0260,0.0236,Bataraza
19,Social Protection,-,-,0.2658,0.2174,0.0000,0.0033,0.4821,0.2175,0.0013,Bataraza
20,Road Network,-,0.0000,0.0005,0.0004,0.0000,0.0919,0.0013,0.1662,0.0003,Bataraza
21,Distance to Ports,-,1.7879,3.2081,2.4101,0.0000,1.6061,2.0147,1.3989,1.9928,Bataraza
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.1084,2.1106,2.0400,0.0762,Bataraza
23,Transportation Vehicles,-,0.0312,0.0230,0.0291,0.0000,0.0089,0.0114,0.0076,0.0025,Bataraza
24,Education,-,0.1928,0.0702,0.0995,0.0000,0.1463,0.0861,0.1549,0.0718,Bataraza
25,Health,-,0.0220,0.0419,0.0649,0.0000,0.0794,0.1024,0.1557,0.1804,Bataraza
26,LGU Investment,-,0.0000,0.4656,0.0000,0.0000,0.3111,0.3018,0.0277,0.0008,Bataraza
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Bataraza
28,Information Technology Capacity,-,0.2363,0.4300,0.2378,0.0000,0.1619,0.2447,0.1818,0.0529,Bataraza
29,Financial Technology Capacity,-,0.4286,0.3940,0.2822,0.0000,0.2570,0.1067,0.2314,0.0086,Bataraza
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4872,2.4773,1.9697,Bataraza
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4737,1.9998,Bataraza
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.7500,1.008,Bataraza
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2537,1.0149,Bataraza
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.3111,0.2466,0.0209,0.0,Bataraza
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Bataraza
36,Emergency Infrastructure,-,-,-,0.4477,0.0000,0.6053,0.6476,0.3496,0.4908,Bataraza
37,Utilities,-,-,-,0.3560,0.0000,1.2529,1.8608,1.2567,1.5008,Bataraza
38,Employed Population,-,-,-,0.0000,0.0000,0.0067,0.0089,0.0097,0.0063,Bataraza
39,Sanitary System,-,-,-,1.5785,0.0000,1.9999,1.9952,1.8753,1.5002,Bataraza
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Bataraza
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bataraza
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bataraza
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Bataraza
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Bataraza
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Bataraza
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Bataraza
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Bataraza
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Bataraza
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bataraza
