,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,0.0004,0.0005,0.0000,0.0,Balud
1,Local Economy Growth,-,-,-,-,-,0.0000,0.0950,0.0000,0.0004,Balud
2,Active Establishments in the Locality,-,-,-,-,-,0.1224,0.1231,0.3977,0.0,Balud
3,Safety Compliant Business,-,-,-,-,-,0.0229,0.0231,0.2009,0.1427,Balud
4,Employment Generation,-,-,-,-,-,0.0342,0.0263,0.0000,0.0,Balud
5,Cost of Living,-,-,-,-,-,1.0000,1.6667,1.4375,1.9989,Balud
6,Cost of Doing Business,-,-,-,-,-,1.1119,1.4059,1.0159,0.5843,Balud
7,Financial Deepening,-,-,-,-,-,0.0562,0.2515,0.2088,0.1069,Balud
8,Productivity,-,-,-,-,-,0.0223,0.0172,0.0000,0.0,Balud
9,Presence of Business and Professional Organizations,-,-,-,-,-,0.0000,0.0000,0.0000,0.0,Balud
10,Compliance to National Directives,-,-,-,-,-,1.2500,0.0000,0.0000,0.0,Balud
11,Presence of Investment Promotion Unit,-,-,-,-,-,1.8750,0.0000,0.0000,0.0,Balud
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,1.1244,1.8666,1.2100,0.0,Balud
13,Capacity to Generate Local Resource,-,-,-,-,-,0.0204,0.0142,0.0099,0.0128,Balud
14,Capacity of Health Services,-,-,-,-,-,0.0285,0.0550,0.0605,0.0,Balud
15,Capacity of School Services,-,-,-,-,-,0.0000,0.1030,0.0786,0.0077,Balud
16,Recognition of Performance,-,-,-,-,-,0.0000,0.0833,0.0781,0.0333,Balud
17,Getting Business Permits,-,-,-,-,-,0.7775,2.4903,1.2405,0.0,Balud
18,Peace and Order,-,-,-,-,-,0.1959,0.3444,0.1108,0.0001,Balud
19,Social Protection,-,-,-,-,-,0.8193,0.7146,0.0000,0.0,Balud
20,Road Network,-,-,-,-,-,0.1291,0.0002,0.1119,0.0001,Balud
21,Distance to Ports,-,-,-,-,-,2.2201,2.2746,2.2066,1.9314,Balud
22,Availability of Basic Utilities,-,-,-,-,-,1.3250,1.0750,0.8438,0.16,Balud
23,Transportation Vehicles,-,-,-,-,-,0.0021,0.2519,0.3016,0.1373,Balud
24,Education,-,-,-,-,-,0.0393,0.0636,0.0518,0.0455,Balud
25,Health,-,-,-,-,-,0.0380,0.1425,0.0406,0.0831,Balud
26,LGU Investment,-,-,-,-,-,0.0862,0.0631,0.0000,0.0,Balud
27,Accommodation Capacity,-,-,-,-,-,0.0921,0.1443,0.1893,0.1553,Balud
28,Information Technology Capacity,-,-,-,-,-,0.2291,0.2963,0.2717,0.0,Balud
29,Financial Technology Capacity,-,-,-,-,-,0.1563,0.1250,0.0694,0.0455,Balud
30,Land Use Plan,-,-,-,-,-,2.4359,1.9615,1.9429,1.4189,Balud
31,Disaster Risk Reduction Plan,-,-,-,-,-,2.4537,2.3611,2.4412,1.9985,Balud
32,Annual Disaster Drill,-,-,-,-,-,2.4107,2.2500,1.2582,1.0005,Balud
33,Early Warning System,-,-,-,-,-,2.5000,2.5000,1.2575,1.0059,Balud
34,Budget for DRRMP,-,-,-,-,-,0.1518,0.0490,0.0000,0.0,Balud
35,Local Risk Assessments,-,-,-,-,-,1.2500,2.5000,1.2500,2.0,Balud
36,Emergency Infrastructure,-,-,-,-,-,0.0383,0.4549,0.2382,0.3558,Balud
37,Utilities,-,-,-,-,-,1.2464,1.8469,1.2501,1.4967,Balud
38,Employed Population,-,-,-,-,-,0.0122,0.0094,0.0183,0.0047,Balud
39,Sanitary System,-,-,-,-,-,2.0152,1.9777,1.8751,1.5,Balud
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Balud
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Balud
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Balud
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Balud
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Balud
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Balud
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Balud
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Balud
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Balud
49,New Technology,-,-,-,-,-,-,-,-,0.0,Balud
