,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.2570,0.0013,0.0091,0.0224,0.0176,0.0091,0.0005,Tukuran
1,Local Economy Growth,-,-,0.0853,0.0056,0.0048,0.0034,1.0249,0.0003,0.7847,Tukuran
2,Active Establishments in the Locality,-,-,-,0.4413,0.0056,0.3457,0.3458,0.3784,0.2619,Tukuran
3,Safety Compliant Business,-,-,-,0.3795,0.2067,0.6282,0.3597,0.3298,0.1596,Tukuran
4,Employment Generation,-,-,0.2429,0.2628,0.1348,0.2804,0.1136,0.1760,0.1766,Tukuran
5,Cost of Living,-,-,1.0833,1.2931,1.6667,1.2500,2.0313,2.3438,1.999,Tukuran
6,Cost of Doing Business,-,-,1.2710,2.1243,2.0410,2.0697,2.2871,1.9227,1.9008,Tukuran
7,Financial Deepening,-,-,1.0031,0.2910,0.0839,0.1287,0.1233,0.2198,0.1391,Tukuran
8,Productivity,-,-,0.0000,0.0012,0.0020,0.1189,0.0999,0.1212,0.1059,Tukuran
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0039,0.7900,0.7141,0.9307,0.0000,0.0011,Tukuran
10,Compliance to National Directives,-,-,3.2323,2.3026,0.0000,2.4969,2.3214,2.2500,1.6923,Tukuran
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9994,Tukuran
12,Compliance to ARTA Citizens Charter,-,-,2.0958,2.2898,0.0000,2.1229,2.3926,2.3537,2.0,Tukuran
13,Capacity to Generate Local Resource,-,-,1.4097,1.1428,0.0000,0.0690,0.0400,0.0137,0.0258,Tukuran
14,Capacity of Health Services,-,-,0.0989,0.0683,0.0000,0.0903,0.0754,0.0772,0.0221,Tukuran
15,Capacity of School Services,-,-,0.3855,0.1378,0.0000,0.4732,0.0804,0.0604,0.0713,Tukuran
16,Recognition of Performance,-,-,1.8170,0.1378,0.0000,0.3370,0.0000,0.0987,0.125,Tukuran
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,1.6100,1.6624,1.8651,0.5,Tukuran
18,Peace and Order,-,-,0.1005,0.1318,0.0000,0.2535,0.4209,0.1786,0.1645,Tukuran
19,Social Protection,-,-,0.0893,0.0000,0.0000,1.2082,0.7409,0.0000,0.0,Tukuran
20,Road Network,-,-,0.0002,0.0007,0.0000,0.0795,0.0001,0.0682,0.0001,Tukuran
21,Distance to Ports,-,-,3.2595,2.4864,0.0000,2.4429,2.4486,2.4199,1.9831,Tukuran
22,Availability of Basic Utilities,-,-,1.9444,2.5000,0.0000,1.9063,1.6563,1.5250,0.3688,Tukuran
23,Transportation Vehicles,-,-,0.1315,0.1148,0.0000,0.0172,0.0572,0.1346,0.0113,Tukuran
24,Education,-,-,0.1915,0.2149,0.0000,0.1601,0.0978,0.1552,0.1057,Tukuran
25,Health,-,-,0.0345,0.0417,0.0000,0.0443,0.0297,0.0299,0.0162,Tukuran
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0888,0.1147,0.1408,0.0001,Tukuran
27,Accommodation Capacity,-,-,0.0446,0.1162,0.0000,0.0678,0.1377,0.0387,0.106,Tukuran
28,Information Technology Capacity,-,-,0.6296,0.5060,0.0000,0.3097,0.3148,0.1630,0.0,Tukuran
29,Financial Technology Capacity,-,-,0.4762,0.3125,0.0000,0.4212,0.5625,0.2778,0.1818,Tukuran
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,2.4000,1.8784,Tukuran
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.2685,2.4537,2.4118,1.998,Tukuran
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.0536,1.2500,0.0000,0.0,Tukuran
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2649,1.002,Tukuran
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1891,0.0789,0.0017,0.0,Tukuran
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tukuran
36,Emergency Infrastructure,-,-,-,0.8773,0.0000,0.4608,0.4644,0.2591,0.3609,Tukuran
37,Utilities,-,-,-,1.0395,0.0000,1.8526,1.5555,1.2485,1.4991,Tukuran
38,Employed Population,-,-,-,0.5362,0.0000,0.5339,0.4126,0.0436,0.0113,Tukuran
39,Sanitary System,-,-,-,1.0833,0.0000,1.4545,1.4552,1.2501,1.0,Tukuran
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Tukuran
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tukuran
42,STEM graduates,-,-,-,-,-,-,-,-,0.0007,Tukuran
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tukuran
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tukuran
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Tukuran
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tukuran
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tukuran
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Tukuran
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tukuran
