,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1617,0.1856,0.0029,0.0060,0.0069,0.0126,0.0068,0.0013,San Agustin (SS)
1,Local Economy Growth,-,0.2241,0.0931,0.0077,0.0014,0.0011,1.0270,0.0017,0.0002,San Agustin (SS)
2,Active Establishments in the Locality,-,-,-,0.5289,0.0050,0.3303,0.7547,0.5730,0.6357,San Agustin (SS)
3,Safety Compliant Business,-,-,-,0.1328,0.1038,0.2065,0.2806,0.2423,0.1813,San Agustin (SS)
4,Employment Generation,-,0.2638,0.2274,0.0185,0.1184,0.2827,0.3042,0.2449,0.449,San Agustin (SS)
5,Cost of Living,-,1.8162,2.4167,1.4655,1.9444,2.2500,1.6146,2.0313,1.9993,San Agustin (SS)
6,Cost of Doing Business,-,3.5565,3.3573,1.9547,2.0895,2.1115,2.2799,2.3484,1.9163,San Agustin (SS)
7,Financial Deepening,-,0.6356,1.3889,0.2249,0.0671,0.2009,0.2444,0.3390,0.0878,San Agustin (SS)
8,Productivity,-,0.0393,0.0065,0.0060,0.0028,0.1462,0.1196,0.1496,0.1403,San Agustin (SS)
9,Presence of Business and Professional Organizations,-,0.2422,0.8464,0.0590,0.1289,0.3320,0.1078,0.0655,0.0497,San Agustin (SS)
10,Compliance to National Directives,-,3.3333,3.1313,2.3684,0.0000,2.4981,2.4286,2.3571,1.8846,San Agustin (SS)
11,Presence of Investment Promotion Unit,-,2.5000,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9994,San Agustin (SS)
12,Compliance to ARTA Citizens Charter,-,3.0054,2.1625,2.3461,0.0000,2.4448,2.4768,1.7984,2.0,San Agustin (SS)
13,Capacity to Generate Local Resource,-,0.8331,0.1395,0.3148,0.0000,0.0631,0.0546,0.0191,0.0368,San Agustin (SS)
14,Capacity of Health Services,-,0.0800,0.0891,0.1221,0.0000,0.0632,0.0794,0.0202,0.0284,San Agustin (SS)
15,Capacity of School Services,-,0.3040,0.3414,0.1683,0.0000,0.2690,0.1687,0.0590,0.0096,San Agustin (SS)
16,Recognition of Performance,-,0.2778,0.0877,0.1683,0.0000,0.2226,0.1458,0.2220,0.0954,San Agustin (SS)
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.5288,1.6136,1.5526,0.5,San Agustin (SS)
18,Peace and Order,-,0.2120,0.1420,0.1396,0.0000,0.1728,0.3189,0.1047,0.0002,San Agustin (SS)
19,Social Protection,-,-,0.0741,0.3441,0.0000,0.5063,0.1454,0.0639,0.0,San Agustin (SS)
20,Road Network,-,0.0000,0.0003,0.0000,0.0000,0.1551,0.0007,0.1353,0.0002,San Agustin (SS)
21,Distance to Ports,-,2.7403,2.9758,2.3294,0.0000,2.0390,1.9802,2.1795,1.9784,San Agustin (SS)
22,Availability of Basic Utilities,-,3.3056,3.3321,2.4977,0.0000,2.3095,1.7855,2.0361,0.4123,San Agustin (SS)
23,Transportation Vehicles,-,0.0359,0.0558,0.0554,0.0000,0.0150,0.0177,0.0319,0.0032,San Agustin (SS)
24,Education,-,0.2328,0.1804,0.1121,0.0000,0.0880,0.0642,0.0522,0.0488,San Agustin (SS)
25,Health,-,0.2951,0.0836,0.2152,0.0000,0.1318,0.0881,0.1019,0.0041,San Agustin (SS)
26,LGU Investment,-,0.0000,1.0024,0.0996,0.0000,0.0964,0.0758,0.1217,0.0002,San Agustin (SS)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0495,0.0304,0.0206,0.0043,San Agustin (SS)
28,Information Technology Capacity,-,0.8932,1.2804,0.6151,0.0000,0.3678,0.5880,0.3804,0.087,San Agustin (SS)
29,Financial Technology Capacity,-,0.5159,0.5714,0.4063,0.0000,0.3125,0.2813,0.1587,0.0455,San Agustin (SS)
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4744,2.4744,2.3571,1.9324,San Agustin (SS)
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4074,2.5000,2.4706,1.999,San Agustin (SS)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,2.5000,1.2664,1.002,San Agustin (SS)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2674,1.0138,San Agustin (SS)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1644,0.0598,0.0025,0.0,San Agustin (SS)
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,San Agustin (SS)
36,Emergency Infrastructure,-,-,-,0.0165,0.0000,0.5000,0.4664,0.2495,0.3842,San Agustin (SS)
37,Utilities,-,-,-,0.1418,0.0000,1.8786,1.8748,1.2549,1.5496,San Agustin (SS)
38,Employed Population,-,-,-,0.2561,0.0000,0.0914,0.0235,0.0192,0.0047,San Agustin (SS)
39,Sanitary System,-,-,-,0.0619,0.0000,1.5148,1.4847,1.8751,1.0,San Agustin (SS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,San Agustin (SS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0166,San Agustin (SS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,San Agustin (SS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Agustin (SS)
