,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tineg
1,Local Economy Growth,-,-,-,0.0041,0.0089,0.0015,0.3337,0.0017,0.0001,Tineg
2,Active Establishments in the Locality,-,-,-,0.0078,0.0016,0.0037,0.0061,0.0065,0.0103,Tineg
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tineg
4,Employment Generation,-,-,-,0.0010,0.0000,0.0000,0.0012,0.0014,0.0019,Tineg
5,Cost of Living,-,-,-,1.4527,1.9444,1.9841,0.6034,1.6250,1.9087,Tineg
6,Cost of Doing Business,-,-,-,0.3555,1.3535,1.1036,1.0200,1.8778,1.2427,Tineg
7,Financial Deepening,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tineg
8,Productivity,-,-,-,0.0011,0.0000,0.0000,0.0009,0.0009,0.0009,Tineg
9,Presence of Business and Professional Organizations,-,-,-,0.0623,0.0000,0.0000,0.0000,0.0808,0.0,Tineg
10,Compliance to National Directives,-,-,-,2.4038,0.0000,2.3500,2.5000,2.3810,1.8571,Tineg
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,1.8719,Tineg
12,Compliance to ARTA Citizens Charter,-,-,-,0.0000,0.0000,0.0000,0.0000,1.0831,2.0,Tineg
13,Capacity to Generate Local Resource,-,-,-,0.6133,0.0000,0.0001,0.0008,0.0001,0.0005,Tineg
14,Capacity of Health Services,-,-,-,0.0164,0.0000,0.0081,0.0168,0.0312,0.0024,Tineg
15,Capacity of School Services,-,-,-,0.0851,0.0000,0.0154,0.0053,0.0014,0.0022,Tineg
16,Recognition of Performance,-,-,-,0.0851,0.0000,0.0000,0.0330,0.0340,0.2308,Tineg
17,Getting Business Permits,-,-,-,1.3345,0.0000,1.6565,1.6395,1.8051,0.5,Tineg
18,Peace and Order,-,-,-,1.9766,0.0000,0.0024,0.0024,0.0271,0.3705,Tineg
19,Social Protection,-,-,-,0.0143,0.0000,0.0000,0.0196,0.0260,0.0007,Tineg
20,Road Network,-,-,-,0.0001,0.0000,0.0005,0.0011,0.1699,0.0,Tineg
21,Distance to Ports,-,-,-,1.4772,0.0000,1.9711,2.1646,0.6936,0.6385,Tineg
22,Availability of Basic Utilities,-,-,-,0.0000,0.0000,0.0000,0.6955,0.0000,0.0665,Tineg
23,Transportation Vehicles,-,-,-,0.0003,0.0000,0.0001,0.0001,0.0001,0.0001,Tineg
24,Education,-,-,-,0.0144,0.0000,0.0159,0.0134,0.0063,0.0024,Tineg
25,Health,-,-,-,0.0074,0.0000,0.0062,0.0087,0.0033,0.0034,Tineg
26,LGU Investment,-,-,-,0.5511,0.0000,0.2539,0.1637,0.0161,0.0012,Tineg
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tineg
28,Information Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0298,0.0000,0.0,Tineg
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tineg
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.4545,1.9394,Tineg
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9988,Tineg
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2708,1.002,Tineg
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.0025,Tineg
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1805,0.1011,0.0212,0.0,Tineg
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tineg
36,Emergency Infrastructure,-,-,-,0.8504,0.0000,0.4272,0.4318,0.2123,0.3422,Tineg
37,Utilities,-,-,-,1.3754,0.0000,1.8577,0.9202,1.2782,1.5,Tineg
38,Employed Population,-,-,-,0.0361,0.0000,0.0000,0.0138,0.0150,0.0109,Tineg
39,Sanitary System,-,-,-,1.0000,0.0000,1.0000,1.0000,1.2500,1.0,Tineg
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tineg
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tineg
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tineg
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tineg
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tineg
45,Internet Capability,-,-,-,-,-,-,-,-,1.0,Tineg
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tineg
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tineg
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Tineg
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tineg
