,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0712,0.2112,0.1688,0.0000,0.0000,0.0100,0.0157,0.0083,0.0035,Margosatubig
1,Local Economy Growth,0.9192,0.3166,0.0792,0.0000,0.0000,0.0059,1.0260,0.0010,0.0012,Margosatubig
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.2105,0.2335,0.1045,0.3829,Margosatubig
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0796,0.0916,0.0802,0.2299,Margosatubig
4,Employment Generation,0.0465,0.0663,0.1319,0.0000,0.0000,0.2319,0.1786,0.0548,0.0893,Margosatubig
5,Cost of Living,2.1073,3.0983,1.0833,1.2931,1.6667,1.2500,2.0313,2.3438,1.999,Margosatubig
6,Cost of Doing Business,2.3247,2.2454,2.2148,1.2401,1.1179,1.5978,2.1847,2.2755,1.5477,Margosatubig
7,Financial Deepening,0.2095,0.9181,1.2346,0.2116,0.0629,0.1746,0.2195,0.2454,0.1086,Margosatubig
8,Productivity,0.0006,0.0178,0.0183,0.0000,0.0000,0.1700,0.1381,0.0165,0.0697,Margosatubig
9,Presence of Business and Professional Organizations,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Margosatubig
10,Compliance to National Directives,1.2500,3.3333,2.9966,0.0000,0.0000,2.4858,1.6786,1.6071,1.9615,Margosatubig
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9997,Margosatubig
12,Compliance to ARTA Citizens Charter,-,2.2004,1.6484,1.7205,0.0000,2.4141,2.4362,2.4076,2.0,Margosatubig
13,Capacity to Generate Local Resource,1.7717,0.4570,0.0000,0.0000,0.0000,0.1827,0.3326,0.0846,0.04,Margosatubig
14,Capacity of Health Services,0.0842,0.0740,0.5283,0.4041,0.0000,0.9647,0.6045,0.8363,0.1998,Margosatubig
15,Capacity of School Services,0.0053,0.6516,0.3821,0.0000,0.0000,0.3781,0.0787,0.0568,0.0058,Margosatubig
16,Recognition of Performance,0.0000,0.0000,0.2381,0.0000,0.0000,0.0245,0.0208,0.0391,0.0167,Margosatubig
17,Getting Business Permits,-,-,0.0000,1.0202,0.0000,1.5445,1.5938,1.8673,1.5,Margosatubig
18,Peace and Order,0.5762,0.1532,0.1407,0.1270,0.0000,0.2304,0.3316,0.1047,0.1579,Margosatubig
19,Social Protection,-,-,0.0796,0.0000,0.0000,0.8598,0.6836,0.0796,0.0,Margosatubig
20,Road Network,0.0008,0.0001,0.0012,0.0000,0.0000,0.0614,0.0003,0.0515,0.0003,Margosatubig
21,Distance to Ports,3.2221,3.1192,3.1703,2.4531,0.0000,2.2342,2.1208,2.3271,1.868,Margosatubig
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,0.0000,0.0000,2.1438,1.8938,2.1438,0.3908,Margosatubig
23,Transportation Vehicles,0.0140,0.3333,0.2280,0.1480,0.0000,0.0012,0.0030,0.0059,0.0024,Margosatubig
24,Education,0.1759,0.5041,0.3356,0.1923,0.0000,0.1540,0.1001,0.0823,0.0821,Margosatubig
25,Health,0.6091,0.6238,0.4929,0.2773,0.0000,0.1210,0.2504,0.1349,0.21,Margosatubig
26,LGU Investment,0.5710,0.0000,1.8804,0.0000,0.0000,0.0636,0.3010,0.2716,0.0002,Margosatubig
27,Accommodation Capacity,0.0358,0.2218,0.0208,0.0031,0.0000,0.0000,0.0000,0.0000,0.0049,Margosatubig
28,Information Technology Capacity,0.4125,0.8205,1.2646,0.6349,0.0000,0.3764,0.5000,0.3804,0.087,Margosatubig
29,Financial Technology Capacity,0.0228,0.0000,0.2381,0.1563,0.0000,0.1087,0.2500,0.1786,0.0455,Margosatubig
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4359,2.4359,2.4143,1.9865,Margosatubig
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4537,2.5000,2.4853,1.9998,Margosatubig
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.3214,2.0000,1.2500,1.0005,Margosatubig
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2500,1.004,Margosatubig
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1406,0.0482,0.0025,0.0,Margosatubig
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Margosatubig
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4593,0.4574,0.2381,0.372,Margosatubig
37,Utilities,-,-,-,0.0000,0.0000,1.8736,1.8672,1.2552,0.9992,Margosatubig
38,Employed Population,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,Margosatubig
39,Sanitary System,-,-,-,0.0000,0.0000,1.4633,1.4127,1.2501,1.5001,Margosatubig
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.08,Margosatubig
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Margosatubig
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Margosatubig
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Margosatubig
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Margosatubig
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Margosatubig
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Margosatubig
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Margosatubig
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Margosatubig
49,New Technology,-,-,-,-,-,-,-,-,0.0,Margosatubig
