,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0003,0.0006,0.0003,0.0025,0.0029,0.0037,Malibcong
1,Local Economy Growth,-,-,-,0.0083,0.0018,0.0005,0.0318,0.0109,0.0,Malibcong
2,Active Establishments in the Locality,-,-,-,0.0554,0.0012,0.0759,0.1432,0.2755,0.2535,Malibcong
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0024,0.0076,0.0059,0.2084,Malibcong
4,Employment Generation,-,-,-,0.0528,0.0338,0.0594,0.2649,0.1288,0.2144,Malibcong
5,Cost of Living,-,-,-,1.1638,1.9444,2.2500,0.6967,1.6250,1.8421,Malibcong
6,Cost of Doing Business,-,-,-,0.2808,0.6029,1.9646,2.2097,2.2755,1.6553,Malibcong
7,Financial Deepening,-,-,-,0.0132,0.0000,0.0000,0.0000,0.0000,0.0158,Malibcong
8,Productivity,-,-,-,0.0003,0.0008,0.0466,0.2224,0.0953,0.1325,Malibcong
9,Presence of Business and Professional Organizations,-,-,-,0.0246,0.0229,0.0799,0.0941,0.0646,0.0369,Malibcong
10,Compliance to National Directives,-,-,-,0.0000,0.0000,0.0000,0.0000,2.4405,1.9091,Malibcong
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,1.9984,Malibcong
12,Compliance to ARTA Citizens Charter,-,-,-,0.0000,0.0000,2.3740,2.4779,1.7926,2.0,Malibcong
13,Capacity to Generate Local Resource,-,-,-,0.7496,0.0000,0.0092,0.0116,0.0010,0.0614,Malibcong
14,Capacity of Health Services,-,-,-,0.0407,0.0000,0.0172,0.0928,0.0593,0.0002,Malibcong
15,Capacity of School Services,-,-,-,0.2561,0.0000,0.0460,0.0456,0.0132,0.0338,Malibcong
16,Recognition of Performance,-,-,-,0.2561,0.0000,0.0000,0.0000,0.0000,0.0625,Malibcong
17,Getting Business Permits,-,-,-,1.3225,0.0000,2.4349,1.6302,1.8420,2.0,Malibcong
18,Peace and Order,-,-,-,0.6206,0.0000,0.2074,0.4605,0.2500,0.4038,Malibcong
19,Social Protection,-,-,-,0.0778,0.0000,0.0976,0.0301,0.2266,0.1198,Malibcong
20,Road Network,-,-,-,0.0001,0.0000,0.1766,0.0117,0.1145,0.0,Malibcong
21,Distance to Ports,-,-,-,2.1604,0.0000,2.0258,1.9551,1.3630,1.1547,Malibcong
22,Availability of Basic Utilities,-,-,-,2.1023,0.0000,2.4813,2.4813,2.4250,0.4669,Malibcong
23,Transportation Vehicles,-,-,-,0.0189,0.0000,0.0005,0.0051,0.0013,0.0044,Malibcong
24,Education,-,-,-,0.0394,0.0000,0.0219,0.0680,0.1180,0.1205,Malibcong
25,Health,-,-,-,0.0357,0.0000,0.0752,0.0093,0.0289,0.1,Malibcong
26,LGU Investment,-,-,-,0.1693,0.0000,0.0581,0.2169,0.3090,0.0024,Malibcong
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0058,0.0000,0.0000,0.0,Malibcong
28,Information Technology Capacity,-,-,-,0.1290,0.0000,0.1000,0.2083,0.1786,0.25,Malibcong
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0572,Malibcong
30,Land Use Plan,-,-,-,0.0000,0.0000,0.0000,1.5000,2.5000,1.9722,Malibcong
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9995,Malibcong
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.4107,1.2675,1.0213,Malibcong
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2784,1.0455,Malibcong
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0508,0.2227,0.0039,0.0017,Malibcong
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Malibcong
36,Emergency Infrastructure,-,-,-,0.8628,0.0000,0.4569,0.5345,0.0581,0.3665,Malibcong
37,Utilities,-,-,-,0.9954,0.0000,1.8836,1.8666,1.4015,1.5075,Malibcong
38,Employed Population,-,-,-,0.0906,0.0000,0.0975,0.2847,0.2442,0.3807,Malibcong
39,Sanitary System,-,-,-,1.0000,0.0000,1.0019,1.0000,1.8754,1.5,Malibcong
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Malibcong
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,1.0004,Malibcong
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Malibcong
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Malibcong
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Malibcong
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Malibcong
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Malibcong
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Malibcong
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Malibcong
49,New Technology,-,-,-,-,-,-,-,-,0.0,Malibcong
