,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0787,0.1059,0.0765,0.0067,0.0099,0.0036,0.0039,0.0078,0.0048,Tulunan
1,Local Economy Growth,0.3761,0.4549,0.0895,0.0050,0.0142,0.0022,0.3302,0.0025,0.0,Tulunan
2,Active Establishments in the Locality,-,-,-,0.0128,0.1734,0.0565,0.0693,0.1484,0.1266,Tulunan
3,Safety Compliant Business,-,-,-,0.0734,0.0815,0.0785,0.0625,0.0923,0.0,Tulunan
4,Employment Generation,0.0000,0.0827,0.1391,0.0601,0.0558,0.0910,0.0328,0.0725,0.0764,Tulunan
5,Cost of Living,3.0651,2.6647,2.5833,1.2162,1.8519,0.4365,1.5086,0.5938,1.7356,Tulunan
6,Cost of Doing Business,0.3794,3.4588,3.6175,2.2879,2.2061,2.0781,2.2618,2.2973,1.8791,Tulunan
7,Financial Deepening,0.3026,0.3683,0.5435,0.3662,0.0589,0.1483,0.1434,0.1447,0.0857,Tulunan
8,Productivity,0.0000,0.0035,0.0007,0.0105,0.0024,0.0004,0.0223,0.0393,0.0312,Tulunan
9,Presence of Business and Professional Organizations,0.0237,0.0000,0.0123,0.0193,0.0185,0.0113,0.0214,0.2089,0.0056,Tulunan
10,Compliance to National Directives,1.0000,3.3333,2.8947,1.9231,0.0000,2.4000,2.5000,2.4405,1.9286,Tulunan
11,Presence of Investment Promotion Unit,2.5000,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.5898,Tulunan
12,Compliance to ARTA Citizens Charter,-,2.8325,1.9743,2.1769,0.0000,2.3363,2.4146,2.1365,2.0,Tulunan
13,Capacity to Generate Local Resource,0.0000,0.0000,1.4564,1.1393,0.0000,0.0301,0.1484,0.0154,0.0031,Tulunan
14,Capacity of Health Services,0.2733,0.2270,0.2273,0.1378,0.0000,0.1713,0.1864,0.2748,0.0041,Tulunan
15,Capacity of School Services,0.6298,0.6112,0.5322,0.2287,0.0000,0.2032,0.0781,0.0316,0.0335,Tulunan
16,Recognition of Performance,0.0000,0.3968,0.2886,0.2287,0.0000,0.1190,0.0431,0.0184,0.106,Tulunan
17,Getting Business Permits,-,-,1.1111,2.1345,0.0000,2.4093,2.3385,2.1019,1.5,Tulunan
18,Peace and Order,0.5596,0.0703,0.0621,0.4540,0.0000,0.0419,0.0527,0.0696,0.0001,Tulunan
19,Social Protection,-,-,0.6281,0.5049,0.0000,0.4922,0.4935,0.3578,0.0013,Tulunan
20,Road Network,0.0000,0.0014,0.0012,0.0007,0.0000,0.0576,0.0017,0.0903,0.0004,Tulunan
21,Distance to Ports,0.0000,2.6649,2.4218,1.9034,0.0000,2.1845,2.2275,2.2601,1.5487,Tulunan
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,0.0000,2.3744,2.2813,2.2459,0.0916,Tulunan
23,Transportation Vehicles,0.0000,0.0829,0.1205,0.0508,0.0000,0.0075,0.0177,0.0086,0.0062,Tulunan
24,Education,0.2404,0.2554,0.0796,0.0998,0.0000,0.0899,0.0622,0.0352,0.0186,Tulunan
25,Health,0.0000,0.2146,0.6293,0.3960,0.0000,0.1972,0.2538,0.2916,0.2362,Tulunan
26,LGU Investment,0.0000,0.0000,0.5140,0.4069,0.0000,0.2203,0.1374,0.0054,0.0009,Tulunan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tulunan
28,Information Technology Capacity,0.0000,0.4776,0.7488,0.5682,0.0000,0.3405,0.4431,0.1818,0.0264,Tulunan
29,Financial Technology Capacity,0.0000,0.0370,0.0347,0.0497,0.0000,0.0696,0.0916,0.0916,0.0345,Tulunan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.3864,1.9091,Tulunan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3148,2.3148,2.3947,1.9988,Tulunan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,0.0000,1.008,Tulunan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.005,Tulunan
34,Budget for DRRMP,-,-,-,0.0029,0.0000,0.1630,0.1157,0.0205,0.0,Tulunan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tulunan
36,Emergency Infrastructure,-,-,-,0.9053,0.0000,0.6360,0.5332,0.2681,0.4011,Tulunan
37,Utilities,-,-,-,0.9932,0.0000,1.8824,1.8826,1.2865,1.5114,Tulunan
38,Employed Population,-,-,-,0.1058,0.0000,0.0289,0.0080,0.0097,0.0274,Tulunan
39,Sanitary System,-,-,-,1.5335,0.0000,1.0141,1.0031,1.8752,1.5002,Tulunan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0002,Tulunan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tulunan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tulunan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0061,Tulunan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tulunan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0143,Tulunan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0106,Tulunan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tulunan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Tulunan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tulunan
