,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0004,0.0003,0.0024,0.0427,0.0286,Santo Nino (WS)
1,Local Economy Growth,-,-,-,0.0000,0.0059,0.0002,0.0223,0.0464,0.0,Santo Nino (WS)
2,Active Establishments in the Locality,-,-,-,0.1203,0.0015,0.1059,0.1886,0.4207,0.1271,Santo Nino (WS)
3,Safety Compliant Business,-,-,-,0.0008,0.0000,0.0046,0.0161,0.0000,0.0076,Santo Nino (WS)
4,Employment Generation,-,-,-,0.0080,0.0000,0.0064,0.0229,0.3089,0.0996,Santo Nino (WS)
5,Cost of Living,-,-,-,1.8966,1.0185,1.0000,1.6803,0.8438,1.2895,Santo Nino (WS)
6,Cost of Doing Business,-,-,-,1.6199,0.7320,1.8037,1.9220,1.2630,0.8081,Santo Nino (WS)
7,Financial Deepening,-,-,-,0.0265,0.0000,0.0015,0.0174,0.0000,0.0,Santo Nino (WS)
8,Productivity,-,-,-,0.0000,0.0000,0.0037,0.0142,0.1339,0.0514,Santo Nino (WS)
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,Santo Nino (WS)
10,Compliance to National Directives,-,-,-,2.3684,0.0000,2.4981,2.3958,2.4405,1.9091,Santo Nino (WS)
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,1.2500,1.2500,0.0000,0.0,Santo Nino (WS)
12,Compliance to ARTA Citizens Charter,-,-,-,2.3754,0.0000,2.3482,2.2707,1.6876,2.0,Santo Nino (WS)
13,Capacity to Generate Local Resource,-,-,-,0.9933,0.0000,0.0021,0.0033,0.0025,0.0024,Santo Nino (WS)
14,Capacity of Health Services,-,-,-,0.0814,0.0000,0.0301,0.1294,0.0586,0.0002,Santo Nino (WS)
15,Capacity of School Services,-,-,-,0.0896,0.0000,0.1316,0.1260,0.0000,0.02,Santo Nino (WS)
16,Recognition of Performance,-,-,-,0.0896,0.0000,0.0694,0.0417,0.0000,0.0,Santo Nino (WS)
17,Getting Business Permits,-,-,-,1.6567,0.0000,1.5288,1.5069,1.8186,1.0,Santo Nino (WS)
18,Peace and Order,-,-,-,0.3745,0.0000,0.1728,0.4605,0.2083,0.0001,Santo Nino (WS)
19,Social Protection,-,-,-,0.1686,0.0000,0.4634,0.1672,0.5124,0.0,Santo Nino (WS)
20,Road Network,-,-,-,0.0003,0.0000,0.0145,0.0038,0.0381,0.0,Santo Nino (WS)
21,Distance to Ports,-,-,-,2.4755,0.0000,2.4491,2.4354,0.8326,0.666,Santo Nino (WS)
22,Availability of Basic Utilities,-,-,-,1.5909,0.0000,2.5000,2.5000,2.3750,0.2731,Santo Nino (WS)
23,Transportation Vehicles,-,-,-,0.0159,0.0000,0.0025,0.0047,0.0047,0.0092,Santo Nino (WS)
24,Education,-,-,-,0.0558,0.0000,0.0082,0.0313,0.1152,0.0557,Santo Nino (WS)
25,Health,-,-,-,0.1339,0.0000,0.0194,0.0155,0.1399,0.2777,Santo Nino (WS)
26,LGU Investment,-,-,-,0.1435,0.0000,0.0349,0.1200,0.0008,0.0011,Santo Nino (WS)
27,Accommodation Capacity,-,-,-,0.0117,0.0000,0.0041,0.0000,0.0000,0.0,Santo Nino (WS)
28,Information Technology Capacity,-,-,-,0.1290,0.0000,0.2124,0.8125,0.3571,0.25,Santo Nino (WS)
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,Santo Nino (WS)
30,Land Use Plan,-,-,-,0.0000,0.0000,0.4615,0.4595,1.5000,1.9583,Santo Nino (WS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.3333,2.4524,1.9995,Santo Nino (WS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.0714,1.0714,1.2544,1.0053,Santo Nino (WS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2595,1.0076,Santo Nino (WS)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0617,0.1266,0.0000,0.0017,Santo Nino (WS)
35,Local Risk Assessments,-,-,-,1.2500,0.0000,1.2500,1.2500,1.2500,1.0,Santo Nino (WS)
36,Emergency Infrastructure,-,-,-,0.8542,0.0000,0.4261,0.4406,0.2271,0.348,Santo Nino (WS)
37,Utilities,-,-,-,0.9764,0.0000,1.8712,1.8610,1.2701,1.4997,Santo Nino (WS)
38,Employed Population,-,-,-,0.0233,0.0000,0.0549,0.1335,0.0126,0.0201,Santo Nino (WS)
39,Sanitary System,-,-,-,1.5253,0.0000,2.0367,2.0026,0.6277,1.0,Santo Nino (WS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Santo Nino (WS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santo Nino (WS)
