,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0004,0.0001,Pandag
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Pandag
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0814,0.0427,Pandag
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0328,0.0453,Pandag
4,Employment Generation,-,-,-,-,-,-,-,0.0327,0.0552,Pandag
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Pandag
6,Cost of Doing Business,-,-,-,-,-,-,-,2.0018,1.6457,Pandag
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Pandag
8,Productivity,-,-,-,-,-,-,-,0.0120,0.0193,Pandag
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0017,0.0,Pandag
10,Compliance to National Directives,-,-,-,-,-,-,-,0.0000,1.9091,Pandag
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9997,Pandag
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.0627,2.0,Pandag
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0020,0.001,Pandag
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0488,0.0,Pandag
15,Capacity of School Services,-,-,-,-,-,-,-,0.0074,0.012,Pandag
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0,Pandag
17,Getting Business Permits,-,-,-,-,-,-,-,1.8396,1.0,Pandag
18,Peace and Order,-,-,-,-,-,-,-,0.2083,0.0,Pandag
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0463,Pandag
20,Road Network,-,-,-,-,-,-,-,0.0321,0.0,Pandag
21,Distance to Ports,-,-,-,-,-,-,-,1.9502,1.5403,Pandag
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.5000,0.2666,Pandag
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0000,0.0,Pandag
24,Education,-,-,-,-,-,-,-,0.0165,0.0132,Pandag
25,Health,-,-,-,-,-,-,-,0.0339,0.0222,Pandag
26,LGU Investment,-,-,-,-,-,-,-,0.2895,0.002,Pandag
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Pandag
28,Information Technology Capacity,-,-,-,-,-,-,-,0.3571,0.0,Pandag
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Pandag
30,Land Use Plan,-,-,-,-,-,-,-,0.0000,0.0,Pandag
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4762,1.9995,Pandag
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2675,1.0053,Pandag
33,Early Warning System,-,-,-,-,-,-,-,0.0000,0.0,Pandag
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0039,0.0017,Pandag
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Pandag
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0351,0.028,Pandag
37,Utilities,-,-,-,-,-,-,-,1.2700,1.4921,Pandag
38,Employed Population,-,-,-,-,-,-,-,0.0504,0.0302,Pandag
39,Sanitary System,-,-,-,-,-,-,-,1.2509,1.0,Pandag
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pandag
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pandag
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pandag
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pandag
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Pandag
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Pandag
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Pandag
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pandag
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Pandag
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pandag
