,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0000,0.0000,0.0004,0.0005,0.0008,0.0014,0.0,Munai
1,Local Economy Growth,-,0.0000,0.0000,0.0000,0.0000,0.0013,1.0498,0.0059,0.0005,Munai
2,Active Establishments in the Locality,-,-,-,0.0000,0.0002,0.0000,0.0236,0.1133,0.0372,Munai
3,Safety Compliant Business,-,-,-,0.0000,0.0019,0.0020,0.0083,0.0075,0.051,Munai
4,Employment Generation,-,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,0.0000,0.0174,Munai
5,Cost of Living,-,3.8996,3.8333,1.1638,0.6944,1.2500,1.4063,1.5938,1.9991,Munai
6,Cost of Doing Business,-,0.8753,0.9295,0.5694,1.2737,2.0184,2.2258,2.2925,1.9091,Munai
7,Financial Deepening,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0,Munai
8,Productivity,-,0.0000,0.0000,0.0000,0.0028,0.0003,0.0006,0.0011,0.0069,Munai
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Munai
10,Compliance to National Directives,-,0.0000,0.0000,0.0000,0.0000,2.4988,2.4643,2.4286,1.9231,Munai
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,1.8750,1.8750,1.8750,0.6667,Munai
12,Compliance to ARTA Citizens Charter,-,0.0000,0.1203,0.0000,0.0000,2.2907,2.4328,1.8207,2.0,Munai
13,Capacity to Generate Local Resource,-,0.0000,0.0000,0.0000,0.0000,0.0084,0.0048,0.0013,0.0006,Munai
14,Capacity of Health Services,-,0.0000,0.0000,0.0291,0.0000,0.0172,0.0159,0.0148,0.0,Munai
15,Capacity of School Services,-,0.0000,0.2476,0.2123,0.0000,0.0563,0.0081,0.0045,0.0058,Munai
16,Recognition of Performance,-,0.0000,0.0000,0.2123,0.0000,0.0694,0.0000,0.0000,0.0417,Munai
17,Getting Business Permits,-,-,1.1111,0.0000,0.0000,1.5898,1.6557,1.8623,1.0,Munai
18,Peace and Order,-,0.0000,0.0890,0.1278,0.0000,0.2765,0.3316,0.0924,0.0001,Munai
19,Social Protection,-,-,0.0708,0.6989,0.0000,0.1390,0.3313,0.0799,0.0,Munai
20,Road Network,-,0.0000,0.0000,0.0000,0.0000,0.1116,0.0006,0.1025,0.0002,Munai
21,Distance to Ports,-,0.0000,3.1139,2.3588,0.0000,2.2521,2.1781,2.2123,1.9566,Munai
22,Availability of Basic Utilities,-,0.0000,0.0000,0.0000,0.0000,1.2865,1.0677,1.8938,0.2232,Munai
23,Transportation Vehicles,-,0.0000,0.0000,0.0000,0.0000,0.0017,0.0016,0.0052,0.001,Munai
24,Education,-,0.0000,0.0319,0.0206,0.0000,0.0018,0.0200,0.0068,0.0145,Munai
25,Health,-,0.0000,0.0000,0.0000,0.0000,0.0209,0.0170,0.0287,0.0137,Munai
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0781,0.0556,0.1124,0.0002,Munai
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Munai
28,Information Technology Capacity,-,0.0000,0.8095,0.3869,0.0000,0.3124,0.2315,0.2717,0.1304,Munai
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Munai
30,Land Use Plan,-,-,-,0.6250,0.0000,2.4872,2.4872,2.4714,1.9459,Munai
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4074,2.4537,2.5000,1.9995,Munai
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,0.0000,2.5000,1.2582,1.0005,Munai
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2625,1.0099,Munai
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1394,0.0474,0.0025,0.0,Munai
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Munai
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4299,0.4467,0.2359,0.3462,Munai
37,Utilities,-,-,-,0.0000,0.0000,1.8755,1.8714,1.2617,1.5004,Munai
38,Employed Population,-,-,-,0.0000,0.0000,0.0024,0.0141,0.0131,0.0034,Munai
39,Sanitary System,-,-,-,0.0000,0.0000,0.5038,1.0000,1.2500,1.0,Munai
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Munai
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Munai
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Munai
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Munai
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Munai
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Munai
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Munai
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Munai
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Munai
49,New Technology,-,-,-,-,-,-,-,-,0.0,Munai
