,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.7581,0.0432,0.0533,0.0418,0.0264,0.0173,0.0133,0.0232,0.0128,Navotas
1,Local Economy Growth,1.2071,0.7926,1.2273,0.1668,0.9107,0.5108,0.9821,0.4949,0.2497,Navotas
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0080,0.0201,0.0536,0.0738,Navotas
3,Safety Compliant Business,-,-,-,0.0355,0.0813,0.0590,0.0855,0.0000,0.0389,Navotas
4,Employment Generation,0.0000,0.0000,0.0000,0.0000,0.0002,0.0386,0.0238,0.0380,0.0361,Navotas
5,Cost of Living,4.0385,3.9773,3.0952,2.2222,0.3333,0.9868,1.1719,1.2255,2.0,Navotas
6,Cost of Doing Business,0.0000,2.0063,2.1141,0.9758,1.4838,1.6520,1.6085,1.2920,0.9116,Navotas
7,Financial Deepening,0.4504,0.2275,0.1662,0.0623,0.0000,0.0134,0.0117,0.0170,0.0068,Navotas
8,Productivity,0.0000,0.0000,0.0000,0.0000,2.3464,0.0531,0.0371,0.0535,0.0352,Navotas
9,Presence of Business and Professional Organizations,0.0302,0.0497,0.0615,0.0252,0.0000,0.0328,0.0412,0.0375,0.0058,Navotas
10,Compliance to National Directives,2.9167,3.3333,3.1746,0.0000,2.5000,2.4038,2.4038,2.1429,1.2,Navotas
11,Presence of Investment Promotion Unit,1.6667,2.5000,1.6667,2.5000,2.5000,2.5000,2.5000,2.5000,1.5556,Navotas
12,Compliance to ARTA Citizens Charter,-,2.8588,1.3845,1.6926,1.8926,1.7695,2.4205,1.4850,2.0,Navotas
13,Capacity to Generate Local Resource,0.1323,0.5676,0.6016,0.3719,0.8944,0.0398,0.0324,0.0354,0.0455,Navotas
14,Capacity of Health Services,0.0802,0.0360,0.0931,0.0171,0.3079,0.0452,0.0747,0.0603,0.172,Navotas
15,Capacity of School Services,1.8940,1.4270,1.1007,0.4452,0.5214,0.0858,0.1663,0.0522,0.2876,Navotas
16,Recognition of Performance,0.0000,0.0000,0.0352,0.4452,0.2679,0.1347,0.1977,0.1328,0.3026,Navotas
17,Getting Business Permits,-,-,1.4722,1.8641,2.0660,2.0642,1.7853,1.7083,2.0,Navotas
18,Peace and Order,0.9063,0.3546,0.7969,0.8790,0.6243,0.1612,0.1133,0.0541,0.0003,Navotas
19,Social Protection,-,-,0.0482,0.0000,0.0747,0.0999,0.1359,0.1000,1.7514,Navotas
20,Road Network,0.7750,0.0016,0.1589,0.0456,0.1091,0.0161,0.0111,0.0088,0.0092,Navotas
21,Distance to Ports,2.2061,1.8376,2.1191,2.3139,2.2670,2.2670,2.2764,2.2764,1.8389,Navotas
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,1.8750,2.5000,1.4704,Navotas
23,Transportation Vehicles,0.4551,0.2648,0.2339,0.2528,0.1399,0.1105,0.1081,0.0716,0.0489,Navotas
24,Education,0.1662,0.2273,0.1126,0.0853,0.0888,0.0492,0.0792,0.0362,0.0238,Navotas
25,Health,0.0667,0.0774,0.0528,0.0226,0.1344,0.0469,0.0422,0.0218,0.015,Navotas
26,LGU Investment,0.2963,0.0000,0.1486,2.5000,0.3847,0.0259,0.0582,0.0192,0.0,Navotas
27,Accommodation Capacity,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Navotas
28,Information Technology Capacity,2.2225,0.0271,0.7956,0.2222,0.3664,0.2245,0.1275,0.0308,0.0038,Navotas
29,Financial Technology Capacity,0.0972,0.0000,0.0246,0.0058,0.0071,0.0014,0.0000,0.0070,0.002,Navotas
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4615,2.4615,2.4412,1.9167,Navotas
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Navotas
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,2.5000,1.2703,1.0143,Navotas
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.4989,1.1973,Navotas
34,Budget for DRRMP,-,-,-,1.2063,0.3517,0.0241,0.0439,0.0759,0.2229,Navotas
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Navotas
36,Emergency Infrastructure,-,-,-,0.0443,1.6860,0.7068,0.6877,0.5172,0.529,Navotas
37,Utilities,-,-,-,0.0000,1.6725,1.9263,1.9175,1.3039,1.5125,Navotas
38,Employed Population,-,-,-,0.0529,0.1745,1.2715,0.1880,0.1703,0.132,Navotas
39,Sanitary System,-,-,-,1.1886,1.9504,1.9863,2.0560,2.2399,1.8357,Navotas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Navotas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Navotas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Navotas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0783,Navotas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Navotas
45,Internet Capability,-,-,-,-,-,-,-,-,1.192,Navotas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Navotas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Navotas
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Navotas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Navotas
