,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0001,0.0,Taraka
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0002,Taraka
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.1943,0.1511,Taraka
3,Safety Compliant Business,-,-,-,-,-,-,-,0.1143,0.0336,Taraka
4,Employment Generation,-,-,-,-,-,-,-,0.0561,0.0523,Taraka
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Taraka
6,Cost of Doing Business,-,-,-,-,-,-,-,1.0829,1.8837,Taraka
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Taraka
8,Productivity,-,-,-,-,-,-,-,0.0293,0.0326,Taraka
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0032,Taraka
10,Compliance to National Directives,-,-,-,-,-,-,-,2.3571,1.8077,Taraka
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,1.2500,1.9994,Taraka
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.1126,2.0,Taraka
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0059,0.011,Taraka
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0293,0.0309,Taraka
15,Capacity of School Services,-,-,-,-,-,-,-,0.0192,0.0077,Taraka
16,Recognition of Performance,-,-,-,-,-,-,-,0.6432,0.4084,Taraka
17,Getting Business Permits,-,-,-,-,-,-,-,1.8608,1.0,Taraka
18,Peace and Order,-,-,-,-,-,-,-,0.1047,0.0002,Taraka
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.1929,Taraka
20,Road Network,-,-,-,-,-,-,-,0.3203,0.0006,Taraka
21,Distance to Ports,-,-,-,-,-,-,-,2.4970,1.9956,Taraka
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.0000,0.4617,Taraka
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0145,0.0011,Taraka
24,Education,-,-,-,-,-,-,-,0.0141,0.0344,Taraka
25,Health,-,-,-,-,-,-,-,0.0242,0.016,Taraka
26,LGU Investment,-,-,-,-,-,-,-,0.0000,0.0002,Taraka
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0397,Taraka
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0543,0.0435,Taraka
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0909,Taraka
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.9865,Taraka
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4559,1.9998,Taraka
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2747,1.0025,Taraka
33,Early Warning System,-,-,-,-,-,-,-,1.2649,1.0119,Taraka
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0000,0.0,Taraka
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Taraka
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0448,0.0685,Taraka
37,Utilities,-,-,-,-,-,-,-,1.2547,1.5023,Taraka
38,Employed Population,-,-,-,-,-,-,-,0.0462,0.0119,Taraka
39,Sanitary System,-,-,-,-,-,-,-,1.2500,1.0424,Taraka
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0533,Taraka
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Taraka
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Taraka
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Taraka
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Taraka
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Taraka
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0394,Taraka
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Taraka
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Taraka
49,New Technology,-,-,-,-,-,-,-,-,0.0,Taraka
