,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0002,Marantao
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Marantao
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0134,0.0385,Marantao
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0118,0.0,Marantao
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0099,Marantao
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.8365,Marantao
6,Cost of Doing Business,-,-,-,-,-,-,-,0.8918,0.5904,Marantao
7,Financial Deepening,-,-,-,-,-,-,-,0.0133,0.0022,Marantao
8,Productivity,-,-,-,-,-,-,-,0.0000,0.002,Marantao
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0,Marantao
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4405,1.9286,Marantao
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9488,Marantao
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.6372,2.0,Marantao
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0000,0.0003,Marantao
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0541,0.0011,Marantao
15,Capacity of School Services,-,-,-,-,-,-,-,0.0000,0.0,Marantao
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0,Marantao
17,Getting Business Permits,-,-,-,-,-,-,-,1.2032,0.5,Marantao
18,Peace and Order,-,-,-,-,-,-,-,0.0319,0.0001,Marantao
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0005,Marantao
20,Road Network,-,-,-,-,-,-,-,0.0371,0.0008,Marantao
21,Distance to Ports,-,-,-,-,-,-,-,2.2913,1.7546,Marantao
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.0000,0.0035,Marantao
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0000,0.0,Marantao
24,Education,-,-,-,-,-,-,-,0.0282,0.0,Marantao
25,Health,-,-,-,-,-,-,-,0.0041,0.0027,Marantao
26,LGU Investment,-,-,-,-,-,-,-,0.0175,0.001,Marantao
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Marantao
28,Information Technology Capacity,-,-,-,-,-,-,-,0.2273,0.0176,Marantao
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Marantao
30,Land Use Plan,-,-,-,-,-,-,-,2.4773,1.9848,Marantao
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4737,1.9998,Marantao
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2542,1.008,Marantao
33,Early Warning System,-,-,-,-,-,-,-,1.2518,1.0012,Marantao
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0195,0.0,Marantao
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Marantao
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2214,0.3405,Marantao
37,Utilities,-,-,-,-,-,-,-,1.2630,1.5075,Marantao
38,Employed Population,-,-,-,-,-,-,-,0.0033,0.0048,Marantao
39,Sanitary System,-,-,-,-,-,-,-,1.8753,1.0002,Marantao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Marantao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Marantao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Marantao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0029,Marantao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Marantao
45,Internet Capability,-,-,-,-,-,-,-,-,1.0238,Marantao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Marantao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Marantao
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Marantao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Marantao
