,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0381,0.0960,0.1314,0.0003,0.0039,0.0048,0.0000,0.0529,0.0134,Alcantara (RN)
1,Local Economy Growth,0.4995,1.2219,0.0977,0.0000,0.0093,0.0000,0.0000,0.0196,0.0,Alcantara (RN)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0013,0.0000,0.0000,0.5699,0.4398,Alcantara (RN)
3,Safety Compliant Business,-,-,-,0.1514,0.0880,0.0000,0.0000,0.4628,0.3864,Alcantara (RN)
4,Employment Generation,0.0118,0.4337,0.0000,0.0458,0.0278,0.0000,0.0000,0.1081,0.1769,Alcantara (RN)
5,Cost of Living,3.4962,3.4188,2.2500,1.2931,1.1574,2.5000,0.3689,1.3750,0.3947,Alcantara (RN)
6,Cost of Doing Business,0.9778,3.1186,3.0583,2.1490,1.6001,0.2533,2.3337,1.9593,0.9092,Alcantara (RN)
7,Financial Deepening,0.0698,0.1412,0.2315,0.0529,0.0378,0.0840,0.2556,0.2189,0.0194,Alcantara (RN)
8,Productivity,0.0018,0.0128,0.0000,0.0016,0.0059,0.0000,0.0000,0.0829,0.1074,Alcantara (RN)
9,Presence of Business and Professional Organizations,0.0000,0.0071,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Alcantara (RN)
10,Compliance to National Directives,1.3333,1.3333,0.8889,0.0000,0.0000,0.0000,0.0000,2.4405,1.9091,Alcantara (RN)
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,1.9987,Alcantara (RN)
12,Compliance to ARTA Citizens Charter,-,3.0665,2.0104,2.4231,0.0000,0.0000,2.4375,2.1669,0.0,Alcantara (RN)
13,Capacity to Generate Local Resource,0.0000,0.0000,0.7347,0.3809,0.0000,0.0000,0.0000,0.0000,0.0066,Alcantara (RN)
14,Capacity of Health Services,0.0134,0.0000,0.0381,0.0698,0.0000,0.0000,0.0707,0.1634,0.0001,Alcantara (RN)
15,Capacity of School Services,0.0000,0.1583,0.2715,0.1094,0.0000,0.1556,0.0867,0.2311,0.2205,Alcantara (RN)
16,Recognition of Performance,0.0000,0.5556,0.0000,0.1094,0.0000,0.0000,0.0000,0.0000,0.2986,Alcantara (RN)
