,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.2355,0.0024,0.0024,0.0046,0.0101,0.0039,0.0006,Santa Fe (NV)
1,Local Economy Growth,-,-,0.0000,0.0117,0.0016,0.0016,1.0272,0.0006,0.0002,Santa Fe (NV)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0017,0.1104,0.1286,0.1685,0.1401,Santa Fe (NV)
3,Safety Compliant Business,-,-,-,0.1220,0.0692,0.1250,0.1444,0.0820,0.0743,Santa Fe (NV)
4,Employment Generation,-,-,0.1633,0.2716,0.0638,0.1142,0.0482,0.0753,0.1474,Santa Fe (NV)
5,Cost of Living,-,-,2.6667,1.3793,1.3889,1.7500,1.0417,0.4063,1.9986,Santa Fe (NV)
6,Cost of Doing Business,-,-,1.5255,2.0126,2.0928,2.0349,2.1795,2.2062,1.9137,Santa Fe (NV)
7,Financial Deepening,-,-,0.6944,0.1455,0.0797,0.0548,0.1383,0.1947,0.0784,Santa Fe (NV)
8,Productivity,-,-,0.0037,0.0021,0.0022,0.0767,0.0375,0.0578,0.0562,Santa Fe (NV)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.2213,0.2382,0.2921,0.0000,0.0000,0.0,Santa Fe (NV)
10,Compliance to National Directives,-,-,1.1111,0.0000,0.0000,2.4994,2.4643,2.4643,1.8846,Santa Fe (NV)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,1.2500,1.2500,0.0000,0.0,Santa Fe (NV)
12,Compliance to ARTA Citizens Charter,-,-,1.8489,2.0535,0.0000,2.2011,2.4929,2.2126,2.0,Santa Fe (NV)
13,Capacity to Generate Local Resource,-,-,0.0000,0.3676,0.0000,0.0291,0.0200,0.0158,0.0158,Santa Fe (NV)
14,Capacity of Health Services,-,-,0.1674,0.1221,0.0000,0.0171,0.0128,0.0428,0.0255,Santa Fe (NV)
15,Capacity of School Services,-,-,0.0000,0.2448,0.0000,0.1946,0.0333,0.0271,0.0096,Santa Fe (NV)
16,Recognition of Performance,-,-,0.3258,0.2448,0.0000,0.5351,0.1290,0.0000,0.0,Santa Fe (NV)
17,Getting Business Permits,-,-,1.1111,1.3471,0.0000,2.3622,1.5702,1.8649,1.0,Santa Fe (NV)
18,Peace and Order,-,-,0.3146,0.6745,0.0000,0.1959,0.7143,0.0985,0.0003,Santa Fe (NV)
19,Social Protection,-,-,0.0171,0.1613,0.0000,0.3337,0.2800,0.0502,1.1401,Santa Fe (NV)
20,Road Network,-,-,0.0010,0.0003,0.0000,0.2263,0.0009,0.1979,0.0002,Santa Fe (NV)
21,Distance to Ports,-,-,2.6202,0.0000,0.0000,1.5904,2.1302,2.2192,1.8911,Santa Fe (NV)
22,Availability of Basic Utilities,-,-,2.6389,2.5000,0.0000,2.2625,2.0125,2.2625,0.4179,Santa Fe (NV)
23,Transportation Vehicles,-,-,0.0533,0.1594,0.0000,0.0256,0.0095,0.0153,0.0012,Santa Fe (NV)
24,Education,-,-,0.0000,0.1167,0.0000,0.0410,0.0227,0.0298,0.0324,Santa Fe (NV)
25,Health,-,-,0.1485,0.1043,0.0000,0.0824,0.0539,0.0884,0.1847,Santa Fe (NV)
26,LGU Investment,-,-,0.1867,0.0975,0.0000,0.0845,0.0678,0.1256,0.0002,Santa Fe (NV)
27,Accommodation Capacity,-,-,0.2525,0.0316,0.0000,0.0246,0.0240,0.0000,0.0,Santa Fe (NV)
28,Information Technology Capacity,-,-,1.2540,0.2083,0.0000,0.2388,0.4815,0.3261,0.1739,Santa Fe (NV)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.1250,0.0893,0.0455,Santa Fe (NV)
30,Land Use Plan,-,-,-,1.2500,0.0000,1.7949,1.4872,2.5000,1.4459,Santa Fe (NV)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.2222,1.9907,2.5000,1.9995,Santa Fe (NV)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0000,0.0,Santa Fe (NV)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0158,Santa Fe (NV)
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1476,0.0508,0.0024,0.0,Santa Fe (NV)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0000,2.0,Santa Fe (NV)
36,Emergency Infrastructure,-,-,-,0.5253,0.0000,0.4705,0.0880,0.2625,0.0383,Santa Fe (NV)
37,Utilities,-,-,-,0.7031,0.0000,1.8697,1.8261,1.2591,1.2486,Santa Fe (NV)
38,Employed Population,-,-,-,0.0971,0.0000,0.0792,0.1356,0.0000,0.0,Santa Fe (NV)
39,Sanitary System,-,-,-,1.0333,0.0000,2.0237,1.9900,1.8751,1.5,Santa Fe (NV)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Santa Fe (NV)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
45,Internet Capability,-,-,-,-,-,-,-,-,0.087,Santa Fe (NV)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Santa Fe (NV)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santa Fe (NV)
