,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0000,0.0036,0.0156,0.0146,0.0320,0.0449,0.0022,San Quintin (PS)
1,Local Economy Growth,-,-,0.0000,0.0000,0.0022,0.0014,1.0277,0.0021,0.0001,San Quintin (PS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0070,0.4202,0.6270,0.6213,0.8113,San Quintin (PS)
3,Safety Compliant Business,-,-,-,0.0850,0.1535,0.3177,0.5707,0.4512,0.4201,San Quintin (PS)
4,Employment Generation,-,-,0.0000,0.3178,0.1857,0.3975,0.3416,0.7124,0.3377,San Quintin (PS)
5,Cost of Living,-,-,3.0833,1.5517,1.8056,1.2500,1.0938,1.3750,1.9742,San Quintin (PS)
6,Cost of Doing Business,-,-,2.3825,2.2701,1.2926,2.1487,2.3074,2.3979,1.5464,San Quintin (PS)
7,Financial Deepening,-,-,0.6944,0.2249,0.0965,0.1585,0.2416,0.4025,0.1625,San Quintin (PS)
8,Productivity,-,-,0.0000,0.0007,0.0035,0.2687,0.2609,0.6523,0.0995,San Quintin (PS)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0039,0.0033,0.0093,0.0034,0.0015,0.0761,San Quintin (PS)
10,Compliance to National Directives,-,-,0.0000,2.3355,0.0000,2.4988,2.4286,2.3571,1.9615,San Quintin (PS)
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,0.0000,2.5000,2.5000,1.9984,San Quintin (PS)
12,Compliance to ARTA Citizens Charter,-,-,0.7027,2.3598,0.0000,2.4092,2.4766,2.2326,2.0,San Quintin (PS)
13,Capacity to Generate Local Resource,-,-,1.7210,0.5024,0.0000,0.0729,0.2813,0.0629,0.1507,San Quintin (PS)
14,Capacity of Health Services,-,-,0.0000,0.2208,0.0000,0.1402,0.1190,0.1285,0.0906,San Quintin (PS)
15,Capacity of School Services,-,-,0.2916,0.1518,0.0000,0.4500,0.0409,0.3315,0.0546,San Quintin (PS)
16,Recognition of Performance,-,-,0.0000,0.1518,0.0000,0.1287,0.0638,0.0329,0.0954,San Quintin (PS)
17,Getting Business Permits,-,-,0.0000,2.1436,0.0000,1.4756,1.5710,1.5530,2.0,San Quintin (PS)
18,Peace and Order,-,-,0.1111,0.1731,0.0000,0.2880,0.3189,0.1601,0.0001,San Quintin (PS)
19,Social Protection,-,-,0.0626,1.2948,0.0000,1.2761,0.6236,0.1973,1.2168,San Quintin (PS)
20,Road Network,-,-,0.0000,0.0019,0.0000,0.0643,0.0009,0.0661,0.0006,San Quintin (PS)
21,Distance to Ports,-,-,2.8506,2.2895,0.0000,2.3586,2.3168,2.1604,1.8327,San Quintin (PS)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.3701,1.7855,2.0354,0.2262,San Quintin (PS)
23,Transportation Vehicles,-,-,0.0029,0.0881,0.0000,0.0088,0.0238,0.0540,0.0062,San Quintin (PS)
