,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1955,0.2028,0.0086,0.1763,0.0923,0.2133,0.1271,0.0304,Leganes
1,Local Economy Growth,-,0.3235,0.1386,0.0008,0.1649,0.0008,1.0250,0.0028,0.0003,Leganes
2,Active Establishments in the Locality,-,-,-,0.3863,0.0035,0.2660,0.3485,0.3919,0.3334,Leganes
3,Safety Compliant Business,-,-,-,0.2873,0.1697,0.2858,0.3436,0.3122,0.2896,Leganes
4,Employment Generation,-,0.7333,1.2115,0.7654,0.2017,0.7549,0.5911,0.3643,0.4733,Leganes
5,Cost of Living,-,3.4722,1.7500,0.9914,1.9907,1.7500,1.9792,1.7188,1.9995,Leganes
6,Cost of Doing Business,-,3.4573,3.4794,2.0328,2.0211,1.8386,2.1478,2.1955,1.8806,Leganes
7,Financial Deepening,-,2.0480,2.2377,0.3836,0.0881,0.1944,0.3054,0.3591,0.252,Leganes
8,Productivity,-,0.0907,0.0015,0.0000,0.0287,0.5065,0.5639,0.3923,0.3529,Leganes
9,Presence of Business and Professional Organizations,-,0.0071,0.0260,0.0020,0.0022,0.0028,0.0000,0.0000,0.0095,Leganes
10,Compliance to National Directives,-,3.3333,3.1987,2.3355,0.0000,2.4975,2.4286,2.4643,1.9231,Leganes
11,Presence of Investment Promotion Unit,-,3.3333,2.5000,0.6250,0.0000,2.5000,2.5000,2.5000,1.9997,Leganes
12,Compliance to ARTA Citizens Charter,-,2.8073,1.7321,2.3829,0.0000,2.4029,2.4768,2.2542,2.0,Leganes
13,Capacity to Generate Local Resource,-,1.0276,0.0000,1.2552,0.0000,0.3731,0.1577,0.0901,0.2604,Leganes
14,Capacity of Health Services,-,0.1840,0.2194,0.1526,0.0000,0.0647,0.0610,0.0579,0.0371,Leganes
15,Capacity of School Services,-,0.1980,0.2339,0.0837,0.0000,0.4015,0.0484,0.0990,0.0268,Leganes
16,Recognition of Performance,-,0.4167,0.0000,0.0837,0.0000,0.0245,0.1667,0.1439,0.0833,Leganes
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,2.3622,2.4035,2.1780,1.5,Leganes
18,Peace and Order,-,0.1466,0.1262,0.1913,0.0000,0.3802,0.5102,0.1663,0.0002,Leganes
19,Social Protection,-,-,0.1206,0.1363,0.0000,1.3429,0.8400,0.2194,0.9812,Leganes
20,Road Network,-,0.0003,0.0071,0.0027,0.0000,0.0170,0.0004,0.0115,2.0,Leganes
21,Distance to Ports,-,3.2494,3.2867,2.4658,0.0000,2.4568,2.4409,2.4589,1.9837,Leganes
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4813,2.2313,2.4813,0.3713,Leganes
23,Transportation Vehicles,-,0.4883,0.3202,0.2859,0.0000,0.0521,0.0417,0.1250,0.0336,Leganes
24,Education,-,0.1173,0.1397,0.1266,0.0000,0.0365,0.1278,0.1072,0.087,Leganes
25,Health,-,0.4565,0.3209,0.1668,0.0000,0.0797,0.1081,0.1342,0.1169,Leganes
26,LGU Investment,-,0.1214,0.3919,0.2458,0.0000,0.0780,0.0444,0.1075,0.0002,Leganes
27,Accommodation Capacity,-,0.3713,0.1679,0.0328,0.0000,0.0208,0.0000,0.0565,0.0551,Leganes
28,Information Technology Capacity,-,1.4487,1.8413,0.6250,0.0000,0.3291,0.5139,0.1087,0.3478,Leganes
29,Financial Technology Capacity,-,0.4762,0.4762,0.3125,0.0000,0.1087,0.3125,0.4762,0.1364,Leganes
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.4359,2.2714,1.9865,Leganes
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,1.9998,Leganes
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Leganes
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0079,Leganes
34,Budget for DRRMP,-,-,-,0.0017,0.0000,0.1410,0.0451,0.0023,0.0,Leganes
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Leganes
36,Emergency Infrastructure,-,-,-,0.8653,0.0000,0.4720,0.4924,0.2800,0.3774,Leganes
37,Utilities,-,-,-,1.0330,0.0000,1.8810,1.8811,1.2439,1.4698,Leganes
38,Employed Population,-,-,-,0.6806,0.0000,0.2243,0.1997,0.0349,0.0032,Leganes
39,Sanitary System,-,-,-,1.3333,0.0000,2.0614,1.9771,1.8752,1.5001,Leganes
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Leganes
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Leganes
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Leganes
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Leganes
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Leganes
45,Internet Capability,-,-,-,-,-,-,-,-,1.1739,Leganes
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Leganes
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Leganes
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Leganes
49,New Technology,-,-,-,-,-,-,-,-,0.0,Leganes
