,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1176,0.1503,0.0024,0.0081,0.0165,0.0155,0.0070,0.002,Santa Marcela
1,Local Economy Growth,-,0.1691,0.0851,0.0116,0.0021,0.0019,1.0257,0.0012,0.0005,Santa Marcela
2,Active Establishments in the Locality,-,-,-,0.1877,0.0029,0.2360,0.2940,0.3831,0.3165,Santa Marcela
3,Safety Compliant Business,-,-,-,0.1562,0.1591,0.2836,0.3185,0.2506,0.189,Santa Marcela
4,Employment Generation,-,0.5179,0.1537,0.1431,0.0966,0.2499,0.1723,0.2325,0.4051,Santa Marcela
5,Cost of Living,-,3.2585,3.2500,1.6810,2.5000,1.7500,0.4167,1.5938,1.9997,Santa Marcela
6,Cost of Doing Business,-,2.8517,3.5361,1.8212,1.9332,1.7876,2.2196,1.8343,1.9183,Santa Marcela
7,Financial Deepening,-,0.2825,0.5401,0.1058,0.0336,0.0478,0.0623,0.0869,0.0287,Santa Marcela
8,Productivity,-,0.0077,0.0035,0.0005,0.0021,0.1226,0.1055,0.1529,0.1569,Santa Marcela
9,Presence of Business and Professional Organizations,-,0.0285,0.1302,0.0266,0.0415,0.1265,0.0655,0.0137,0.0095,Santa Marcela
10,Compliance to National Directives,-,3.3333,3.2660,2.3684,0.0000,2.4988,2.4286,2.4643,1.8077,Santa Marcela
11,Presence of Investment Promotion Unit,-,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9981,Santa Marcela
12,Compliance to ARTA Citizens Charter,-,2.6867,1.9971,2.2208,0.0000,2.3179,2.3895,1.5579,2.0,Santa Marcela
13,Capacity to Generate Local Resource,-,0.0577,0.4964,0.5724,0.0000,0.0258,0.0281,0.0280,0.02,Santa Marcela
14,Capacity of Health Services,-,0.0420,0.2489,0.1613,0.0000,0.0798,0.0639,0.0848,0.0537,Santa Marcela
15,Capacity of School Services,-,0.5511,0.5832,0.5898,0.0000,0.1439,0.0206,0.0144,0.0077,Santa Marcela
16,Recognition of Performance,-,0.9722,0.4135,0.5898,0.0000,0.3391,0.0860,0.0000,0.125,Santa Marcela
17,Getting Business Permits,-,-,1.1111,2.1559,0.0000,1.5886,1.5239,1.8652,1.0,Santa Marcela
18,Peace and Order,-,0.3042,0.2983,0.3523,0.0000,0.1959,0.2423,0.1539,0.0003,Santa Marcela
19,Social Protection,-,-,0.0247,0.5865,0.0000,0.3243,0.2863,0.0642,0.8318,Santa Marcela
20,Road Network,-,0.0007,0.0122,0.0005,0.0000,0.1090,0.0003,0.0945,0.0004,Santa Marcela
21,Distance to Ports,-,2.7339,2.8854,2.3127,0.0000,2.1888,2.0484,2.1785,1.9012,Santa Marcela
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.0403,1.7903,2.0403,0.2275,Santa Marcela
23,Transportation Vehicles,-,0.0606,0.0303,0.0245,0.0000,0.0043,0.0075,0.0109,0.0006,Santa Marcela
24,Education,-,0.2308,0.1881,0.1249,0.0000,0.0094,0.0254,0.0216,0.0474,Santa Marcela
25,Health,-,0.1494,0.0689,0.0887,0.0000,0.0435,0.0843,0.0290,0.0971,Santa Marcela
26,LGU Investment,-,0.0469,0.0835,0.1545,0.0000,0.0638,0.0486,0.0863,0.0002,Santa Marcela
27,Accommodation Capacity,-,0.0000,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,0.0,Santa Marcela
28,Information Technology Capacity,-,1.3397,1.3651,0.4960,0.0000,0.2194,0.1852,0.1087,0.1304,Santa Marcela
29,Financial Technology Capacity,-,0.0000,0.3333,0.1563,0.0000,0.0543,0.3125,0.1587,0.0455,Santa Marcela
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4571,1.9324,Santa Marcela
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4537,2.4853,1.9998,Santa Marcela
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Santa Marcela
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.004,Santa Marcela
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1088,0.0372,0.0025,0.0,Santa Marcela
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Santa Marcela
36,Emergency Infrastructure,-,-,-,0.8653,0.0000,0.4966,0.4990,0.2796,0.3732,Santa Marcela
37,Utilities,-,-,-,1.0049,0.0000,1.8913,1.8723,1.2613,1.4998,Santa Marcela
38,Employed Population,-,-,-,0.0349,0.0000,0.0500,0.0386,0.0358,0.0023,Santa Marcela
