,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4215,0.2374,0.2321,0.0358,0.0412,0.0188,0.0156,0.0357,0.0201,San Mateo (IA)
1,Local Economy Growth,0.3616,0.2595,0.0704,0.0056,0.0159,0.0014,0.3299,0.0034,0.0,San Mateo (IA)
2,Active Establishments in the Locality,-,-,-,0.3634,0.4514,0.2599,0.2903,0.4296,0.3776,San Mateo (IA)
3,Safety Compliant Business,-,-,-,0.2448,0.3245,0.2431,0.2333,0.2569,0.0,San Mateo (IA)
4,Employment Generation,0.2384,0.0973,0.2990,0.1666,0.1157,0.1827,0.1327,0.1442,0.1069,San Mateo (IA)
5,Cost of Living,2.7299,3.2946,2.5833,1.0135,0.8796,1.3492,1.0776,0.0938,1.6971,San Mateo (IA)
6,Cost of Doing Business,3.4714,3.5642,3.6101,2.2643,2.1548,2.0458,2.2168,2.1877,1.8862,San Mateo (IA)
7,Financial Deepening,0.9777,1.1510,1.1322,0.6313,0.0976,0.3301,0.3342,0.3368,0.4186,San Mateo (IA)
8,Productivity,0.0000,0.0083,0.0013,0.0083,0.0028,0.0013,0.0915,0.1250,0.0797,San Mateo (IA)
9,Presence of Business and Professional Organizations,0.0215,0.0479,0.0309,0.0215,0.0437,0.0340,0.0045,0.0808,0.0168,San Mateo (IA)
10,Compliance to National Directives,3.0000,3.3333,3.2164,2.4359,0.0000,2.4000,2.4242,2.2619,1.8571,San Mateo (IA)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8975,San Mateo (IA)
12,Compliance to ARTA Citizens Charter,-,2.8206,2.3217,2.3665,0.0000,2.3955,2.3643,2.0392,2.0,San Mateo (IA)
13,Capacity to Generate Local Resource,0.1641,0.1770,0.1367,0.1032,0.0000,0.1082,0.0900,0.0143,0.0053,San Mateo (IA)
14,Capacity of Health Services,0.5141,0.3772,0.3569,0.2724,0.0000,0.2238,0.2469,0.2505,0.0043,San Mateo (IA)
15,Capacity of School Services,0.4725,0.2356,0.4299,0.1590,0.0000,0.2038,0.1332,0.0540,0.0083,San Mateo (IA)
16,Recognition of Performance,1.9048,1.6667,0.7287,0.1590,0.0000,0.6286,0.0995,0.0735,0.1542,San Mateo (IA)
17,Getting Business Permits,-,-,1.1111,2.2116,0.0000,2.4883,2.4833,1.8252,1.5,San Mateo (IA)
18,Peace and Order,0.3365,0.0406,0.0205,0.2310,0.0000,0.0132,0.0216,0.0508,0.0,San Mateo (IA)
19,Social Protection,-,-,0.0911,0.2563,0.0000,0.2337,0.3291,0.3585,0.0012,San Mateo (IA)
20,Road Network,0.0000,0.0023,0.0024,0.0017,0.0000,0.0219,0.0014,0.0276,0.001,San Mateo (IA)
21,Distance to Ports,1.0625,2.5609,2.1266,1.5969,0.0000,2.4331,2.1891,2.4305,1.2809,San Mateo (IA)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.1563,2.0901,0.0943,San Mateo (IA)
23,Transportation Vehicles,0.0831,0.1313,0.2131,0.1012,0.0000,0.0146,0.0128,0.0117,0.1511,San Mateo (IA)
24,Education,0.2170,0.2964,0.0829,0.1004,0.0000,0.0651,0.0907,0.0301,0.0818,San Mateo (IA)
25,Health,0.3197,0.2841,0.2452,0.1979,0.0000,0.2044,0.1707,0.1691,0.1637,San Mateo (IA)
26,LGU Investment,0.4630,0.6959,0.7361,0.3967,0.0000,0.5167,0.2206,0.0163,0.0011,San Mateo (IA)
27,Accommodation Capacity,0.0337,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Mateo (IA)
28,Information Technology Capacity,0.7362,0.4776,0.7488,0.7103,0.0000,0.4257,0.5076,0.1364,0.0705,San Mateo (IA)
29,Financial Technology Capacity,0.0844,0.0767,0.1419,0.1226,0.0000,0.1343,0.1457,0.1653,0.069,San Mateo (IA)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.2955,1.8485,San Mateo (IA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9995,San Mateo (IA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.008,San Mateo (IA)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.0099,San Mateo (IA)
34,Budget for DRRMP,-,-,-,0.0025,0.0000,0.2037,0.1472,0.0220,0.0,San Mateo (IA)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Mateo (IA)
36,Emergency Infrastructure,-,-,-,0.9231,0.0000,0.5167,0.5664,0.2605,0.3857,San Mateo (IA)
37,Utilities,-,-,-,1.0294,0.0000,1.8874,1.8912,1.3461,1.5015,San Mateo (IA)
38,Employed Population,-,-,-,0.3335,0.0000,0.0032,0.0395,0.0083,0.0485,San Mateo (IA)
39,Sanitary System,-,-,-,1.0750,0.0000,2.0075,1.9916,1.8755,1.5005,San Mateo (IA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1337,San Mateo (IA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0164,San Mateo (IA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0083,San Mateo (IA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1124,San Mateo (IA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Mateo (IA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0381,San Mateo (IA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Mateo (IA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Mateo (IA)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,San Mateo (IA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Mateo (IA)
