,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,-,0.0001,Pandami
1,Local Economy Growth,-,-,-,-,-,-,-,-,0.0004,Pandami
2,Active Establishments in the Locality,-,-,-,-,-,-,-,-,0.0049,Pandami
3,Safety Compliant Business,-,-,-,-,-,-,-,-,0.0048,Pandami
4,Employment Generation,-,-,-,-,-,-,-,-,0.0177,Pandami
5,Cost of Living,-,-,-,-,-,-,-,-,0.0,Pandami
6,Cost of Doing Business,-,-,-,-,-,-,-,-,0.0,Pandami
7,Financial Deepening,-,-,-,-,-,-,-,-,0.0,Pandami
8,Productivity,-,-,-,-,-,-,-,-,0.0,Pandami
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,-,0.0,Pandami
10,Compliance to National Directives,-,-,-,-,-,-,-,-,1.6923,Pandami
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,-,0.0,Pandami
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,-,0.0,Pandami
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,-,1.1917,Pandami
14,Capacity of Health Services,-,-,-,-,-,-,-,-,0.0,Pandami
15,Capacity of School Services,-,-,-,-,-,-,-,-,0.0308,Pandami
16,Recognition of Performance,-,-,-,-,-,-,-,-,0.0,Pandami
17,Getting Business Permits,-,-,-,-,-,-,-,-,0.0,Pandami
18,Peace and Order,-,-,-,-,-,-,-,-,0.0,Pandami
19,Social Protection,-,-,-,-,-,-,-,-,0.0,Pandami
20,Road Network,-,-,-,-,-,-,-,-,0.0,Pandami
21,Distance to Ports,-,-,-,-,-,-,-,-,1.1762,Pandami
22,Availability of Basic Utilities,-,-,-,-,-,-,-,-,0.0,Pandami
23,Transportation Vehicles,-,-,-,-,-,-,-,-,0.0008,Pandami
24,Education,-,-,-,-,-,-,-,-,0.0365,Pandami
25,Health,-,-,-,-,-,-,-,-,0.0032,Pandami
26,LGU Investment,-,-,-,-,-,-,-,-,0.0,Pandami
27,Accommodation Capacity,-,-,-,-,-,-,-,-,0.0,Pandami
28,Information Technology Capacity,-,-,-,-,-,-,-,-,0.0,Pandami
29,Financial Technology Capacity,-,-,-,-,-,-,-,-,0.0,Pandami
30,Land Use Plan,-,-,-,-,-,-,-,-,0.0,Pandami
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,-,0.0,Pandami
32,Annual Disaster Drill,-,-,-,-,-,-,-,-,0.0,Pandami
33,Early Warning System,-,-,-,-,-,-,-,-,0.0,Pandami
34,Budget for DRRMP,-,-,-,-,-,-,-,-,0.0,Pandami
35,Local Risk Assessments,-,-,-,-,-,-,-,-,0.0,Pandami
36,Emergency Infrastructure,-,-,-,-,-,-,-,-,0.0171,Pandami
37,Utilities,-,-,-,-,-,-,-,-,0.0,Pandami
38,Employed Population,-,-,-,-,-,-,-,-,0.0,Pandami
39,Sanitary System,-,-,-,-,-,-,-,-,0.0,Pandami
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pandami
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pandami
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pandami
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pandami
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Pandami
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Pandami
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Pandami
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pandami
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Pandami
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pandami
