,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0668,0.0683,0.0246,0.0028,0.0022,0.0010,0.0039,0.0022,San Joaquin
1,Local Economy Growth,-,0.0056,0.0670,0.0000,0.0055,0.0083,0.3251,0.0028,0.0,San Joaquin
2,Active Establishments in the Locality,-,-,-,0.0866,0.1865,0.0943,0.1432,0.1575,0.1838,San Joaquin
3,Safety Compliant Business,-,-,-,0.0968,0.1576,0.1126,0.1947,0.2363,0.0,San Joaquin
4,Employment Generation,-,0.0566,0.0481,0.0397,0.0346,0.0329,0.0380,0.0590,0.0521,San Joaquin
5,Cost of Living,-,2.7616,1.7500,1.3176,1.9907,1.1905,1.6379,1.7188,1.851,San Joaquin
6,Cost of Doing Business,-,1.1044,2.5152,2.0702,2.1304,2.0507,2.2091,2.2312,1.8466,San Joaquin
7,Financial Deepening,-,0.3223,0.3850,0.2399,0.0368,0.1274,0.1936,0.1224,0.0839,San Joaquin
8,Productivity,-,0.0000,0.0000,0.0060,0.0013,0.0002,0.0273,0.0358,0.0258,San Joaquin
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0172,0.0101,0.0064,0.0116,0.0114,0.0028,San Joaquin
10,Compliance to National Directives,-,1.6667,1.3889,2.3718,0.0000,2.4000,2.5000,2.3810,1.8214,San Joaquin
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.6250,0.0000,1.8750,2.5000,2.5000,1.9744,San Joaquin
12,Compliance to ARTA Citizens Charter,-,1.5043,1.5729,2.2840,0.0000,2.3448,2.4081,2.0392,2.0,San Joaquin
13,Capacity to Generate Local Resource,-,0.8949,1.8931,1.2279,0.0000,0.0589,0.0284,0.0043,0.0019,San Joaquin
14,Capacity of Health Services,-,0.1996,0.1502,0.0604,0.0000,0.0733,0.0823,0.1348,0.0025,San Joaquin
15,Capacity of School Services,-,0.3691,0.2238,0.1440,0.0000,0.2060,0.0834,0.0207,0.0022,San Joaquin
16,Recognition of Performance,-,0.0000,0.0000,0.1440,0.0000,0.1145,0.0126,0.0919,0.0864,San Joaquin
17,Getting Business Permits,-,-,0.0000,1.0490,0.0000,2.4759,2.4866,2.1369,2.0,San Joaquin
18,Peace and Order,-,0.0413,0.0354,0.3232,0.0000,0.0144,0.0311,0.0519,0.0001,San Joaquin
19,Social Protection,-,-,0.4784,0.1181,0.0000,0.1999,0.2766,0.1573,0.0,San Joaquin
20,Road Network,-,0.0000,0.0012,0.0004,0.0000,0.0301,0.0008,0.0534,0.0004,San Joaquin
21,Distance to Ports,-,0.0000,2.9882,2.1484,0.0000,2.2887,2.3778,2.3885,1.8007,San Joaquin
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4372,2.4750,2.4857,0.1063,San Joaquin
23,Transportation Vehicles,-,0.0000,0.0739,0.0522,0.0000,0.0101,0.0099,0.0180,0.0088,San Joaquin
24,Education,-,0.0285,0.0695,0.3771,0.0000,0.1006,0.0687,0.0436,0.0251,San Joaquin
25,Health,-,0.1039,0.0988,0.0446,0.0000,0.0869,0.2381,0.1465,0.1587,San Joaquin
26,LGU Investment,-,0.6410,0.6248,0.7524,0.0000,0.2062,0.1151,0.0154,0.0009,San Joaquin
27,Accommodation Capacity,-,0.0000,0.0000,0.1037,0.0000,0.0031,0.0012,0.0131,0.0114,San Joaquin
28,Information Technology Capacity,-,0.3017,0.7633,0.6030,0.0000,0.3239,0.7077,0.2727,0.0793,San Joaquin
29,Financial Technology Capacity,-,0.0767,0.0347,0.0231,0.0000,0.0216,0.0195,0.0436,0.026,San Joaquin
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.4545,1.9545,San Joaquin
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.3947,1.9995,San Joaquin
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.3583,1.006,San Joaquin
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.4163,1.0062,San Joaquin
34,Budget for DRRMP,-,-,-,0.0031,0.0000,0.1420,0.0995,0.0216,0.0,San Joaquin
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Joaquin
36,Emergency Infrastructure,-,-,-,0.8682,0.0000,0.5325,0.5467,0.2683,0.4037,San Joaquin
37,Utilities,-,-,-,0.7072,0.0000,1.8762,1.8827,1.3211,1.5331,San Joaquin
38,Employed Population,-,-,-,0.0998,0.0000,0.0318,0.3059,0.4992,0.2423,San Joaquin
39,Sanitary System,-,-,-,1.0450,0.0000,1.5141,1.0031,1.2502,1.5002,San Joaquin
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Joaquin
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0009,San Joaquin
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Joaquin
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0099,San Joaquin
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Joaquin
45,Internet Capability,-,-,-,-,-,-,-,-,1.0429,San Joaquin
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0013,San Joaquin
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Joaquin
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Joaquin
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Joaquin
