,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
1,Local Economy Growth,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
3,Safety Compliant Business,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
4,Employment Generation,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
5,Cost of Living,-,-,-,-,-,-,-,-,1.8158,Ungkaya Pukan
6,Cost of Doing Business,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
7,Financial Deepening,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
8,Productivity,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
10,Compliance to National Directives,-,-,-,-,-,-,-,-,1.9545,Ungkaya Pukan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
14,Capacity of Health Services,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
15,Capacity of School Services,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
16,Recognition of Performance,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
17,Getting Business Permits,-,-,-,-,-,-,-,-,1.0,Ungkaya Pukan
18,Peace and Order,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
19,Social Protection,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
20,Road Network,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
21,Distance to Ports,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
23,Transportation Vehicles,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
24,Education,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
25,Health,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
26,LGU Investment,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
27,Accommodation Capacity,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
28,Information Technology Capacity,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
29,Financial Technology Capacity,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
30,Land Use Plan,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
32,Annual Disaster Drill,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
33,Early Warning System,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
34,Budget for DRRMP,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
35,Local Risk Assessments,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
36,Emergency Infrastructure,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
37,Utilities,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
38,Employed Population,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
39,Sanitary System,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Ungkaya Pukan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Ungkaya Pukan
