,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0248,0.0220,0.0016,0.0023,0.0010,0.0005,0.0010,0.0006,Talaingod
1,Local Economy Growth,-,0.2825,0.0227,0.3485,0.0239,0.0017,0.3342,0.0039,0.0,Talaingod
2,Active Establishments in the Locality,-,-,-,0.0271,0.0343,0.0412,0.0639,0.0521,0.0426,Talaingod
3,Safety Compliant Business,-,-,-,0.0298,0.0289,0.0332,0.0400,0.0186,0.0,Talaingod
4,Employment Generation,-,0.0120,0.0127,0.0062,0.0042,0.0068,0.0097,0.0121,0.0153,Talaingod
5,Cost of Living,-,3.2461,1.8333,1.2838,1.2037,1.1508,1.0776,1.8125,1.8269,Talaingod
6,Cost of Doing Business,-,1.6854,3.2512,1.4939,1.8840,1.9474,1.8452,2.1025,1.8808,Talaingod
7,Financial Deepening,-,0.0000,0.0226,0.0000,0.0000,0.0103,0.0420,0.0209,0.0162,Talaingod
8,Productivity,-,0.0000,0.0000,0.0105,0.0079,0.0000,0.0057,0.0041,0.0057,Talaingod
9,Presence of Business and Professional Organizations,-,0.0000,0.0123,0.0086,0.0050,0.0014,0.0000,0.0431,0.0251,Talaingod
10,Compliance to National Directives,-,3.3333,3.1579,2.0833,0.0000,1.8500,2.3106,2.0833,1.7143,Talaingod
11,Presence of Investment Promotion Unit,-,0.8333,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.7949,Talaingod
12,Compliance to ARTA Citizens Charter,-,0.7859,1.3853,2.1312,0.0000,2.2002,1.6610,1.8248,2.0,Talaingod
13,Capacity to Generate Local Resource,-,0.3982,1.7896,0.6018,0.0000,0.1344,0.0043,0.0083,0.0007,Talaingod
14,Capacity of Health Services,-,0.0588,0.0371,0.0374,0.0000,0.0222,0.0152,0.0458,0.0014,Talaingod
15,Capacity of School Services,-,0.0000,0.2189,0.1307,0.0000,0.0881,0.0299,0.0250,0.0023,Talaingod
16,Recognition of Performance,-,0.0000,0.0000,0.1307,0.0000,0.0000,0.0408,0.0340,0.0769,Talaingod
17,Getting Business Permits,-,-,1.1111,1.9799,0.0000,2.4857,2.4079,1.7842,2.0,Talaingod
18,Peace and Order,-,0.0854,0.0892,0.9440,0.0000,0.0216,0.0227,0.0531,0.1491,Talaingod
19,Social Protection,-,-,0.0000,0.0276,0.0000,0.0252,0.1161,0.0881,0.0007,Talaingod
20,Road Network,-,0.0000,0.0007,0.0006,0.0000,0.0914,0.0329,0.1706,0.0001,Talaingod
21,Distance to Ports,-,0.0000,1.6065,2.0564,0.0000,2.2554,2.3896,2.2920,1.6673,Talaingod
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,1.9032,1.9125,1.6889,0.0041,Talaingod
23,Transportation Vehicles,-,0.0004,0.0069,0.0295,0.0000,0.0057,0.0018,0.0019,0.0009,Talaingod
24,Education,-,0.0255,0.0228,0.0213,0.0000,0.0895,0.0708,0.0896,0.0425,Talaingod
25,Health,-,0.0534,0.1035,0.0523,0.0000,0.0073,0.0302,0.0254,0.0162,Talaingod
26,LGU Investment,-,0.0000,0.0000,0.1695,0.0000,0.2329,0.0000,0.0183,0.0004,Talaingod
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,Talaingod
28,Information Technology Capacity,-,0.2815,0.5411,0.4423,0.0000,0.2193,0.4299,0.5000,0.0352,Talaingod
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Talaingod
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4359,2.4318,1.9394,Talaingod
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4211,1.999,Talaingod
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.004,Talaingod
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2537,1.0025,Talaingod
34,Budget for DRRMP,-,-,-,0.0023,0.0000,0.1577,0.0432,0.0215,0.0,Talaingod
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Talaingod
36,Emergency Infrastructure,-,-,-,0.8345,0.0000,0.4454,0.5043,0.2381,0.3505,Talaingod
37,Utilities,-,-,-,1.0085,0.0000,1.9009,1.5626,1.2468,0.9965,Talaingod
38,Employed Population,-,-,-,0.1511,0.0000,0.0146,0.0061,0.0023,0.0036,Talaingod
39,Sanitary System,-,-,-,1.0175,0.0000,1.9908,1.9966,1.8751,1.5001,Talaingod
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0002,Talaingod
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Talaingod
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Talaingod
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Talaingod
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Talaingod
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,Talaingod
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Talaingod
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Talaingod
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Talaingod
49,New Technology,-,-,-,-,-,-,-,-,0.0,Talaingod
