,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0012,0.0036,0.0053,0.0014,0.0026,0.0054,0.0035,Asingan
1,Local Economy Growth,-,-,0.0018,0.0091,0.0160,0.0011,0.3316,0.0031,0.0,Asingan
2,Active Establishments in the Locality,-,-,-,0.0000,0.2827,0.1246,0.2446,0.4586,0.184,Asingan
3,Safety Compliant Business,-,-,-,0.2193,0.1076,0.0902,0.1615,0.1709,0.0,Asingan
4,Employment Generation,-,-,0.0114,0.0609,0.0468,0.0798,0.0907,0.1790,0.0912,Asingan
5,Cost of Living,-,-,3.0833,1.7568,1.8056,0.5159,0.9052,1.3750,1.7981,Asingan
6,Cost of Doing Business,-,-,3.1408,2.3457,2.1593,2.1088,2.2909,2.3706,1.881,Asingan
7,Financial Deepening,-,-,0.3623,0.1894,0.0258,0.1392,0.1212,0.1226,0.1611,Asingan
8,Productivity,-,-,0.0102,0.0038,0.0015,0.0002,0.0414,0.0516,0.0446,Asingan
9,Presence of Business and Professional Organizations,-,-,0.0031,0.0021,0.0000,0.0000,0.0009,0.1036,0.0268,Asingan
10,Compliance to National Directives,-,-,0.7222,1.2500,0.0000,2.4000,2.5000,2.3810,1.9643,Asingan
11,Presence of Investment Promotion Unit,-,-,0.0000,1.2500,0.0000,2.5000,2.5000,2.5000,1.9744,Asingan
12,Compliance to ARTA Citizens Charter,-,-,1.2917,2.2228,0.0000,2.3190,2.4608,2.2459,2.0,Asingan
13,Capacity to Generate Local Resource,-,-,1.8842,0.6022,0.0000,0.0347,0.1138,0.0033,0.0028,Asingan
14,Capacity of Health Services,-,-,0.1465,0.0898,0.0000,0.0779,0.0669,0.0841,0.0009,Asingan
15,Capacity of School Services,-,-,0.6142,0.2246,0.0000,0.2415,0.0963,0.0738,0.0077,Asingan
16,Recognition of Performance,-,-,0.0505,0.2246,0.0000,0.0000,0.0046,0.0000,0.5575,Asingan
17,Getting Business Permits,-,-,1.1111,0.5884,0.0000,1.6570,2.4878,2.1400,2.0,Asingan
18,Peace and Order,-,-,0.0374,0.2875,0.0000,0.0168,0.0168,0.0354,0.0,Asingan
19,Social Protection,-,-,0.2662,0.4723,0.0000,0.4463,0.2484,0.3601,0.0,Asingan
20,Road Network,-,-,0.0000,0.0029,0.0000,0.0122,0.0008,0.0152,0.0013,Asingan
21,Distance to Ports,-,-,2.6745,2.0437,0.0000,2.4466,2.3945,2.4263,1.7332,Asingan
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.1071,2.1299,2.1299,0.0573,Asingan
23,Transportation Vehicles,-,-,0.1732,0.1858,0.0000,0.0124,0.0110,0.0114,0.0126,Asingan
24,Education,-,-,0.0770,0.3695,0.0000,0.1350,0.0890,0.0611,0.1099,Asingan
25,Health,-,-,0.0372,0.0650,0.0000,0.1391,0.1956,0.1983,0.177,Asingan
26,LGU Investment,-,-,0.0000,0.5571,0.0000,0.1911,0.1006,0.0214,0.0014,Asingan
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Asingan
28,Information Technology Capacity,-,-,0.3816,0.3206,0.0000,0.3433,0.3340,0.0909,0.1057,Asingan
29,Financial Technology Capacity,-,-,0.0347,0.0231,0.0000,0.0431,0.0631,0.0631,0.0345,Asingan
30,Land Use Plan,-,-,-,0.6250,0.0000,2.4744,2.4744,2.4091,1.9848,Asingan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4474,1.9998,Asingan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.02,Asingan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3359,1.0583,Asingan
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1344,0.0922,0.0181,0.0,Asingan
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Asingan
36,Emergency Infrastructure,-,-,-,0.8935,0.0000,0.4538,0.4778,0.2482,0.3626,Asingan
37,Utilities,-,-,-,0.7059,0.0000,1.8722,1.8817,1.3051,1.5151,Asingan
38,Employed Population,-,-,-,0.1590,0.0000,0.0092,0.0496,0.1741,0.2426,Asingan
39,Sanitary System,-,-,-,1.0200,0.0000,1.9522,1.4717,1.8760,1.5002,Asingan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1281,Asingan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Asingan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Asingan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Asingan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Asingan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0476,Asingan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0031,Asingan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Asingan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Asingan
49,New Technology,-,-,-,-,-,-,-,-,0.0792,Asingan
