,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0997,0.0000,0.0000,0.0036,0.0036,0.0146,0.0086,Obando
1,Local Economy Growth,-,-,0.0642,0.0000,0.0000,0.0000,0.3299,0.0032,0.0,Obando
2,Active Establishments in the Locality,-,-,-,0.0000,0.2132,0.1037,0.1376,0.2159,0.172,Obando
3,Safety Compliant Business,-,-,-,0.1977,0.1762,0.2374,0.1600,0.2633,0.0,Obando
4,Employment Generation,-,-,0.0000,0.0263,0.0012,0.0888,0.0949,0.1256,0.0709,Obando
5,Cost of Living,-,-,3.9167,0.8784,0.0000,2.4206,0.9914,1.9063,1.875,Obando
6,Cost of Doing Business,-,-,1.3222,1.1712,1.1893,1.8723,2.0808,2.0380,1.8168,Obando
7,Financial Deepening,-,-,0.5208,0.3788,0.0571,0.1863,0.1938,0.2190,0.1605,Obando
8,Productivity,-,-,0.0000,0.0000,0.0000,0.0004,0.0847,0.0991,0.0482,Obando
9,Presence of Business and Professional Organizations,-,-,0.0062,0.0043,0.0017,0.0099,0.0090,0.0395,0.0084,Obando
10,Compliance to National Directives,-,-,2.9386,0.0000,0.0000,0.0000,1.1364,0.0000,1.9643,Obando
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,1.8750,1.8750,1.8750,1.4103,Obando
12,Compliance to ARTA Citizens Charter,-,-,1.4664,2.3078,0.0000,2.3017,2.4146,2.1920,2.0,Obando
13,Capacity to Generate Local Resource,-,-,0.0891,0.0717,0.0000,0.1321,0.1348,0.0118,0.0046,Obando
14,Capacity of Health Services,-,-,0.1053,0.0452,0.0000,0.0174,0.0316,0.0467,0.0013,Obando
15,Capacity of School Services,-,-,0.2373,0.2057,0.0000,0.0000,0.0841,0.0265,0.0033,Obando
16,Recognition of Performance,-,-,0.2381,0.2057,0.0000,0.0000,0.0000,0.0000,0.0,Obando
17,Getting Business Permits,-,-,0.0000,1.4499,0.0000,1.6038,1.5746,2.1278,1.5,Obando
18,Peace and Order,-,-,0.0157,0.3386,0.0000,0.0168,0.0132,0.0295,0.0,Obando
19,Social Protection,-,-,0.2684,0.0000,0.0000,0.2366,0.2512,0.1958,0.0007,Obando
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0060,0.0000,0.0114,0.0002,Obando
21,Distance to Ports,-,-,1.1082,0.8314,0.0000,2.4191,2.4994,2.4578,1.9665,Obando
22,Availability of Basic Utilities,-,-,0.0000,2.1875,0.0000,1.1496,2.4688,2.2864,0.107,Obando
23,Transportation Vehicles,-,-,0.2541,0.1683,0.0000,0.0132,0.1412,0.0206,0.0123,Obando
24,Education,-,-,0.0267,0.0838,0.0000,0.0513,0.0681,0.0524,0.0586,Obando
25,Health,-,-,0.0000,0.0074,0.0000,0.0269,0.1177,0.1061,0.0787,Obando
26,LGU Investment,-,-,0.0000,0.2558,0.0000,0.0039,0.0849,0.0173,0.001,Obando
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Obando
28,Information Technology Capacity,-,-,0.5411,0.6775,0.0000,0.0000,0.4315,0.2727,0.0529,Obando
29,Financial Technology Capacity,-,-,0.1389,0.0463,0.0000,0.1583,0.1502,0.1262,0.0603,Obando
30,Land Use Plan,-,-,-,2.5000,0.0000,1.5000,0.4103,1.0000,1.5,Obando
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0833,2.5000,2.4737,1.9995,Obando
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.3042,1.008,Obando
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2628,1.0087,Obando
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.0039,0.1011,0.0466,0.0,Obando
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Obando
36,Emergency Infrastructure,-,-,-,0.8449,0.0000,0.0174,0.5393,0.2902,0.3815,Obando
37,Utilities,-,-,-,0.6944,0.0000,0.6250,1.8842,1.2679,1.5109,Obando
38,Employed Population,-,-,-,0.0891,0.0000,0.0000,0.0988,0.1075,0.0783,Obando
39,Sanitary System,-,-,-,1.3000,0.0000,0.5199,1.9910,1.8753,1.5002,Obando
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Obando
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Obando
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Obando
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0197,Obando
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Obando
45,Internet Capability,-,-,-,-,-,-,-,-,0.0286,Obando
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0047,Obando
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Obando
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Obando
49,New Technology,-,-,-,-,-,-,-,-,0.0059,Obando
