,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2220,0.2215,0.1645,0.0122,0.0228,0.0059,0.0076,0.0194,0.0076,Tubod (LN)
1,Local Economy Growth,0.3815,0.2755,0.1327,0.0084,0.0947,0.0006,0.3928,0.0034,0.0,Tubod (LN)
2,Active Establishments in the Locality,-,-,-,0.1575,0.2863,0.0080,0.1904,0.3613,0.0892,Tubod (LN)
3,Safety Compliant Business,-,-,-,0.1930,0.1696,0.1327,0.1571,0.2886,0.0,Tubod (LN)
4,Employment Generation,0.2650,0.1199,0.1383,0.0385,0.0344,0.1183,0.0769,0.1171,0.1227,Tubod (LN)
5,Cost of Living,3.1609,3.5368,3.8333,1.1486,0.6944,0.4762,1.1638,1.5938,1.9135,Tubod (LN)
6,Cost of Doing Business,1.4151,1.7122,2.6206,1.7827,1.9659,2.0637,2.2242,2.2517,1.8649,Tubod (LN)
7,Financial Deepening,1.0708,0.6906,0.7020,0.4672,0.1307,0.2620,0.3242,0.2277,0.1756,Tubod (LN)
8,Productivity,0.0030,0.0000,0.0018,0.0012,0.0046,0.0004,0.0486,0.0722,0.0581,Tubod (LN)
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0903,0.0050,0.0014,0.0265,0.0273,0.0212,Tubod (LN)
10,Compliance to National Directives,3.0000,3.0000,2.2222,2.4038,0.0000,2.3500,2.5000,2.3810,1.8929,Tubod (LN)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.6250,0.0000,2.5000,2.5000,2.5000,0.0,Tubod (LN)
12,Compliance to ARTA Citizens Charter,-,2.7121,2.1029,2.0019,0.0000,2.2594,2.3364,1.6365,2.0,Tubod (LN)
13,Capacity to Generate Local Resource,0.2047,1.7449,0.8398,0.6606,0.0000,0.0578,0.0443,0.5954,0.0036,Tubod (LN)
14,Capacity of Health Services,0.0046,0.3614,0.8952,0.0511,0.0000,0.1024,0.0385,0.0726,0.0018,Tubod (LN)
15,Capacity of School Services,0.3600,1.6667,1.0091,0.0969,0.0000,1.4089,0.1920,0.0782,0.0834,Tubod (LN)
16,Recognition of Performance,0.4762,0.0000,0.0000,0.0969,0.0000,0.2742,0.1395,0.0000,0.0762,Tubod (LN)
17,Getting Business Permits,-,-,1.1111,2.1075,0.0000,2.4660,2.4123,2.4321,2.0,Tubod (LN)
18,Peace and Order,0.3622,0.0446,0.0564,0.4510,0.0000,0.0204,0.0204,0.0390,0.0001,Tubod (LN)
19,Social Protection,-,-,0.0259,0.4437,0.0000,0.0777,0.0793,0.0000,0.0003,Tubod (LN)
20,Road Network,0.0092,0.0014,0.0011,0.0012,0.0000,0.0308,0.0017,0.0545,0.0004,Tubod (LN)
21,Distance to Ports,3.3030,3.3034,3.3243,2.3123,0.0000,2.3747,2.4975,2.4575,1.9672,Tubod (LN)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,0.6667,0.0000,2.4310,2.4438,2.4366,0.0044,Tubod (LN)
23,Transportation Vehicles,0.0184,0.0284,0.0573,0.0444,0.0000,0.0193,0.0142,0.0097,0.01,Tubod (LN)
24,Education,0.1294,0.1418,0.0461,0.0512,0.0000,0.3972,0.0422,0.0438,0.0839,Tubod (LN)
25,Health,0.1160,0.0657,0.0842,0.0936,0.0000,0.0779,0.0801,0.0955,0.0754,Tubod (LN)
26,LGU Investment,0.6250,0.0000,0.0000,0.4743,0.0000,0.2018,0.1251,0.0078,0.0,Tubod (LN)
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000,0.0000,0.0116,0.0066,Tubod (LN)
28,Information Technology Capacity,0.1796,0.3142,0.7005,0.4293,0.0000,0.3340,0.1405,0.1364,0.0352,Tubod (LN)
29,Financial Technology Capacity,0.0685,0.1508,0.1389,0.0729,0.0000,0.1318,0.1502,0.1698,0.069,Tubod (LN)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.4091,1.9242,Tubod (LN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9995,Tubod (LN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,0.0042,1.008,Tubod (LN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2591,1.0298,Tubod (LN)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1582,0.1131,0.0215,0.0,Tubod (LN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tubod (LN)
36,Emergency Infrastructure,-,-,-,0.8671,0.0000,0.4762,0.4891,0.2453,0.3597,Tubod (LN)
37,Utilities,-,-,-,0.9825,0.0000,1.8797,1.8822,1.2887,1.5106,Tubod (LN)
38,Employed Population,-,-,-,0.0385,0.0000,0.0038,0.0061,0.0063,0.0046,Tubod (LN)
39,Sanitary System,-,-,-,1.5833,0.0000,1.4890,1.9902,1.8753,1.5001,Tubod (LN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tubod (LN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tubod (LN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tubod (LN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0085,Tubod (LN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tubod (LN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.019,Tubod (LN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tubod (LN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tubod (LN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tubod (LN)
