,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2148,0.1354,0.2726,0.1433,0.0152,0.0040,0.0480,0.0171,0.006,Buenavista (AN)
1,Local Economy Growth,0.2988,0.3306,0.0672,0.0009,0.0022,0.0021,0.3498,0.0009,0.0,Buenavista (AN)
2,Active Establishments in the Locality,-,-,-,0.0000,0.2924,0.1822,0.1666,0.3883,0.2774,Buenavista (AN)
3,Safety Compliant Business,-,-,-,0.1756,0.1371,0.1774,0.1325,0.1656,0.0,Buenavista (AN)
4,Employment Generation,0.1448,0.1007,0.1619,0.0358,0.0749,0.0968,0.0736,0.1214,0.1053,Buenavista (AN)
5,Cost of Living,3.3046,3.6337,2.8333,1.8919,1.4352,1.6667,1.4655,2.0000,1.7981,Buenavista (AN)
6,Cost of Doing Business,3.5076,3.6675,3.1238,2.0492,2.0280,2.0844,2.1092,2.3097,1.8956,Buenavista (AN)
7,Financial Deepening,0.7449,0.5525,0.6793,0.3283,0.0479,0.1627,0.1731,0.1497,0.0786,Buenavista (AN)
8,Productivity,0.2062,0.0396,0.0109,0.0904,0.0027,0.0007,0.0709,0.0908,0.0479,Buenavista (AN)
9,Presence of Business and Professional Organizations,0.2583,0.5508,0.0000,0.0000,0.2048,0.0915,0.1220,0.4161,0.0039,Buenavista (AN)
10,Compliance to National Directives,3.3333,3.3333,3.1871,2.2436,0.0000,2.4500,2.4621,2.3810,1.8929,Buenavista (AN)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,1.2500,0.0,Buenavista (AN)
12,Compliance to ARTA Citizens Charter,-,3.0138,2.2585,2.3906,0.0000,2.3143,2.3798,1.8248,2.0,Buenavista (AN)
13,Capacity to Generate Local Resource,0.0728,1.1757,0.7621,0.6677,0.0000,0.0501,0.1799,0.0066,0.0047,Buenavista (AN)
14,Capacity of Health Services,0.0640,0.1103,0.1384,0.0841,0.0000,0.0249,0.0248,0.0930,0.0017,Buenavista (AN)
15,Capacity of School Services,0.4033,0.4938,0.3995,0.2107,0.0000,0.2943,0.1052,0.0815,0.0344,Buenavista (AN)
16,Recognition of Performance,0.6061,0.5556,0.3030,0.2107,0.0000,0.0848,0.0583,0.0156,0.0959,Buenavista (AN)
17,Getting Business Permits,-,-,1.1111,2.0394,0.0000,2.4093,2.4913,1.4370,1.5,Buenavista (AN)
18,Peace and Order,0.3822,0.0427,0.0247,0.3057,0.0000,0.0108,0.0156,0.0425,0.0,Buenavista (AN)
19,Social Protection,-,-,0.6805,0.2637,0.0000,0.2709,0.2724,0.2023,0.0009,Buenavista (AN)
20,Road Network,0.0026,0.0008,0.0008,0.0007,0.0000,0.0540,0.0003,0.1086,0.0003,Buenavista (AN)
21,Distance to Ports,3.2783,3.2665,3.2510,2.4518,0.0000,2.4683,2.4822,2.4801,1.9683,Buenavista (AN)
22,Availability of Basic Utilities,3.2961,3.2868,3.3333,2.4763,0.0000,2.4249,1.8625,2.4526,0.0911,Buenavista (AN)
23,Transportation Vehicles,0.0295,0.1346,0.1426,0.0482,0.0000,0.0166,0.0084,0.0075,0.0044,Buenavista (AN)
24,Education,0.3526,0.3119,0.1066,0.1166,0.0000,0.1268,0.0942,0.0845,0.048,Buenavista (AN)
25,Health,0.0239,0.0726,0.0458,0.0000,0.0000,0.0222,0.0405,0.0316,0.042,Buenavista (AN)
26,LGU Investment,1.0725,0.5788,0.4569,0.0000,0.0000,0.2985,0.1233,0.0210,0.0009,Buenavista (AN)
27,Accommodation Capacity,0.0000,0.0000,0.0046,0.0076,0.0000,0.0010,0.0010,0.0056,0.001,Buenavista (AN)
28,Information Technology Capacity,0.2775,1.0282,1.5749,0.5351,0.0000,0.6005,0.6878,0.4545,0.0441,Buenavista (AN)
29,Financial Technology Capacity,0.1073,0.0741,0.0694,0.0463,0.0000,0.0431,0.0391,0.0631,0.0345,Buenavista (AN)
