,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.4188,0.0001,0.0027,0.0067,0.0120,0.0047,0.0011,Anini-Y
1,Local Economy Growth,-,-,0.0000,0.0000,0.0073,0.0020,1.0250,0.0019,0.0005,Anini-Y
2,Active Establishments in the Locality,-,-,-,0.0000,0.0092,0.5661,0.7490,0.8507,0.5755,Anini-Y
3,Safety Compliant Business,-,-,-,0.0000,0.0432,0.0802,0.2882,0.2237,0.1107,Anini-Y
4,Employment Generation,-,-,0.4292,0.2096,0.1051,0.2761,0.1022,0.1036,0.4465,Anini-Y
5,Cost of Living,-,-,1.5000,1.5086,2.2222,1.7500,1.9792,1.5000,1.9992,Anini-Y
6,Cost of Doing Business,-,-,0.6433,0.2969,1.6723,1.6839,1.7792,1.8546,1.9,Anini-Y
7,Financial Deepening,-,-,2.2377,0.3175,0.1384,0.2608,0.3806,0.3500,0.1128,Anini-Y
8,Productivity,-,-,0.0000,0.0000,0.0015,0.1786,0.0690,0.0715,0.0653,Anini-Y
9,Presence of Business and Professional Organizations,-,-,0.1953,0.0138,0.0142,0.0650,0.0236,0.0107,0.0074,Anini-Y
10,Compliance to National Directives,-,-,3.2323,0.0000,0.0000,2.4988,2.4286,2.3571,1.9231,Anini-Y
11,Presence of Investment Promotion Unit,-,-,3.3333,0.0000,0.0000,0.6250,0.6250,0.6250,0.0,Anini-Y
12,Compliance to ARTA Citizens Charter,-,-,1.9843,2.0742,0.0000,1.7474,2.4959,2.3896,1.0,Anini-Y
13,Capacity to Generate Local Resource,-,-,0.0000,0.0000,0.0000,0.0996,0.2057,0.0217,0.029,Anini-Y
14,Capacity of Health Services,-,-,0.1218,0.0233,0.0000,0.0597,0.0478,0.0468,0.0,Anini-Y
15,Capacity of School Services,-,-,0.0000,0.0000,0.0000,0.2593,0.0831,0.0573,0.0096,Anini-Y
16,Recognition of Performance,-,-,0.5013,0.0000,0.0000,0.2676,0.0652,0.0000,0.0,Anini-Y
17,Getting Business Permits,-,-,1.1111,1.1836,0.0000,2.2940,2.4958,1.8636,2.0,Anini-Y
18,Peace and Order,-,-,0.1575,0.2155,0.0000,0.1843,0.3444,0.1232,0.0002,Anini-Y
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.4882,0.0297,0.0000,0.0,Anini-Y
20,Road Network,-,-,0.0000,0.0000,0.0000,0.3709,0.0013,0.0300,0.0,Anini-Y
21,Distance to Ports,-,-,1.0993,0.8254,0.0000,2.4047,2.3702,2.3577,1.9875,Anini-Y
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.0000,1.7813,2.1000,0.2232,Anini-Y
23,Transportation Vehicles,-,-,0.0043,0.0115,0.0000,0.0059,0.0162,0.0355,0.0043,Anini-Y
24,Education,-,-,0.1221,0.2310,0.0000,0.0811,0.0400,0.0685,0.0568,Anini-Y
25,Health,-,-,0.1786,0.0357,0.0000,0.0530,0.0149,0.0340,0.0247,Anini-Y
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0544,0.0438,0.0796,0.0001,Anini-Y
27,Accommodation Capacity,-,-,0.1218,0.0187,0.0000,0.0000,0.0000,0.0000,0.0,Anini-Y
28,Information Technology Capacity,-,-,1.6085,0.9226,0.0000,0.4764,0.6157,0.0543,0.3043,Anini-Y
29,Financial Technology Capacity,-,-,0.2381,0.4063,0.0000,0.0543,0.1563,0.0893,0.0455,Anini-Y
30,Land Use Plan,-,-,-,0.0000,0.0000,2.3718,2.3718,2.3429,1.9054,Anini-Y
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4537,2.4537,2.4706,1.9993,Anini-Y
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.4107,2.5000,0.0000,0.0,Anini-Y
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2625,1.0,Anini-Y
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0613,0.0329,0.0024,0.0,Anini-Y
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Anini-Y
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4574,0.6309,0.3907,0.4246,Anini-Y
37,Utilities,-,-,-,0.0000,0.0000,1.5650,1.5654,1.0112,1.0008,Anini-Y
38,Employed Population,-,-,-,0.0000,0.0000,0.1280,0.0047,0.0035,0.0081,Anini-Y
39,Sanitary System,-,-,-,0.0000,0.0000,0.5152,1.0002,0.6250,1.0,Anini-Y
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Anini-Y
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Anini-Y
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Anini-Y
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Anini-Y
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Anini-Y
45,Internet Capability,-,-,-,-,-,-,-,-,1.1522,Anini-Y
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Anini-Y
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Anini-Y
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Anini-Y
49,New Technology,-,-,-,-,-,-,-,-,0.0,Anini-Y
