,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1847,0.4365,0.3152,0.0003,0.0012,0.0017,0.0043,0.0021,0.0034,Socorro (OR)
1,Local Economy Growth,0.3445,0.3472,0.0546,0.0009,0.0020,0.0022,1.0269,0.0016,0.001,Socorro (OR)
2,Active Establishments in the Locality,-,-,-,1.1085,0.0057,0.4460,0.4391,0.6202,0.412,Socorro (OR)
3,Safety Compliant Business,-,-,-,0.0039,0.2250,0.4347,0.5317,0.4448,0.2581,Socorro (OR)
4,Employment Generation,0.2935,1.0441,0.3254,0.3017,0.1200,0.2333,0.1566,0.1643,0.5475,Socorro (OR)
5,Cost of Living,3.4004,3.5791,3.0000,0.9052,1.8056,2.0000,0.7813,1.0938,1.9991,Socorro (OR)
6,Cost of Doing Business,3.2918,3.7030,3.6847,1.9778,2.0511,2.0045,2.3289,2.3671,1.896,Socorro (OR)
7,Financial Deepening,0.6285,1.9774,2.0833,0.4894,0.1720,0.3361,0.7212,0.4337,0.2896,Socorro (OR)
8,Productivity,0.0000,0.0475,0.0144,0.0000,0.0001,0.1448,0.0636,0.0843,0.1584,Socorro (OR)
9,Presence of Business and Professional Organizations,2.0080,0.0000,0.3385,0.0049,0.0503,0.1517,0.0897,0.0229,0.0423,Socorro (OR)
10,Compliance to National Directives,3.3333,3.3333,2.2222,2.2697,0.0000,2.4975,2.3571,2.2857,1.7308,Socorro (OR)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,1.9978,Socorro (OR)
12,Compliance to ARTA Citizens Charter,-,2.7332,1.5763,2.2980,0.0000,2.3707,2.4940,2.3215,2.0,Socorro (OR)
13,Capacity to Generate Local Resource,0.0000,0.0000,0.1357,0.0000,0.0000,0.2155,0.3878,0.1193,0.0614,Socorro (OR)
14,Capacity of Health Services,0.0847,0.1477,0.2266,0.1801,0.0000,0.1543,0.0943,0.1763,0.0382,Socorro (OR)
15,Capacity of School Services,0.0000,0.6319,0.7096,0.2771,0.0000,0.5275,0.1116,0.1276,0.0722,Socorro (OR)
16,Recognition of Performance,0.0000,0.5556,0.9774,0.2771,0.0000,0.1634,0.0847,0.2003,0.137,Socorro (OR)
17,Getting Business Permits,-,-,0.0000,1.4271,0.0000,2.3817,2.4761,2.4809,2.0,Socorro (OR)
18,Peace and Order,0.5759,0.1982,0.1420,0.2362,0.0000,0.4263,0.3444,0.2340,0.0002,Socorro (OR)
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5524,Socorro (OR)
20,Road Network,0.0000,0.0002,0.0039,0.0014,0.0000,0.0857,0.0032,0.0725,0.0008,Socorro (OR)
21,Distance to Ports,0.0000,1.9652,3.1507,2.4416,0.0000,2.3839,2.3238,2.3362,1.9867,Socorro (OR)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.2250,1.9969,2.2500,0.4507,Socorro (OR)
23,Transportation Vehicles,0.0239,0.3164,0.1657,0.1075,0.0000,0.0112,0.0338,0.0719,0.0069,Socorro (OR)
24,Education,0.2224,0.8074,0.5428,0.3004,0.0000,0.1635,0.1969,0.4373,0.2416,Socorro (OR)
25,Health,0.2030,0.1699,0.1457,0.1864,0.0000,0.1591,0.2686,0.1889,0.1468,Socorro (OR)
26,LGU Investment,0.7022,0.6534,0.0000,0.0000,0.0000,0.1683,0.1775,0.1880,0.0009,Socorro (OR)
27,Accommodation Capacity,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0,Socorro (OR)
28,Information Technology Capacity,0.0382,1.0342,1.1534,0.3770,0.0000,0.1360,0.2824,0.2717,0.4348,Socorro (OR)
29,Financial Technology Capacity,0.0616,0.2778,0.3333,0.2500,0.0000,0.4755,1.0313,0.1587,0.0909,Socorro (OR)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.3857,1.8649,Socorro (OR)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4853,1.9993,Socorro (OR)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2664,1.002,Socorro (OR)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0059,Socorro (OR)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1550,0.0496,0.0023,0.0,Socorro (OR)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Socorro (OR)
36,Emergency Infrastructure,-,-,-,0.9776,0.0000,0.5828,0.5990,0.3701,0.4556,Socorro (OR)
37,Utilities,-,-,-,0.9972,0.0000,1.8802,1.8788,1.2638,1.5011,Socorro (OR)
