,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0021,0.0560,0.0994,0.0142,0.0261,0.0453,0.0318,0.1601,0.0393,Salvador
1,Local Economy Growth,1.6465,0.9819,0.7398,0.0579,0.1292,0.1621,0.6257,0.2973,0.0009,Salvador
2,Active Establishments in the Locality,-,-,-,0.1202,0.1234,0.1301,0.1294,0.2102,0.1819,Salvador
3,Safety Compliant Business,-,-,-,0.0419,0.0383,0.0846,0.1527,0.1284,0.1009,Salvador
4,Employment Generation,0.0010,0.0932,0.4574,0.0702,0.0386,0.1096,0.1439,0.1659,0.0147,Salvador
5,Cost of Living,2.8846,2.4004,2.2500,1.0776,1.2755,0.9921,1.4085,1.8506,1.2051,Salvador
6,Cost of Doing Business,3.0538,3.4751,3.4805,2.0373,1.8802,1.9081,1.9463,1.6843,1.429,Salvador
7,Financial Deepening,0.0107,0.0510,0.1353,0.1333,0.1078,0.0611,0.0685,0.0806,0.0795,Salvador
8,Productivity,2.8734,0.2963,0.1810,0.0096,0.0666,0.0886,0.1314,0.1317,0.0307,Salvador
9,Presence of Business and Professional Organizations,1.0870,1.3939,0.2676,0.0142,0.0265,0.0121,0.0034,0.0183,0.0103,Salvador
10,Compliance to National Directives,3.3333,3.3333,3.1373,2.2222,2.4306,2.3611,2.3438,2.2794,1.6429,Salvador
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.7778,Salvador
12,Compliance to ARTA Citizens Charter,-,3.0584,2.0056,1.7045,2.2050,1.7936,2.1441,1.6674,2.0,Salvador
13,Capacity to Generate Local Resource,1.7202,1.9519,0.2234,1.1714,1.3550,0.0421,0.0544,0.0463,0.0596,Salvador
14,Capacity of Health Services,0.0249,0.0557,0.0551,0.0423,0.2543,0.0356,0.0371,0.0282,0.1022,Salvador
15,Capacity of School Services,0.3916,0.3565,0.3013,0.3549,0.4019,0.0463,0.2106,0.0690,0.2012,Salvador
16,Recognition of Performance,0.0000,0.4109,0.4762,0.3549,0.1205,0.2636,0.1271,0.0877,0.1685,Salvador
17,Getting Business Permits,-,-,3.0962,1.3442,2.1144,2.2962,2.1354,2.3975,2.0,Salvador
18,Peace and Order,0.3788,0.2543,0.8436,0.4490,0.1391,0.0104,0.0599,0.0124,0.0002,Salvador
19,Social Protection,-,-,0.1204,0.2168,1.1929,0.0993,0.1589,0.1469,1.032,Salvador
20,Road Network,0.1854,0.0018,0.7539,0.0074,0.3547,0.0626,0.0267,0.0461,0.0008,Salvador
21,Distance to Ports,3.0406,3.1119,3.1530,2.3359,2.0486,2.4167,2.1831,2.3864,1.7776,Salvador
22,Availability of Basic Utilities,3.2911,3.3333,3.3333,2.5000,2.5000,2.4056,2.3745,2.2664,1.0037,Salvador
23,Transportation Vehicles,0.0057,0.0397,0.0222,0.0000,0.0031,0.0263,0.0404,0.1546,0.2037,Salvador
24,Education,0.0730,0.1763,0.1319,0.0891,0.1128,0.1469,0.1473,0.1415,0.1629,Salvador
25,Health,0.0070,0.1648,0.1375,0.0151,0.0474,0.0596,0.0500,0.0442,0.0461,Salvador
26,LGU Investment,0.4630,1.7047,3.3333,2.5000,1.5035,0.1725,0.1018,0.0370,0.0025,Salvador
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,0.0046,Salvador
28,Information Technology Capacity,0.5558,0.4552,0.8880,0.5401,0.9836,0.7373,0.6609,1.0417,0.0902,Salvador
29,Financial Technology Capacity,0.0194,0.0557,0.0649,0.0188,0.0388,0.0391,0.0705,0.0538,0.0274,Salvador
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.4545,2.4600,1.9048,Salvador
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.0238,2.5000,2.5000,1.8889,Salvador
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2703,1.0485,Salvador
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2567,1.0071,Salvador
34,Budget for DRRMP,-,-,-,0.0639,0.2849,0.1985,0.1022,0.1476,0.0755,Salvador
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Salvador
36,Emergency Infrastructure,-,-,-,0.8468,0.8459,0.3526,0.5232,0.2954,0.3843,Salvador
37,Utilities,-,-,-,1.0178,1.6872,1.8915,1.8816,1.2601,1.5033,Salvador
38,Employed Population,-,-,-,0.0790,0.0271,0.0193,0.0033,0.0040,0.015,Salvador
39,Sanitary System,-,-,-,0.0375,1.5360,1.9927,1.9864,1.8831,1.5045,Salvador
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.018,Salvador
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0018,Salvador
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Salvador
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0457,Salvador
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Salvador
45,Internet Capability,-,-,-,-,-,-,-,-,1.0174,Salvador
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0252,Salvador
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Salvador
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Salvador
49,New Technology,-,-,-,-,-,-,-,-,0.0,Salvador
