,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0556,0.0000,0.0000,0.0000,0.0066,0.0045,0.0008,Mabuhay
1,Local Economy Growth,-,-,0.1085,0.0000,0.0000,0.0000,0.9307,0.0014,0.0004,Mabuhay
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0557,0.1882,0.2095,0.0793,Mabuhay
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0000,0.1706,0.0776,0.0554,Mabuhay
4,Employment Generation,-,-,0.0385,0.0000,0.0172,0.0329,0.0355,0.0413,0.2086,Mabuhay
5,Cost of Living,-,-,2.0833,0.9483,1.4815,1.5000,2.3958,1.5000,1.999,Mabuhay
6,Cost of Doing Business,-,-,3.5569,1.7347,1.9991,1.6324,2.2917,2.1189,1.8818,Mabuhay
7,Financial Deepening,-,-,0.8488,0.1455,0.0042,0.0347,0.1404,0.1740,0.0915,Mabuhay
8,Productivity,-,-,0.0177,0.0000,0.0000,0.0216,0.0189,0.0343,0.0303,Mabuhay
9,Presence of Business and Professional Organizations,-,-,0.1563,0.0118,0.0120,0.1418,0.0000,0.0076,0.2875,Mabuhay
10,Compliance to National Directives,-,-,2.7946,0.0000,0.0000,1.2500,2.3929,2.3214,1.7692,Mabuhay
11,Presence of Investment Promotion Unit,-,-,0.8333,0.0000,0.0000,1.8750,1.2500,0.0000,0.0,Mabuhay
12,Compliance to ARTA Citizens Charter,-,-,1.6221,1.7553,0.0000,0.0000,2.4351,2.0624,2.0,Mabuhay
13,Capacity to Generate Local Resource,-,-,0.1064,0.0000,0.0000,0.0000,0.1406,0.0202,0.1268,Mabuhay
14,Capacity of Health Services,-,-,0.1271,0.0974,0.0000,0.0258,0.0028,0.0148,0.008,Mabuhay
15,Capacity of School Services,-,-,0.2697,0.0000,0.0000,0.0577,0.0102,0.0454,0.0192,Mabuhay
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0741,Mabuhay
17,Getting Business Permits,-,-,0.0000,1.3249,0.0000,0.0000,1.6611,1.8655,1.0,Mabuhay
18,Peace and Order,-,-,0.1154,0.1649,0.0000,0.2765,0.3827,0.1724,0.0002,Mabuhay
19,Social Protection,-,-,0.0649,0.0000,0.0000,0.7809,0.3576,0.0623,0.0,Mabuhay
20,Road Network,-,-,0.0060,0.0000,0.0000,0.0450,0.0003,0.0371,0.0009,Mabuhay
21,Distance to Ports,-,-,2.9396,2.3727,0.0000,1.6632,2.1785,2.0270,1.9489,Mabuhay
22,Availability of Basic Utilities,-,-,3.0556,0.0000,0.0000,1.8875,1.6375,2.5000,0.227,Mabuhay
23,Transportation Vehicles,-,-,0.0681,0.0442,0.0000,0.0009,0.0052,0.0092,0.0016,Mabuhay
24,Education,-,-,0.1410,0.0787,0.0000,0.0283,0.0297,0.0438,0.0451,Mabuhay
25,Health,-,-,0.0665,0.0431,0.0000,0.0000,0.0088,0.0122,0.0,Mabuhay
26,LGU Investment,-,-,1.4455,0.0000,0.0000,0.0696,0.0502,0.1172,0.0014,Mabuhay
27,Accommodation Capacity,-,-,0.3936,0.0105,0.0000,0.2628,0.2636,0.0000,0.0,Mabuhay
28,Information Technology Capacity,-,-,0.7249,0.3770,0.0000,0.0430,0.3148,0.1630,0.087,Mabuhay
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.5060,0.2727,Mabuhay
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4615,2.4615,2.4429,1.9189,Mabuhay
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.0833,2.5000,2.4559,1.9988,Mabuhay
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,1.2500,1.2829,1.002,Mabuhay
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2575,1.0059,Mabuhay
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.6323,0.0390,0.0019,0.0,Mabuhay
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Mabuhay
36,Emergency Infrastructure,-,-,-,0.0077,0.0000,0.4759,0.4773,0.2639,0.395,Mabuhay
37,Utilities,-,-,-,0.0000,0.0000,1.8758,1.8747,1.2446,1.4931,Mabuhay
38,Employed Population,-,-,-,0.0000,0.0000,0.0000,0.0000,0.3925,0.1013,Mabuhay
39,Sanitary System,-,-,-,0.0000,0.0000,2.0121,0.9897,1.2501,1.0,Mabuhay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mabuhay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mabuhay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mabuhay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Mabuhay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mabuhay
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Mabuhay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0098,Mabuhay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mabuhay
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Mabuhay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mabuhay
