,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0001,0.0014,0.0024,0.0020,0.0011,0.0002,Tubo
1,Local Economy Growth,-,-,-,0.0039,0.0050,0.0027,1.0254,0.0008,0.0006,Tubo
2,Active Establishments in the Locality,-,-,-,0.0000,0.0010,0.0785,0.1104,0.1339,0.0397,Tubo
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tubo
4,Employment Generation,-,-,-,0.0500,0.0225,0.0675,0.0488,0.0528,0.0651,Tubo
5,Cost of Living,-,-,-,1.1638,1.9444,2.2500,0.7292,1.6250,1.9995,Tubo
6,Cost of Doing Business,-,-,-,1.0120,0.8994,0.7664,1.4498,2.2881,1.5771,Tubo
7,Financial Deepening,-,-,-,0.0000,0.0000,0.0000,0.0028,0.0078,0.0039,Tubo
8,Productivity,-,-,-,0.0003,0.0011,0.0322,0.0300,0.0410,0.0292,Tubo
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,Tubo
10,Compliance to National Directives,-,-,-,0.0000,0.0000,2.4994,2.4643,2.3929,1.8462,Tubo
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,1.9984,Tubo
12,Compliance to ARTA Citizens Charter,-,-,-,0.0000,0.0000,0.0000,1.2500,1.2500,2.0,Tubo
13,Capacity to Generate Local Resource,-,-,-,0.5886,0.0000,0.0073,0.0049,0.0029,0.0036,Tubo
14,Capacity of Health Services,-,-,-,0.1628,0.0000,0.0539,0.0549,0.0618,0.1607,Tubo
15,Capacity of School Services,-,-,-,0.1127,0.0000,0.0618,0.0093,0.0039,0.0118,Tubo
16,Recognition of Performance,-,-,-,0.1127,0.0000,0.0694,0.0000,0.1172,0.0917,Tubo
17,Getting Business Permits,-,-,-,2.1804,0.0000,1.6083,1.6599,1.8655,1.0,Tubo
18,Peace and Order,-,-,-,0.4483,0.0000,0.1959,0.3189,0.0862,1.0182,Tubo
19,Social Protection,-,-,-,0.0867,0.0000,0.1189,0.0966,0.0244,1.1061,Tubo
20,Road Network,-,-,-,0.0003,0.0000,0.2764,0.0005,0.2443,0.0001,Tubo
21,Distance to Ports,-,-,-,1.4048,0.0000,1.9723,1.8412,1.9457,1.8079,Tubo
22,Availability of Basic Utilities,-,-,-,0.0000,0.0000,2.4510,2.2010,2.4510,0.5163,Tubo
23,Transportation Vehicles,-,-,-,0.0019,0.0000,0.0005,0.0002,0.0014,0.0005,Tubo
24,Education,-,-,-,0.0349,0.0000,0.0049,0.0158,0.0064,0.0132,Tubo
25,Health,-,-,-,0.0590,0.0000,0.0231,0.0186,0.0853,0.0607,Tubo
26,LGU Investment,-,-,-,0.1811,0.0000,0.1219,0.0596,0.1228,0.0003,Tubo
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tubo
28,Information Technology Capacity,-,-,-,0.1984,0.0000,0.1833,0.2083,0.1087,0.087,Tubo
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0694,0.0455,Tubo
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4744,2.4744,2.4571,1.9324,Tubo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4537,2.4706,1.9988,Tubo
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,2.5000,0.0000,1.002,Tubo
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2674,1.0138,Tubo
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1486,0.0456,0.0024,0.0,Tubo
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tubo
36,Emergency Infrastructure,-,-,-,0.4757,0.0000,0.0305,0.0264,0.2349,0.3492,Tubo
37,Utilities,-,-,-,1.0242,0.0000,1.8720,1.2339,1.2686,1.5042,Tubo
38,Employed Population,-,-,-,0.0281,0.0000,0.1036,0.0801,0.1553,0.0588,Tubo
39,Sanitary System,-,-,-,0.0000,0.0000,1.0000,1.0000,1.8750,1.5,Tubo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tubo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tubo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tubo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tubo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tubo
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Tubo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tubo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tubo
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tubo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tubo
