,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.4859,0.0026,0.0228,0.0348,0.0740,0.6564,0.0045,Cuenca
1,Local Economy Growth,-,-,0.0603,0.0024,0.0028,0.0016,1.0280,0.0098,0.0015,Cuenca
2,Active Establishments in the Locality,-,-,-,0.0798,0.0087,0.5775,0.7470,0.8256,0.7269,Cuenca
3,Safety Compliant Business,-,-,-,0.7926,0.4721,1.5624,1.7998,0.6728,0.5087,Cuenca
4,Employment Generation,-,-,0.6436,0.6244,0.1822,0.4653,0.4318,0.4791,0.5679,Cuenca
5,Cost of Living,-,-,3.2500,1.8103,1.2963,1.7500,0.9896,1.4688,1.9993,Cuenca
6,Cost of Doing Business,-,-,2.9442,1.9851,1.6968,1.6840,1.8675,1.8977,1.8944,Cuenca
7,Financial Deepening,-,-,1.0802,0.3307,0.0797,0.1865,0.3308,0.3074,0.2445,Cuenca
8,Productivity,-,-,0.0087,0.0008,0.0127,0.3192,0.3137,1.0371,0.3119,Cuenca
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Cuenca
10,Compliance to National Directives,-,-,2.5724,2.3684,0.0000,2.4988,2.4286,2.3571,1.8077,Cuenca
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Cuenca
12,Compliance to ARTA Citizens Charter,-,-,2.1591,2.0842,0.0000,2.1522,2.4742,1.9876,2.0,Cuenca
13,Capacity to Generate Local Resource,-,-,1.5329,1.1310,0.0000,0.1214,0.2812,0.0000,0.1495,Cuenca
14,Capacity of Health Services,-,-,0.0533,0.1177,0.0000,0.0648,0.0426,0.0859,0.0445,Cuenca
15,Capacity of School Services,-,-,0.3201,0.1675,0.0000,0.4759,0.1148,0.0702,0.0297,Cuenca
16,Recognition of Performance,-,-,0.0000,0.1675,0.0000,0.0694,0.1042,0.0000,0.0,Cuenca
17,Getting Business Permits,-,-,1.1111,2.2154,0.0000,2.3622,2.3109,1.5527,0.5,Cuenca
18,Peace and Order,-,-,0.1207,0.2043,0.0000,0.2304,0.3316,0.1170,0.0002,Cuenca
19,Social Protection,-,-,0.0703,0.6303,0.0000,1.2933,1.4538,0.2580,1.1613,Cuenca
20,Road Network,-,-,0.0000,1.3136,0.0000,0.2134,0.0008,0.0602,0.0014,Cuenca
21,Distance to Ports,-,-,3.0543,2.4043,0.0000,2.3172,2.2437,2.2448,1.9704,Cuenca
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.5500,2.1875,2.4375,0.2232,Cuenca
23,Transportation Vehicles,-,-,0.2683,0.1742,0.0000,0.0121,0.0301,0.1245,0.0318,Cuenca
24,Education,-,-,0.1019,0.1855,0.0000,0.1376,0.0549,0.0926,0.0783,Cuenca
25,Health,-,-,0.2958,0.4261,0.0000,0.0824,0.1009,0.0764,0.0878,Cuenca
26,LGU Investment,-,-,1.2336,0.1433,0.0000,0.0855,0.0537,0.1294,0.0003,Cuenca
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0244,0.0000,0.0048,0.0084,Cuenca
28,Information Technology Capacity,-,-,0.8836,0.4464,0.0000,0.2194,0.4213,0.3804,0.3043,Cuenca
29,Financial Technology Capacity,-,-,0.6667,1.0000,0.0000,0.1087,0.6250,0.3175,0.1818,Cuenca
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4571,1.9324,Cuenca
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Cuenca
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2664,1.001,Cuenca
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0050,1.004,Cuenca
34,Budget for DRRMP,-,-,-,0.0016,0.0000,0.1461,0.0423,0.0019,0.0,Cuenca
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Cuenca
36,Emergency Infrastructure,-,-,-,0.8707,0.0000,0.4763,0.4763,0.2717,0.3772,Cuenca
37,Utilities,-,-,-,1.0112,0.0000,1.8785,1.8750,1.2500,1.0,Cuenca
38,Employed Population,-,-,-,0.5827,0.0000,0.0366,0.0330,0.0305,0.0079,Cuenca
39,Sanitary System,-,-,-,1.5874,0.0000,2.0548,1.9986,1.8751,1.5,Cuenca
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0533,Cuenca
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Cuenca
42,STEM graduates,-,-,-,-,-,-,-,-,0.0391,Cuenca
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0224,Cuenca
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Cuenca
45,Internet Capability,-,-,-,-,-,-,-,-,0.3043,Cuenca
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Cuenca
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Cuenca
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Cuenca
49,New Technology,-,-,-,-,-,-,-,-,0.0,Cuenca
