,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0002,0.0008,0.0017,0.0029,0.0053,0.0014,Las Navas
1,Local Economy Growth,-,-,-,0.0014,0.0007,0.0000,1.0260,0.1219,0.0002,Las Navas
2,Active Establishments in the Locality,-,-,-,0.0176,0.0018,0.0010,0.2806,0.2137,0.1265,Las Navas
3,Safety Compliant Business,-,-,-,0.0274,0.2215,0.1785,0.2221,0.2012,0.1024,Las Navas
4,Employment Generation,-,-,-,0.1781,0.0000,0.1408,0.1085,0.1069,0.0831,Las Navas
5,Cost of Living,-,-,-,2.0259,0.8796,1.5000,2.5000,1.2813,1.9994,Las Navas
6,Cost of Doing Business,-,-,-,1.2615,1.0419,1.7245,1.9079,1.9156,1.591,Las Navas
7,Financial Deepening,-,-,-,0.1720,0.0210,0.0483,0.0693,0.1291,0.0229,Las Navas
8,Productivity,-,-,-,0.0003,0.0000,0.0718,0.0568,0.0698,0.0351,Las Navas
9,Presence of Business and Professional Organizations,-,-,-,0.2655,0.2939,0.2553,0.4219,0.0000,0.0063,Las Navas
10,Compliance to National Directives,-,-,-,2.1711,0.0000,1.2488,2.4286,2.3929,1.8462,Las Navas
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.9987,Las Navas
12,Compliance to ARTA Citizens Charter,-,-,-,2.2784,0.0000,2.3927,2.4875,2.2584,2.0,Las Navas
13,Capacity to Generate Local Resource,-,-,-,0.3580,0.0000,0.0526,0.1494,0.0061,0.0077,Las Navas
14,Capacity of Health Services,-,-,-,0.2863,0.0000,0.1207,0.1171,0.0778,0.0105,Las Navas
15,Capacity of School Services,-,-,-,0.1651,0.0000,0.2686,0.0326,0.1407,0.1617,Las Navas
16,Recognition of Performance,-,-,-,0.1651,0.0000,0.0000,0.0000,0.1283,0.0,Las Navas
17,Getting Business Permits,-,-,-,0.7273,0.0000,0.6150,1.4815,1.8655,1.5,Las Navas
18,Peace and Order,-,-,-,0.1529,0.0000,0.1728,0.2679,0.1170,0.0001,Las Navas
19,Social Protection,-,-,-,0.4810,0.0000,1.3606,1.1866,0.2827,0.8365,Las Navas
20,Road Network,-,-,-,0.0017,0.0000,0.1604,0.0010,0.1376,0.0,Las Navas
21,Distance to Ports,-,-,-,0.7666,0.0000,0.6955,2.2771,2.2516,1.9344,Las Navas
22,Availability of Basic Utilities,-,-,-,1.2500,0.0000,1.2707,1.0207,1.9688,0.1067,Las Navas
23,Transportation Vehicles,-,-,-,0.0117,0.0000,0.0096,0.0260,0.0477,0.0125,Las Navas
24,Education,-,-,-,0.1999,0.0000,0.1005,0.1277,0.0322,0.1063,Las Navas
25,Health,-,-,-,0.0261,0.0000,0.0258,0.0192,0.0296,0.0226,Las Navas
26,LGU Investment,-,-,-,0.0000,0.0000,0.0608,0.0336,0.1370,0.0,Las Navas
27,Accommodation Capacity,-,-,-,0.0129,0.0000,0.0290,0.0250,0.0136,0.0431,Las Navas
28,Information Technology Capacity,-,-,-,0.4365,0.0000,0.2097,0.3148,0.1087,0.087,Las Navas
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Las Navas
30,Land Use Plan,-,-,-,2.5000,0.0000,0.0000,2.0000,2.0000,1.8378,Las Navas
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,0.2778,2.3611,2.4853,1.9993,Las Navas
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,0.9821,1.7500,1.2582,1.0005,Las Navas
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,2.5000,1.2550,1.004,Las Navas
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1360,0.0422,0.0025,0.0,Las Navas
35,Local Risk Assessments,-,-,-,2.5000,0.0000,0.0000,2.5000,2.5000,2.0,Las Navas
36,Emergency Infrastructure,-,-,-,0.8944,0.0000,0.0276,0.0295,0.0398,0.3613,Las Navas
37,Utilities,-,-,-,0.9839,0.0000,0.6223,1.5522,1.2505,1.2432,Las Navas
38,Employed Population,-,-,-,0.1476,0.0000,0.7314,0.5652,0.0262,0.0068,Las Navas
39,Sanitary System,-,-,-,1.0011,0.0000,0.5049,1.4974,0.0000,1.0,Las Navas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0146,Las Navas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Las Navas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Las Navas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Las Navas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Las Navas
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Las Navas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Las Navas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Las Navas
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Las Navas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Las Navas
