,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0384,0.0322,0.0001,0.0003,0.0020,0.0127,0.0024,0.0002,Binuangan
1,Local Economy Growth,-,0.1456,0.0663,0.0039,0.0036,0.0040,0.0317,0.0031,0.0,Binuangan
2,Active Establishments in the Locality,-,-,-,0.1051,0.0010,0.0651,0.0893,0.1223,0.1421,Binuangan
3,Safety Compliant Business,-,-,-,0.0478,0.0952,0.4462,0.5744,0.5901,0.3342,Binuangan
4,Employment Generation,-,0.0000,0.0394,0.0504,0.0381,0.0323,0.0873,0.0461,0.0497,Binuangan
5,Cost of Living,-,2.8312,2.2500,1.0776,1.1574,1.7500,0.4918,1.8750,1.3421,Binuangan
6,Cost of Doing Business,-,1.9083,3.5018,2.0884,2.0907,2.0637,2.1623,2.2307,1.4819,Binuangan
7,Financial Deepening,-,0.3531,0.3858,0.0000,0.0000,0.0000,0.0468,0.0834,0.0251,Binuangan
8,Productivity,-,0.0000,0.0042,0.0004,0.0014,0.0207,0.0572,0.0212,0.0301,Binuangan
9,Presence of Business and Professional Organizations,-,0.0000,0.0130,0.0000,0.0000,0.0000,0.0194,0.0000,0.0,Binuangan
10,Compliance to National Directives,-,2.0833,1.3889,0.0000,0.0000,2.4988,2.5000,2.4405,1.9545,Binuangan
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,1.8750,2.5000,2.5000,0.6667,Binuangan
12,Compliance to ARTA Citizens Charter,-,1.3286,2.0668,2.3412,0.0000,2.3654,2.3540,2.0419,2.0,Binuangan
13,Capacity to Generate Local Resource,-,1.5237,1.3430,1.1818,0.0000,0.0215,0.0343,0.0036,0.0019,Binuangan
14,Capacity of Health Services,-,0.0180,0.0837,0.0116,0.0000,0.0175,0.0511,0.0638,0.0001,Binuangan
15,Capacity of School Services,-,0.2259,0.3155,0.1175,0.0000,0.2070,0.0450,0.0149,0.02,Binuangan
16,Recognition of Performance,-,0.4167,0.7143,0.1175,0.0000,0.0694,0.0000,0.0000,0.0625,Binuangan
17,Getting Business Permits,-,-,1.1111,2.2300,0.0000,2.3089,2.4172,1.5473,1.0,Binuangan
18,Peace and Order,-,0.6038,0.6808,0.6954,0.0000,0.2419,0.5044,0.1875,0.0001,Binuangan
19,Social Protection,-,-,0.0261,0.2984,0.0000,0.1038,0.0922,0.0926,0.1787,Binuangan
20,Road Network,-,0.0002,0.0024,0.0226,0.0000,0.0148,0.0043,0.0109,0.0,Binuangan
21,Distance to Ports,-,2.7035,3.2536,2.3773,0.0000,2.2882,2.4558,2.3823,1.8931,Binuangan
22,Availability of Basic Utilities,-,3.3333,3.3333,1.5625,0.0000,2.4438,2.4644,2.4675,0.2239,Binuangan
23,Transportation Vehicles,-,0.0599,0.0414,0.0311,0.0000,0.0036,0.0159,0.0337,0.0,Binuangan
24,Education,-,0.0356,0.0741,0.0570,0.0000,0.0062,0.0156,0.0393,0.0298,Binuangan
25,Health,-,0.0725,0.1275,0.0891,0.0000,0.0068,0.0000,0.0091,0.0,Binuangan
26,LGU Investment,-,0.1794,0.6924,0.2123,0.0000,0.0383,0.1411,0.2190,0.0015,Binuangan
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0107,0.0,Binuangan
28,Information Technology Capacity,-,0.8932,0.9101,0.4563,0.0000,0.1930,0.3125,0.3571,0.0,Binuangan
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Binuangan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.5000,1.9722,Binuangan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0370,2.5000,2.4762,1.9995,Binuangan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2763,1.0213,Binuangan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.4394,1.25,Binuangan
34,Budget for DRRMP,-,-,-,0.0037,0.0000,0.0411,0.1454,0.0035,0.0013,Binuangan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Binuangan
36,Emergency Infrastructure,-,-,-,0.8574,0.0000,0.4285,0.4167,0.2684,0.4395,Binuangan
37,Utilities,-,-,-,0.7033,0.0000,1.8839,1.9123,1.3134,1.4984,Binuangan
38,Employed Population,-,-,-,0.0345,0.0000,0.0317,0.0979,0.0831,0.0101,Binuangan
39,Sanitary System,-,-,-,1.5244,0.0000,2.0136,1.9992,1.8777,1.5001,Binuangan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Binuangan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Binuangan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Binuangan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Binuangan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Binuangan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Binuangan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Binuangan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Binuangan
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Binuangan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Binuangan
