,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1784,0.0023,0.1116,0.0171,0.0172,0.0019,0.0000,0.0194,0.0062,Hinigaran
1,Local Economy Growth,0.8651,0.0000,0.1596,0.0157,0.0090,0.0007,0.0000,0.0033,0.0,Hinigaran
2,Active Establishments in the Locality,-,-,-,0.1707,0.1865,0.0282,0.0000,0.2454,0.2827,Hinigaran
3,Safety Compliant Business,-,-,-,0.0116,0.0135,0.0092,0.0000,0.1727,0.0,Hinigaran
4,Employment Generation,0.0000,0.0000,0.0902,0.0092,0.0000,0.1058,0.0000,0.1219,0.0559,Hinigaran
5,Cost of Living,2.7299,2.9554,2.0000,1.3514,1.9444,0.8730,0.3448,1.0938,1.7063,Hinigaran
6,Cost of Doing Business,2.0338,1.7777,2.9415,1.9832,1.1428,1.8977,2.0440,1.4168,1.4728,Hinigaran
7,Financial Deepening,0.4888,0.4834,0.8152,0.5429,0.0350,0.1508,0.1412,0.2078,0.2729,Hinigaran
8,Productivity,0.0000,0.0000,0.0034,0.0000,0.0000,0.0008,0.0000,0.1006,0.057,Hinigaran
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Hinigaran
10,Compliance to National Directives,1.6667,1.6667,2.8596,1.2500,0.0000,1.2500,1.2500,0.0000,0.5714,Hinigaran
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,1.2500,0.0000,2.5000,2.5000,2.5000,1.9744,Hinigaran
12,Compliance to ARTA Citizens Charter,-,0.0000,1.5807,1.9923,0.0000,2.0166,2.2647,2.0814,2.0,Hinigaran
13,Capacity to Generate Local Resource,0.4514,0.2819,0.0000,0.0000,0.0000,0.0827,0.0000,0.0127,0.0042,Hinigaran
14,Capacity of Health Services,0.0884,0.1763,0.1402,0.1192,0.0000,0.1847,0.1292,0.1188,0.0013,Hinigaran
15,Capacity of School Services,0.0000,0.0000,0.4205,0.1510,0.0000,0.2128,0.1316,0.0690,0.0193,Hinigaran
16,Recognition of Performance,0.0000,0.0000,0.7143,0.1510,0.0000,0.1912,0.0000,0.0000,0.3559,Hinigaran
17,Getting Business Permits,-,-,1.1111,1.0350,0.0000,2.4371,2.4079,1.5150,0.5,Hinigaran
18,Peace and Order,0.2602,0.0286,0.0179,0.1471,0.0000,0.0192,0.0192,0.0449,0.0,Hinigaran
19,Social Protection,-,-,0.6941,0.3155,0.0000,0.0782,0.0799,0.0000,0.0,Hinigaran
20,Road Network,0.0000,0.0000,0.0006,0.0000,0.0000,0.0194,0.0001,0.0351,0.0009,Hinigaran
21,Distance to Ports,3.1929,3.1924,3.0373,2.2850,0.0000,2.2205,2.3798,2.3826,1.7998,Hinigaran
22,Availability of Basic Utilities,0.0000,0.0000,3.3333,2.5000,0.0000,2.4060,2.4063,2.1075,0.0069,Hinigaran
23,Transportation Vehicles,0.0968,0.1502,0.3022,0.1717,0.0000,0.0300,0.0283,0.0198,0.0385,Hinigaran
24,Education,0.1458,0.1062,0.1383,0.1469,0.0000,0.1349,0.1092,0.1178,0.0771,Hinigaran
25,Health,0.1428,0.1247,0.0816,0.0476,0.0000,0.1526,0.1594,0.0573,0.1113,Hinigaran
26,LGU Investment,1.0031,0.0000,0.1611,0.0000,0.0000,0.3550,0.0000,0.0110,0.0006,Hinigaran
27,Accommodation Capacity,0.1221,0.0000,0.0701,0.0118,0.0000,0.0252,0.0242,0.0165,0.0146,Hinigaran
28,Information Technology Capacity,0.0000,0.4977,0.8116,0.4394,0.0000,0.2109,0.2100,0.1364,0.0705,Hinigaran
29,Financial Technology Capacity,0.1142,0.1852,0.1404,0.1655,0.0000,0.1558,0.1457,0.1893,0.069,Hinigaran
30,Land Use Plan,-,-,-,2.5000,0.0000,0.9744,0.9744,2.2500,0.3182,Hinigaran
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.5000,2.5000,2.4737,2.0,Hinigaran
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,0.0000,1.2542,1.024,Hinigaran
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3304,1.005,Hinigaran
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0201,0.0,Hinigaran
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0,Hinigaran
36,Emergency Infrastructure,-,-,-,0.8634,0.0000,0.4964,0.4995,0.2512,0.0248,Hinigaran
37,Utilities,-,-,-,0.9821,0.0000,1.8694,1.8694,1.2407,1.4665,Hinigaran
38,Employed Population,-,-,-,0.0806,0.0000,0.0725,0.0697,0.0037,0.0048,Hinigaran
39,Sanitary System,-,-,-,1.5775,0.0000,2.0095,1.9997,1.2500,1.0002,Hinigaran
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Hinigaran
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Hinigaran
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Hinigaran
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0012,Hinigaran
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Hinigaran
45,Internet Capability,-,-,-,-,-,-,-,-,0.0381,Hinigaran
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Hinigaran
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Hinigaran
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Hinigaran
49,New Technology,-,-,-,-,-,-,-,-,0.0,Hinigaran
