,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0621,0.3326,0.3497,0.0112,0.0117,0.0110,0.0180,0.0068,0.0272,Tayabas
1,Local Economy Growth,1.1087,0.2832,0.4709,0.0432,0.0675,0.0730,0.8631,0.4342,0.0653,Tayabas
2,Active Establishments in the Locality,-,-,-,0.1387,0.3637,0.2353,0.1692,0.2441,0.2597,Tayabas
3,Safety Compliant Business,-,-,-,0.2698,0.2946,0.4377,0.3660,0.6750,0.4497,Tayabas
4,Employment Generation,0.0301,0.1286,0.2384,0.0595,0.0261,0.1007,0.0599,0.1227,0.0182,Tayabas
5,Cost of Living,3.1410,2.7627,4.0000,1.6379,0.7653,0.9127,2.1831,1.0065,1.7692,Tayabas
6,Cost of Doing Business,2.1749,2.5219,3.3952,1.6058,2.1392,2.1606,1.9701,1.6653,1.5428,Tayabas
7,Financial Deepening,0.0448,0.0973,0.1804,0.1200,0.1202,0.1311,0.2134,0.1835,0.2342,Tayabas
8,Productivity,0.0000,0.1054,0.1533,0.0092,0.0784,0.0887,0.0631,0.0966,0.0263,Tayabas
9,Presence of Business and Professional Organizations,0.0151,0.0300,1.2232,0.0651,0.0501,0.0014,0.0010,0.0013,0.0009,Tayabas
10,Compliance to National Directives,3.3333,3.3333,2.2484,2.2222,1.9444,2.0833,2.0313,1.9853,1.3571,Tayabas
11,Presence of Investment Promotion Unit,0.8333,0.8333,2.5000,2.5000,2.5000,2.5000,2.5000,2.5000,1.8413,Tayabas
12,Compliance to ARTA Citizens Charter,-,2.3630,1.8062,1.8354,2.1309,1.8011,2.0997,1.4570,2.0,Tayabas
13,Capacity to Generate Local Resource,0.0000,0.0000,1.6793,1.3247,0.9979,0.0496,0.0900,0.0573,0.1635,Tayabas
14,Capacity of Health Services,0.0567,0.1587,0.0982,0.1365,0.3007,0.1113,0.1135,0.0361,0.1379,Tayabas
15,Capacity of School Services,0.5402,0.2099,0.4420,0.2987,0.4294,0.0697,0.1445,0.0291,0.2113,Tayabas
16,Recognition of Performance,0.0000,0.2713,0.6019,0.2987,0.3501,0.3216,0.0686,0.0000,0.0189,Tayabas
17,Getting Business Permits,-,-,2.8313,1.9865,1.8453,2.0618,1.8750,1.5695,2.0,Tayabas
18,Peace and Order,0.3783,0.3085,0.5518,0.2791,0.0859,0.0398,0.0599,0.0132,0.0001,Tayabas
19,Social Protection,-,-,0.1506,0.2240,1.1656,0.2034,0.3895,0.3986,0.733,Tayabas
20,Road Network,0.0000,0.0021,0.5775,0.0117,0.4336,0.1740,0.0417,0.1042,0.0025,Tayabas
21,Distance to Ports,0.0000,2.6741,2.6933,1.8603,1.8498,1.7719,1.8298,1.8876,1.5389,Tayabas
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,2.5000,2.2550,2.1984,2.4083,1.5393,Tayabas
23,Transportation Vehicles,0.0032,0.2030,0.1074,0.0801,0.1167,0.2169,0.0315,0.0392,0.0529,Tayabas
24,Education,0.1043,0.5396,0.3000,0.1480,0.1571,0.1184,0.1016,0.0961,0.161,Tayabas
25,Health,0.1385,0.3287,0.2306,0.2380,0.5460,0.1065,0.1063,0.0421,0.0587,Tayabas
26,LGU Investment,0.4877,0.6121,0.0000,0.5617,0.6811,0.4588,0.2043,0.1289,0.0055,Tayabas
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0245,0.0865,0.0861,0.0405,0.0566,0.0374,Tayabas
28,Information Technology Capacity,0.0000,0.7948,1.1125,0.7464,0.8321,0.2624,0.4109,0.5208,0.1153,Tayabas
29,Financial Technology Capacity,0.0327,0.0904,0.1214,0.0636,0.0741,0.0867,0.0957,0.0628,0.0306,Tayabas
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4985,2.3636,2.3600,1.7857,Tayabas
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.3810,2.0714,1.9444,Tayabas
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2500,1.0194,Tayabas
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2589,1.0071,Tayabas
34,Budget for DRRMP,-,-,-,0.0177,0.1483,0.3302,0.1675,0.1087,0.0503,Tayabas
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Tayabas
36,Emergency Infrastructure,-,-,-,0.8602,0.8688,0.3436,0.4689,0.3127,0.5496,Tayabas
37,Utilities,-,-,-,1.0111,1.6453,1.8714,1.8653,1.2542,1.4994,Tayabas
38,Employed Population,-,-,-,0.1859,0.0081,0.0076,0.0010,0.0013,0.0026,Tayabas
39,Sanitary System,-,-,-,1.8557,1.5924,2.0504,2.0247,1.8963,1.5115,Tayabas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0744,Tayabas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tayabas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tayabas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0294,Tayabas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tayabas
45,Internet Capability,-,-,-,-,-,-,-,-,1.0232,Tayabas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tayabas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tayabas
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tayabas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tayabas
