,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0866,0.0004,0.0019,0.0069,0.0144,0.0060,0.0014,Sudipen
1,Local Economy Growth,-,-,0.0000,0.0023,0.0032,0.0028,1.0271,0.0009,0.0006,Sudipen
2,Active Establishments in the Locality,-,-,-,0.1433,0.0019,0.0991,0.1537,0.2162,0.178,Sudipen
3,Safety Compliant Business,-,-,-,0.0602,0.0736,0.1289,0.1556,0.1729,0.1402,Sudipen
4,Employment Generation,-,-,0.1277,0.1253,0.0520,0.1253,0.0900,0.1155,0.1478,Sudipen
5,Cost of Living,-,-,3.0000,1.4224,1.8981,2.0000,1.8750,1.6250,1.9996,Sudipen
6,Cost of Doing Business,-,-,2.3957,2.3194,2.1607,2.2008,2.3323,2.4082,1.9152,Sudipen
7,Financial Deepening,-,-,0.3086,0.0794,0.0336,0.0483,0.1761,0.2007,0.0668,Sudipen
8,Productivity,-,-,0.0061,0.0007,0.0024,0.0601,0.0647,0.0798,0.0705,Sudipen
9,Presence of Business and Professional Organizations,-,-,0.0130,0.0010,0.0000,0.0464,0.1234,0.1646,0.1321,Sudipen
10,Compliance to National Directives,-,-,0.2222,2.3026,0.0000,2.4969,2.3214,2.4643,1.9615,Sudipen
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9997,Sudipen
12,Compliance to ARTA Citizens Charter,-,-,1.2248,2.4197,0.0000,2.3721,2.4966,2.0588,2.0,Sudipen
13,Capacity to Generate Local Resource,-,-,1.7218,0.5860,0.0000,0.0564,0.3957,0.0557,0.0427,Sudipen
14,Capacity of Health Services,-,-,0.0000,0.1017,0.0000,0.0652,0.0567,0.0472,0.0536,Sudipen
15,Capacity of School Services,-,-,0.0000,0.1550,0.0000,0.1447,0.0186,0.0116,0.0115,Sudipen
16,Recognition of Performance,-,-,0.3258,0.1550,0.0000,0.2819,0.0638,0.0658,0.2481,Sudipen
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,1.5760,1.6596,1.5624,0.5,Sudipen
18,Peace and Order,-,-,0.3052,0.2896,0.0000,0.2535,0.3444,0.0862,0.0003,Sudipen
19,Social Protection,-,-,0.0378,0.8009,0.0000,0.9310,0.3636,0.1110,1.2684,Sudipen
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0534,0.0005,0.0464,0.0008,Sudipen
21,Distance to Ports,-,-,3.1023,2.3923,0.0000,2.3184,2.2981,1.8329,1.9291,Sudipen
22,Availability of Basic Utilities,-,-,1.6667,2.5000,0.0000,1.9063,1.6563,1.9063,0.2261,Sudipen
23,Transportation Vehicles,-,-,0.0050,0.0521,0.0000,0.0176,0.0096,0.0344,0.0081,Sudipen
24,Education,-,-,0.0926,0.0873,0.0000,0.0125,0.0236,0.0166,0.0276,Sudipen
25,Health,-,-,0.0000,0.0813,0.0000,0.0681,0.0351,0.0610,0.0306,Sudipen
26,LGU Investment,-,-,0.0000,0.1893,0.0000,0.0590,0.0443,0.0896,0.0,Sudipen
27,Accommodation Capacity,-,-,0.0505,0.0156,0.0000,0.0039,0.0074,0.0035,0.0078,Sudipen
28,Information Technology Capacity,-,-,0.6138,0.3373,0.0000,0.3667,0.4630,0.4891,0.3043,Sudipen
29,Financial Technology Capacity,-,-,0.2381,0.1563,0.0000,0.2106,0.2813,0.1587,0.0909,Sudipen
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.4359,2.5000,1.9865,Sudipen
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.5000,1.9998,Sudipen
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Sudipen
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3521,1.1423,Sudipen
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1079,0.0336,0.0025,0.0,Sudipen
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sudipen
36,Emergency Infrastructure,-,-,-,0.8796,0.0000,0.4916,0.4892,0.3257,0.3862,Sudipen
37,Utilities,-,-,-,0.9990,0.0000,1.8780,1.8732,1.2682,1.5014,Sudipen
38,Employed Population,-,-,-,0.1367,0.0000,0.0488,0.1093,0.1806,0.0362,Sudipen
39,Sanitary System,-,-,-,1.5371,0.0000,2.0167,1.9942,1.8750,1.5,Sudipen
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sudipen
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sudipen
42,STEM graduates,-,-,-,-,-,-,-,-,0.0958,Sudipen
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sudipen
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sudipen
45,Internet Capability,-,-,-,-,-,-,-,-,1.1522,Sudipen
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.015,Sudipen
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sudipen
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Sudipen
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sudipen
