,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0091,0.0062,0.0036,0.0015,0.0007,Batan
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0014,1.0250,0.0017,0.0004,Batan
2,Active Establishments in the Locality,-,-,-,0.0000,0.0043,0.0000,0.2172,0.3036,0.2991,Batan
3,Safety Compliant Business,-,-,-,0.0000,0.0909,0.1716,0.2322,0.2115,0.1824,Batan
4,Employment Generation,-,-,-,0.0000,0.1642,0.5327,0.0011,0.0717,0.0964,Batan
5,Cost of Living,-,-,-,1.9397,1.7130,1.5000,1.4583,1.3438,1.9996,Batan
6,Cost of Doing Business,-,-,-,1.5173,2.0844,2.0122,2.0164,2.1451,1.9088,Batan
7,Financial Deepening,-,-,-,0.1323,0.0419,0.0447,0.0847,0.1105,0.0268,Batan
8,Productivity,-,-,-,0.0000,0.0001,0.0864,0.0004,0.0568,0.0459,Batan
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0046,0.0032,Batan
10,Compliance to National Directives,-,-,-,0.0000,0.0000,0.0000,2.5000,2.4643,1.9231,Batan
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,0.0000,0.0000,0.6663,Batan
12,Compliance to ARTA Citizens Charter,-,-,-,2.1668,0.0000,2.2714,2.4761,2.1667,2.0,Batan
13,Capacity to Generate Local Resource,-,-,-,0.0000,0.0000,0.0189,0.2415,0.0189,0.0196,Batan
14,Capacity of Health Services,-,-,-,0.0727,0.0000,0.0471,0.0353,0.0266,0.0165,Batan
15,Capacity of School Services,-,-,-,0.0000,0.0000,0.2829,0.0737,0.0496,0.1742,Batan
16,Recognition of Performance,-,-,-,0.0000,0.0000,0.0694,0.0000,0.0000,0.0417,Batan
17,Getting Business Permits,-,-,-,1.5789,0.0000,2.3099,2.4031,1.8636,1.0,Batan
18,Peace and Order,-,-,-,0.1557,0.0000,0.2074,0.3061,0.0924,0.0002,Batan
19,Social Protection,-,-,-,1.1000,0.0000,0.4107,0.3582,0.0642,1.1102,Batan
20,Road Network,-,-,-,0.0000,0.0000,0.0484,0.0006,0.0355,0.0003,Batan
21,Distance to Ports,-,-,-,2.4770,0.0000,2.4745,2.4483,2.4487,1.9988,Batan
22,Availability of Basic Utilities,-,-,-,2.2917,0.0000,1.8833,1.6333,1.8833,0.2181,Batan
23,Transportation Vehicles,-,-,-,0.0042,0.0000,0.0033,0.0651,0.0808,0.0573,Batan
24,Education,-,-,-,0.1585,0.0000,0.0552,0.0637,0.1102,0.0574,Batan
25,Health,-,-,-,0.0581,0.0000,0.0791,0.0625,0.0574,0.056,Batan
26,LGU Investment,-,-,-,0.0000,0.0000,0.0512,0.0331,0.1005,0.0002,Batan
27,Accommodation Capacity,-,-,-,0.0386,0.0000,0.0452,0.0000,0.0027,0.0064,Batan
28,Information Technology Capacity,-,-,-,0.9325,0.0000,0.3054,0.6806,0.2174,0.1304,Batan
29,Financial Technology Capacity,-,-,-,0.2500,0.0000,0.0000,0.0000,0.0000,0.0,Batan
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4615,2.5000,2.4857,1.9595,Batan
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.3611,2.5000,2.4853,1.9998,Batan
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2829,1.0015,Batan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.002,Batan
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1175,0.0415,0.0025,0.0,Batan
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Batan
36,Emergency Infrastructure,-,-,-,0.8416,0.0000,0.4333,0.4561,0.3253,0.4003,Batan
37,Utilities,-,-,-,0.6996,0.0000,1.8758,1.5405,1.0227,1.4993,Batan
38,Employed Population,-,-,-,0.0462,0.0000,0.0183,0.0141,0.0122,0.0034,Batan
39,Sanitary System,-,-,-,0.0618,0.0000,1.4955,1.9731,1.8751,1.5,Batan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0513,Batan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Batan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Batan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Batan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Batan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Batan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Batan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Batan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Batan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Batan
