,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0009,0.0000,0.0058,0.0085,0.0149,Limasawa
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0139,0.0,Limasawa
2,Active Establishments in the Locality,-,-,-,0.0000,0.0016,0.0000,0.1962,0.4290,0.0,Limasawa
3,Safety Compliant Business,-,-,-,0.0212,0.0664,0.1169,0.2182,0.2852,0.2231,Limasawa
4,Employment Generation,-,-,-,0.0000,0.0093,0.0000,0.0622,0.0362,0.0416,Limasawa
5,Cost of Living,-,-,-,0.6897,0.9259,2.5000,1.6803,1.5625,1.6053,Limasawa
6,Cost of Doing Business,-,-,-,0.7139,0.8250,0.3255,2.3583,1.4833,0.4876,Limasawa
7,Financial Deepening,-,-,-,0.0794,0.0210,0.0000,0.1030,0.0574,0.0186,Limasawa
8,Productivity,-,-,-,0.0000,0.0041,0.0000,0.0499,0.0357,0.0404,Limasawa
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0034,0.0053,Limasawa
10,Compliance to National Directives,-,-,-,2.2039,0.0000,2.4994,2.4653,2.2024,1.9545,Limasawa
11,Presence of Investment Promotion Unit,-,-,-,0.6250,0.0000,0.0000,2.5000,0.6250,0.6667,Limasawa
12,Compliance to ARTA Citizens Charter,-,-,-,1.1200,0.0000,0.0000,2.2497,1.6876,0.0,Limasawa
13,Capacity to Generate Local Resource,-,-,-,0.0105,0.0000,0.0009,0.0140,0.0019,0.0336,Limasawa
14,Capacity of Health Services,-,-,-,0.0291,0.0000,0.0129,0.0511,0.0488,0.0,Limasawa
15,Capacity of School Services,-,-,-,0.0882,0.0000,0.0000,0.0439,0.0156,0.0,Limasawa
16,Recognition of Performance,-,-,-,0.0882,0.0000,0.0694,0.0417,0.0446,0.0,Limasawa
17,Getting Business Permits,-,-,-,1.3703,0.0000,0.0000,1.5938,1.5247,0.0,Limasawa
18,Peace and Order,-,-,-,0.8285,0.0000,0.1613,0.4386,0.2292,0.0,Limasawa
19,Social Protection,-,-,-,0.1237,0.0000,0.1532,0.0398,0.2160,0.0,Limasawa
20,Road Network,-,-,-,0.0000,0.0000,0.0000,0.0052,0.0020,0.0,Limasawa
21,Distance to Ports,-,-,-,0.8321,0.0000,0.0000,2.1568,0.8281,0.0,Limasawa
22,Availability of Basic Utilities,-,-,-,2.0455,0.0000,0.0000,1.9875,1.8307,0.0,Limasawa
23,Transportation Vehicles,-,-,-,0.0007,0.0000,0.0000,0.0029,0.0165,0.0,Limasawa
24,Education,-,-,-,0.0112,0.0000,0.0000,0.0078,0.0242,0.0,Limasawa
25,Health,-,-,-,0.0370,0.0000,0.0158,0.0155,0.0000,0.0,Limasawa
26,LGU Investment,-,-,-,0.0000,0.0000,0.0000,0.1205,0.1860,0.0,Limasawa
27,Accommodation Capacity,-,-,-,0.0136,0.0000,0.1004,0.2083,0.0540,0.0,Limasawa
28,Information Technology Capacity,-,-,-,0.3175,0.0000,0.0000,0.3125,0.3571,0.0,Limasawa
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Limasawa
30,Land Use Plan,-,-,-,1.8750,0.0000,1.9744,0.4730,2.4231,1.4722,Limasawa
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,0.3333,2.4286,1.9985,Limasawa
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,1.1607,1.2675,0.0,Limasawa
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3731,1.0379,Limasawa
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0000,0.1214,0.0035,0.0,Limasawa
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,1.2500,2.5000,1.0,Limasawa
36,Emergency Infrastructure,-,-,-,0.0217,0.0000,0.4193,0.1050,0.2637,0.4065,Limasawa
37,Utilities,-,-,-,0.7101,0.0000,0.0000,1.8906,1.2710,1.4861,Limasawa
38,Employed Population,-,-,-,0.0356,0.0000,0.0146,0.0356,0.0504,0.0342,Limasawa
39,Sanitary System,-,-,-,1.0000,0.0000,1.0000,0.5000,1.8754,0.5005,Limasawa
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Limasawa
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Limasawa
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Limasawa
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Limasawa
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Limasawa
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Limasawa
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Limasawa
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Limasawa
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Limasawa
49,New Technology,-,-,-,-,-,-,-,-,0.0,Limasawa
