,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1716,0.1163,0.1157,0.0082,0.0061,0.0026,0.0024,0.0066,0.0025,Bontoc (MP)
1,Local Economy Growth,0.3040,0.3297,0.0683,0.0450,0.0095,0.0022,0.3300,0.0036,0.0,Bontoc (MP)
2,Active Establishments in the Locality,-,-,-,0.2136,0.2803,0.1482,0.2282,0.2599,0.237,Bontoc (MP)
3,Safety Compliant Business,-,-,-,0.1631,0.2146,0.1439,0.1488,0.1448,0.0,Bontoc (MP)
4,Employment Generation,0.1753,0.1049,0.0869,0.0587,0.0697,0.1205,0.1501,0.1100,0.0903,Bontoc (MP)
5,Cost of Living,3.7356,3.2946,1.1667,0.9459,1.5278,2.0635,0.7759,1.5625,1.7644,Bontoc (MP)
6,Cost of Doing Business,3.4874,3.6569,3.5336,2.2100,2.1825,1.9381,2.1914,2.1034,1.7876,Bontoc (MP)
7,Financial Deepening,0.4423,0.5985,0.4755,0.3157,0.0460,0.1458,0.1593,0.1425,0.2149,Bontoc (MP)
8,Productivity,0.0000,0.0019,0.0013,0.0065,0.0011,0.0003,0.1172,0.0655,0.0457,Bontoc (MP)
9,Presence of Business and Professional Organizations,0.0108,0.0192,0.0556,0.1010,0.0437,0.0681,0.0304,0.0246,0.0156,Bontoc (MP)
10,Compliance to National Directives,1.3333,1.6667,2.0760,2.4038,0.0000,2.4000,2.4242,2.2619,1.8214,Bontoc (MP)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8719,Bontoc (MP)
12,Compliance to ARTA Citizens Charter,-,2.7714,1.9380,2.1025,0.0000,2.0290,2.2976,1.6998,2.0,Bontoc (MP)
13,Capacity to Generate Local Resource,1.5424,1.6550,0.8409,0.7695,0.0000,0.0355,0.0348,0.0051,0.0023,Bontoc (MP)
14,Capacity of Health Services,1.6851,0.4613,0.3482,0.1804,0.0000,0.1596,0.1401,0.2142,0.0024,Bontoc (MP)
15,Capacity of School Services,0.6906,0.8843,0.5847,0.2438,0.0000,0.1374,0.0734,0.1154,0.0229,Bontoc (MP)
16,Recognition of Performance,0.4762,0.3175,1.6306,0.2438,0.0000,0.0974,0.0787,0.0000,0.2504,Bontoc (MP)
17,Getting Business Permits,-,-,1.1111,2.3795,0.0000,2.4906,1.5790,1.8508,2.0,Bontoc (MP)
18,Peace and Order,1.3960,0.1642,1.7889,0.9353,0.0000,0.0299,0.1078,0.0555,0.0001,Bontoc (MP)
19,Social Protection,-,-,0.1221,0.2169,0.0000,0.1009,0.1079,0.1260,0.0011,Bontoc (MP)
20,Road Network,0.0014,0.0004,0.0004,0.0003,0.0000,0.0462,0.0000,0.0902,0.0001,Bontoc (MP)
21,Distance to Ports,2.3452,2.5783,2.0850,1.6875,0.0000,2.0979,2.0943,2.2108,1.3239,Bontoc (MP)
22,Availability of Basic Utilities,1.6667,1.6667,1.8750,1.4063,0.0000,1.6417,1.6094,1.5692,0.1067,Bontoc (MP)
23,Transportation Vehicles,0.0338,0.0580,0.0875,0.0555,0.0000,0.0126,0.0103,0.0123,0.0122,Bontoc (MP)
24,Education,0.1811,0.1692,0.0611,0.0548,0.0000,0.0610,0.1460,0.1217,0.091,Bontoc (MP)
25,Health,0.7704,0.3796,0.4816,0.2961,0.0000,0.1906,0.2128,0.1780,0.1783,Bontoc (MP)
26,LGU Investment,1.0031,0.5598,0.5799,0.4326,0.0000,0.2102,0.1185,0.0163,0.0007,Bontoc (MP)
27,Accommodation Capacity,0.6445,0.0310,0.0284,0.0235,0.0000,0.0255,0.0405,0.0386,0.0638,Bontoc (MP)
28,Information Technology Capacity,0.5717,0.7793,1.4300,0.7206,0.0000,0.2119,0.1687,2.1364,0.0176,Bontoc (MP)
29,Financial Technology Capacity,0.0685,0.1111,0.1042,0.1724,0.0000,0.1799,0.2374,0.1217,0.0431,Bontoc (MP)
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4744,2.4744,2.4091,1.9242,Bontoc (MP)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4537,2.4737,1.9998,Bontoc (MP)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.004,Bontoc (MP)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2664,1.0074,Bontoc (MP)
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1367,0.1266,0.0235,0.0,Bontoc (MP)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bontoc (MP)
36,Emergency Infrastructure,-,-,-,0.9645,0.0000,0.4736,0.4809,0.2466,0.3444,Bontoc (MP)
37,Utilities,-,-,-,1.0076,0.0000,1.8751,1.8835,1.2906,1.5032,Bontoc (MP)
38,Employed Population,-,-,-,0.2805,0.0000,0.2324,0.0688,0.0872,0.0482,Bontoc (MP)
39,Sanitary System,-,-,-,1.5535,0.0000,1.5134,1.5015,1.8753,1.0002,Bontoc (MP)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0444,Bontoc (MP)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bontoc (MP)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0028,Bontoc (MP)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0316,Bontoc (MP)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bontoc (MP)
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,Bontoc (MP)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Bontoc (MP)
