,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0638,0.0012,0.0051,0.0060,0.0040,0.0041,0.0074,0.0064,Governor Generoso
1,Local Economy Growth,-,0.2983,0.0011,0.0009,0.0124,0.0036,0.3302,0.0032,0.0,Governor Generoso
2,Active Establishments in the Locality,-,-,-,0.0000,0.1213,0.0832,0.1406,0.2108,0.146,Governor Generoso
3,Safety Compliant Business,-,-,-,0.0634,0.1282,0.1572,0.1016,0.1187,0.0,Governor Generoso
4,Employment Generation,-,0.0684,0.0000,0.0072,0.0373,0.0514,0.0111,0.0891,0.0784,Governor Generoso
5,Cost of Living,-,3.2461,1.6667,0.9797,1.1111,0.7143,1.5948,2.0313,1.8317,Governor Generoso
6,Cost of Doing Business,-,1.6894,0.9632,1.3263,2.1307,1.8611,2.0554,2.0377,1.8855,Governor Generoso
7,Financial Deepening,-,0.4604,0.4076,0.2778,0.0387,0.1106,0.1603,0.1393,0.0663,Governor Generoso
8,Productivity,-,0.0021,0.0000,0.0457,0.0019,0.0006,0.0056,0.0470,0.0419,Governor Generoso
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.1032,0.0386,0.0000,0.0182,0.0536,0.5148,Governor Generoso
10,Compliance to National Directives,-,3.3333,2.2222,2.0513,0.0000,2.4500,2.4621,2.4405,1.9643,Governor Generoso
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,0.0000,1.8750,1.9744,Governor Generoso
12,Compliance to ARTA Citizens Charter,-,2.8325,2.1151,2.2350,0.0000,2.3077,2.4415,2.0531,2.0,Governor Generoso
13,Capacity to Generate Local Resource,-,0.7618,0.0000,0.0282,0.0000,0.0322,0.0239,0.0117,0.0017,Governor Generoso
14,Capacity of Health Services,-,0.0000,0.0000,0.0121,0.0000,0.0250,0.0757,0.1364,0.0015,Governor Generoso
15,Capacity of School Services,-,0.0000,0.2840,0.2004,0.0000,0.0546,0.0967,0.0608,0.057,Governor Generoso
16,Recognition of Performance,-,0.0000,0.0000,0.2004,0.0000,0.1912,0.0000,0.0000,0.0,Governor Generoso
17,Getting Business Permits,-,-,0.0000,1.3748,0.0000,1.6524,1.6536,1.8251,1.5,Governor Generoso
18,Peace and Order,-,0.1021,0.0578,0.2903,0.0000,0.0216,0.0156,0.0307,0.0001,Governor Generoso
19,Social Protection,-,-,0.0000,0.3456,0.0000,0.0282,0.0022,0.0185,0.0,Governor Generoso
20,Road Network,-,0.0000,0.0011,0.0000,0.0000,0.7862,0.0004,0.0866,0.0,Governor Generoso
21,Distance to Ports,-,0.0000,2.1844,2.0077,0.0000,2.0807,2.4867,1.6965,1.3424,Governor Generoso
22,Availability of Basic Utilities,-,0.0000,0.0000,0.0000,0.0000,1.6423,2.3188,2.2924,0.0828,Governor Generoso
23,Transportation Vehicles,-,0.0000,0.0205,0.0742,0.0000,0.0074,0.0073,0.0066,0.0097,Governor Generoso
24,Education,-,0.0000,0.0000,0.0351,0.0000,0.1130,0.0802,0.0307,0.0514,Governor Generoso
25,Health,-,0.0000,0.0000,0.0397,0.0000,0.0688,0.0831,0.4175,0.1178,Governor Generoso
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.3098,0.1505,0.0135,0.0021,Governor Generoso
27,Accommodation Capacity,-,0.0000,0.0000,0.0521,0.0000,0.0000,0.0000,0.0310,0.0056,Governor Generoso
28,Information Technology Capacity,-,0.0000,0.0000,0.0926,0.0000,0.5314,0.2679,0.3636,0.0529,Governor Generoso
29,Financial Technology Capacity,-,0.0000,0.0347,0.0231,0.0000,0.0216,0.0195,0.0391,0.0172,Governor Generoso
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4487,2.4773,1.9848,Governor Generoso
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Governor Generoso
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.04,Governor Generoso
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2610,1.0074,Governor Generoso
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.2389,0.0456,0.0168,0.0,Governor Generoso
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Governor Generoso
36,Emergency Infrastructure,-,-,-,0.8761,0.0000,0.4666,0.4397,0.2259,0.3612,Governor Generoso
37,Utilities,-,-,-,0.6945,0.0000,0.9386,1.8797,1.2782,1.5076,Governor Generoso
38,Employed Population,-,-,-,0.0000,0.0000,0.0350,0.0673,0.0782,0.0606,Governor Generoso
39,Sanitary System,-,-,-,1.5069,0.0000,1.9857,1.9916,1.8757,1.5,Governor Generoso
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1335,Governor Generoso
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Governor Generoso
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Governor Generoso
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0012,Governor Generoso
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Governor Generoso
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Governor Generoso
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0014,Governor Generoso
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Governor Generoso
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Governor Generoso
49,New Technology,-,-,-,-,-,-,-,-,0.0,Governor Generoso
