,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3505,0.1113,0.1638,0.1078,0.2640,0.0757,0.0827,0.3651,0.1456,Pulilan
1,Local Economy Growth,0.3948,0.1701,0.0879,0.0050,0.0252,0.0019,0.3294,0.0027,0.0,Pulilan
2,Active Establishments in the Locality,-,-,-,0.1889,0.3992,0.2159,0.3182,0.3580,0.3191,Pulilan
3,Safety Compliant Business,-,-,-,0.2280,0.2851,0.2581,0.2301,0.2312,0.0,Pulilan
4,Employment Generation,0.0000,0.0000,0.7066,0.3751,0.5113,0.4316,0.3984,0.4092,0.3446,Pulilan
5,Cost of Living,3.7835,4.1667,3.9167,0.8784,0.0000,2.4206,0.9914,1.9063,1.8462,Pulilan
6,Cost of Doing Business,0.2427,0.2716,2.2996,1.3735,1.7759,1.9876,2.1620,1.6264,1.8348,Pulilan
7,Financial Deepening,1.1639,1.0820,1.2908,0.7576,0.1252,0.4493,0.3903,0.3433,0.3601,Pulilan
8,Productivity,0.0000,0.0000,0.0000,0.0340,0.0069,0.0155,0.3840,0.6754,0.3538,Pulilan
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0000,0.1645,0.0227,0.0373,0.0360,0.0101,Pulilan
10,Compliance to National Directives,1.3333,1.3333,0.2222,0.0000,0.0000,2.4500,2.4621,2.3214,1.8571,Pulilan
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9744,Pulilan
12,Compliance to ARTA Citizens Charter,-,1.4323,1.4040,1.9709,0.0000,2.4455,2.2998,1.7305,2.0,Pulilan
13,Capacity to Generate Local Resource,0.0000,0.0000,1.4993,0.5848,0.0000,0.3649,0.4497,0.0650,0.0323,Pulilan
14,Capacity of Health Services,0.0509,0.1015,0.2803,0.0663,0.0000,0.1248,0.2529,0.3006,0.0034,Pulilan
15,Capacity of School Services,0.0000,0.0000,0.4885,0.1538,0.0000,0.4989,0.3245,0.2000,0.0222,Pulilan
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1538,0.0000,0.1488,0.1945,0.1259,0.193,Pulilan
17,Getting Business Permits,-,-,1.1111,2.2142,0.0000,2.4929,2.4929,1.8507,1.5,Pulilan
18,Peace and Order,0.4523,0.0508,0.0279,0.3543,0.0000,0.0347,0.0383,0.0744,0.05,Pulilan
19,Social Protection,-,-,0.4731,0.0154,0.0000,0.4293,0.4613,0.3719,0.0009,Pulilan
20,Road Network,0.0000,0.0000,0.0065,0.0045,0.0000,0.0078,0.0003,0.0087,0.0027,Pulilan
21,Distance to Ports,1.0933,1.0933,3.1082,1.6299,0.0000,2.3849,2.4182,2.4094,1.8544,Pulilan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3750,2.4063,2.4374,0.1076,Pulilan
23,Transportation Vehicles,0.0000,0.0000,0.0299,0.3528,0.0000,0.5784,0.0846,0.0802,0.096,Pulilan
24,Education,0.1042,0.0340,0.2632,0.2028,0.0000,0.1068,0.1348,0.2015,0.1789,Pulilan
25,Health,0.0000,0.0000,0.2606,0.3872,0.0000,0.2210,0.2768,0.3319,0.2059,Pulilan
26,LGU Investment,0.6019,0.0000,0.2982,0.2045,0.0000,0.5334,0.2588,0.0207,0.0005,Pulilan
27,Accommodation Capacity,0.0000,0.0000,0.0996,0.0000,0.0000,0.0788,0.0000,0.0000,0.0013,Pulilan
28,Information Technology Capacity,0.1132,0.2815,0.6522,0.7629,0.0000,0.2877,0.2745,0.1818,0.185,Pulilan
29,Financial Technology Capacity,0.1826,0.3810,0.4574,0.2684,0.0000,0.2735,0.4928,0.4928,0.1898,Pulilan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4872,2.4318,1.9394,Pulilan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.3947,1.9988,Pulilan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,Pulilan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.3724,1.3784,Pulilan
34,Budget for DRRMP,-,-,-,0.0015,0.0000,0.4524,0.2890,0.0203,0.0,Pulilan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pulilan
36,Emergency Infrastructure,-,-,-,1.0320,0.0000,0.5726,0.6230,0.3664,0.4891,Pulilan
37,Utilities,-,-,-,1.1793,0.0000,1.8906,1.9403,1.4723,1.5674,Pulilan
38,Employed Population,-,-,-,0.5751,0.0000,0.0499,0.1061,0.1155,0.0914,Pulilan
39,Sanitary System,-,-,-,1.5771,0.0000,1.8678,1.9182,1.8754,1.5004,Pulilan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Pulilan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pulilan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pulilan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0384,Pulilan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pulilan
45,Internet Capability,-,-,-,-,-,-,-,-,1.1,Pulilan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0003,Pulilan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pulilan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Pulilan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pulilan
