,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.2498,0.0295,0.0439,0.1336,0.1841,0.1038,0.0141,Mataasnakahoy
1,Local Economy Growth,-,-,0.0831,0.0050,0.0030,0.0022,1.0269,0.0015,0.0004,Mataasnakahoy
2,Active Establishments in the Locality,-,-,-,0.3360,0.0037,0.2579,0.3654,0.5007,0.3314,Mataasnakahoy
3,Safety Compliant Business,-,-,-,0.5200,0.1856,0.3313,0.4630,0.1198,0.2631,Mataasnakahoy
4,Employment Generation,-,-,0.9276,0.7686,0.3013,0.5888,0.4606,0.6295,0.9279,Mataasnakahoy
5,Cost of Living,-,-,3.2500,1.8103,1.2963,1.7500,0.9896,1.4688,1.9993,Mataasnakahoy
6,Cost of Doing Business,-,-,2.2553,1.9450,1.6954,2.0649,2.2833,2.2317,1.4473,Mataasnakahoy
7,Financial Deepening,-,-,0.6944,0.1852,0.0461,0.0753,0.2446,0.3821,0.2043,Mataasnakahoy
8,Productivity,-,-,0.0225,0.0096,0.0111,0.5953,0.5383,0.6175,0.1893,Mataasnakahoy
9,Presence of Business and Professional Organizations,-,-,0.0391,0.0030,0.0022,0.0316,0.0164,0.0046,0.0074,Mataasnakahoy
10,Compliance to National Directives,-,-,3.2997,2.3355,0.0000,2.4994,2.4643,2.4643,1.9615,Mataasnakahoy
11,Presence of Investment Promotion Unit,-,-,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9945,Mataasnakahoy
12,Compliance to ARTA Citizens Charter,-,-,1.5672,2.0762,0.0000,2.1219,2.4961,1.7030,2.0,Mataasnakahoy
13,Capacity to Generate Local Resource,-,-,1.6522,1.2004,0.0000,0.2490,0.2733,0.0739,0.0765,Mataasnakahoy
14,Capacity of Health Services,-,-,0.1424,0.1119,0.0000,0.0987,0.0601,0.0725,0.0361,Mataasnakahoy
15,Capacity of School Services,-,-,0.4079,0.1959,0.0000,0.3981,0.1251,0.0962,0.0077,Mataasnakahoy
16,Recognition of Performance,-,-,0.0000,0.1959,0.0000,0.1879,0.0443,0.2444,0.137,Mataasnakahoy
17,Getting Business Permits,-,-,1.1111,2.3796,0.0000,2.4423,2.4940,2.1803,2.0,Mataasnakahoy
18,Peace and Order,-,-,0.1984,0.2502,0.0000,0.3111,0.4209,0.1724,0.2445,Mataasnakahoy
19,Social Protection,-,-,0.0658,0.5865,0.0000,1.2228,1.3434,0.2258,1.0976,Mataasnakahoy
20,Road Network,-,-,0.0048,0.0025,0.0000,0.0111,0.0004,0.0074,0.009,Mataasnakahoy
21,Distance to Ports,-,-,3.0461,2.4081,0.0000,2.3271,2.2427,2.2621,1.9738,Mataasnakahoy
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.5000,2.2500,2.5000,0.4571,Mataasnakahoy
23,Transportation Vehicles,-,-,0.0000,0.1064,0.0000,0.0290,0.0160,0.0656,0.0169,Mataasnakahoy
24,Education,-,-,0.0902,0.2108,0.0000,0.1350,0.0532,0.0870,0.0756,Mataasnakahoy
25,Health,-,-,0.3376,0.1457,0.0000,0.0864,0.0781,0.1962,0.0667,Mataasnakahoy
26,LGU Investment,-,-,0.2979,0.0749,0.0000,0.0696,0.0494,0.2470,0.0002,Mataasnakahoy
27,Accommodation Capacity,-,-,0.1783,0.0315,0.0000,0.0146,0.0307,0.0812,0.0519,Mataasnakahoy
28,Information Technology Capacity,-,-,1.0423,0.5159,0.0000,0.4194,0.6296,0.5435,0.3043,Mataasnakahoy
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.1563,0.1250,0.1587,0.0909,Mataasnakahoy
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3718,2.3718,2.5000,1.9865,Mataasnakahoy
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.5000,1.9998,Mataasnakahoy
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Mataasnakahoy
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2550,1.004,Mataasnakahoy
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1500,0.0471,0.0026,0.0,Mataasnakahoy
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Mataasnakahoy
36,Emergency Infrastructure,-,-,-,0.8629,0.0000,0.4785,0.5047,0.2910,0.3776,Mataasnakahoy
37,Utilities,-,-,-,1.0036,0.0000,1.8801,1.8785,1.2630,1.5011,Mataasnakahoy
38,Employed Population,-,-,-,0.6738,0.0000,0.0219,0.0170,0.0157,0.0023,Mataasnakahoy
39,Sanitary System,-,-,-,1.0000,0.0000,1.0152,1.0005,1.2501,1.0,Mataasnakahoy
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0514,Mataasnakahoy
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Mataasnakahoy
45,Internet Capability,-,-,-,-,-,-,-,-,0.1522,Mataasnakahoy
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mataasnakahoy
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mataasnakahoy
