,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0006,0.0015,0.0066,0.0010,0.003,Tuy
1,Local Economy Growth,-,-,-,0.0000,0.0005,0.0019,0.0314,0.0010,0.0,Tuy
2,Active Establishments in the Locality,-,-,-,0.2094,0.0024,0.1589,0.3494,0.1001,0.2807,Tuy
3,Safety Compliant Business,-,-,-,0.1068,0.0579,0.0013,0.2748,0.0000,0.2546,Tuy
4,Employment Generation,-,-,-,0.0000,0.0107,0.0000,0.0000,0.0000,0.0798,Tuy
5,Cost of Living,-,-,-,0.6897,0.9259,2.5000,1.6803,1.5625,1.6053,Tuy
6,Cost of Doing Business,-,-,-,1.1006,1.7086,1.1591,1.1085,1.1291,1.1809,Tuy
7,Financial Deepening,-,-,-,0.2249,0.0629,0.0775,0.1852,0.3243,0.038,Tuy
8,Productivity,-,-,-,0.0000,0.0057,0.0010,0.0022,0.0001,0.0364,Tuy
9,Presence of Business and Professional Organizations,-,-,-,0.2105,0.2349,0.0000,0.0000,0.0068,0.0106,Tuy
10,Compliance to National Directives,-,-,-,0.0000,0.0000,1.2488,0.0000,2.1429,1.9545,Tuy
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Tuy
12,Compliance to ARTA Citizens Charter,-,-,-,1.1708,0.0000,2.4115,0.0000,2.2724,2.0,Tuy
13,Capacity to Generate Local Resource,-,-,-,0.0209,0.0000,0.0108,0.0000,0.0000,0.0429,Tuy
14,Capacity of Health Services,-,-,-,0.0349,0.0000,0.0148,0.0000,0.0715,0.0002,Tuy
15,Capacity of School Services,-,-,-,0.0939,0.0000,0.0000,0.0798,0.0145,0.0,Tuy
16,Recognition of Performance,-,-,-,0.0939,0.0000,0.6209,0.1609,0.0000,0.0625,Tuy
17,Getting Business Permits,-,-,-,1.4066,0.0000,1.6093,1.6437,1.2295,0.5,Tuy
18,Peace and Order,-,-,-,0.4996,0.0000,0.1728,0.4605,0.0000,0.0001,Tuy
19,Social Protection,-,-,-,0.1994,0.0000,0.2772,0.0818,0.0000,0.0921,Tuy
20,Road Network,-,-,-,0.0000,0.0000,0.0532,0.3116,0.0136,0.0,Tuy
21,Distance to Ports,-,-,-,1.6516,0.0000,1.9292,0.4702,0.8917,1.0031,Tuy
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,1.7173,1.7173,2.5000,0.2666,Tuy
23,Transportation Vehicles,-,-,-,0.0035,0.0000,0.0000,0.0000,0.0015,0.0007,Tuy
24,Education,-,-,-,0.0223,0.0000,0.0022,0.0299,0.1571,0.0,Tuy
25,Health,-,-,-,0.0701,0.0000,0.0222,0.0046,0.1718,0.1822,Tuy
26,LGU Investment,-,-,-,0.1833,0.0000,0.0000,0.0000,0.0000,0.0,Tuy
27,Accommodation Capacity,-,-,-,0.0327,0.0000,0.0126,0.0145,0.0000,0.0,Tuy
28,Information Technology Capacity,-,-,-,0.8036,0.0000,0.0000,0.0000,0.5357,0.375,Tuy
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0543,0.0000,0.0735,0.0476,Tuy
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4359,2.4324,2.3654,1.9167,Tuy
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0833,2.0833,1.9524,1.5,Tuy
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,0.0000,0.0000,1.2500,1.0,Tuy
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,0.0000,1.2500,1.1742,Tuy
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.0000,0.0000,0.0000,0.0,Tuy
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,1.2500,0.0000,2.0,Tuy
36,Emergency Infrastructure,-,-,-,0.8531,0.0000,0.4189,0.4231,0.2083,0.3626,Tuy
37,Utilities,-,-,-,0.9885,0.0000,1.8775,1.8867,1.0273,1.4071,Tuy
38,Employed Population,-,-,-,0.0185,0.0000,0.0366,0.0890,0.0000,0.0403,Tuy
39,Sanitary System,-,-,-,1.0333,0.0000,0.0000,0.5000,1.2527,0.0,Tuy
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tuy
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tuy
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tuy
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tuy
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tuy
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Tuy
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tuy
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tuy
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Tuy
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tuy
